Plate, 4
Well, 1
Count, 226
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
5334.245, 0.000 to 10668.490, 4
16002.735, 10668.490 to 21336.980, 29
26671.225, 21336.980 to 32005.470, 44
37339.715, 32005.470 to 42673.960, 31
48008.205, 42673.960 to 53342.450, 17
58676.695, 53342.450 to 64010.940, 20
69345.185, 64010.940 to 74679.429, 18
80013.674, 74679.429 to 85347.919, 9
90682.164, 85347.919 to 96016.409, 5
101350.654, 96016.409 to 106684.899, 6
112019.144, 106684.899 to 117353.389, 3
122687.634, 117353.389 to 128021.879, 7
133356.124, 128021.879 to 138690.369, 3
144024.614, 138690.369 to 149358.859, 5
154693.104, 149358.859 to 160027.349, 3
165361.594, 160027.349 to 170695.839, 2
176030.084, 170695.839 to 181364.329, 2
186698.574, 181364.329 to 192032.819, 2
197367.064, 192032.819 to 202701.309, 2
208035.554, 202701.309 to 213369.798, 0
218704.043, 213369.798 to 224038.288, 2
229372.533, 224038.288 to 234706.778, 1
240041.023, 234706.778 to 245375.268, 0
250709.513, 245375.268 to 256043.758, 0
261378.003, 256043.758 to 266712.248, 1
272046.493, 266712.248 to 277380.738, 3
282714.983, 277380.738 to 288049.228, 0
293383.473, 288049.228 to 298717.718, 1
304051.963, 298717.718 to 309386.208, 1
314720.453, 309386.208 to 320054.698, 0
325388.943, 320054.698 to 330723.188, 0
336057.433, 330723.188 to 341391.678, 0
346725.923, 341391.678 to 352060.168, 0
357394.412, 352060.168 to 362728.657, 2
368062.902, 362728.657 to 373397.147, 0
378731.392, 373397.147 to 384065.637, 1
389399.882, 384065.637 to 394734.127, 0
400068.372, 394734.127 to 405402.617, 1
410736.862, 405402.617 to 416071.107, 0
421405.352, 416071.107 to 426739.597, 0
432073.842, 426739.597 to 437408.087, 0
442742.332, 437408.087 to 448076.577, 0
453410.822, 448076.577 to 458745.067, 0
464079.312, 458745.067 to 469413.557, 0
474747.802, 469413.557 to 480082.047, 0
485416.292, 480082.047 to 490750.537, 0
496084.781, 490750.537 to 501419.026, 0
506753.271, 501419.026 to 512087.516, 0
517421.761, 512087.516 to 522756.006, 0
528090.251, 522756.006 to 533424.496, 1


Plate, 4
Well, 2
Count, 198
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
5406.091, 0.000 to 10812.182, 7
16218.274, 10812.182 to 21624.365, 24
27030.456, 21624.365 to 32436.547, 23
37842.638, 32436.547 to 43248.729, 30
48654.821, 43248.729 to 54060.912, 13
59467.003, 54060.912 to 64873.094, 19
70279.185, 64873.094 to 75685.276, 8
81091.368, 75685.276 to 86497.459, 13
91903.550, 86497.459 to 97309.641, 4
102715.732, 97309.641 to 108121.823, 10
113527.915, 108121.823 to 118934.006, 7
124340.097, 118934.006 to 129746.188, 1
135152.279, 129746.188 to 140558.370, 4
145964.462, 140558.370 to 151370.553, 4
156776.644, 151370.553 to 162182.735, 3
167588.826, 162182.735 to 172994.917, 4
178401.009, 172994.917 to 183807.100, 2
189213.191, 183807.100 to 194619.282, 4
200025.373, 194619.282 to 205431.465, 5
210837.556, 205431.465 to 216243.647, 2
221649.738, 216243.647 to 227055.829, 0
232461.920, 227055.829 to 237868.012, 3
243274.103, 237868.012 to 248680.194, 0
254086.285, 248680.194 to 259492.376, 1
264898.467, 259492.376 to 270304.559, 0
275710.650, 270304.559 to 281116.741, 1
286522.832, 281116.741 to 291928.923, 1
297335.014, 291928.923 to 302741.106, 0
308147.197, 302741.106 to 313553.288, 0
318959.379, 313553.288 to 324365.470, 0
329771.561, 324365.470 to 335177.653, 0
340583.744, 335177.653 to 345989.835, 0
351395.926, 345989.835 to 356802.017, 0
362208.108, 356802.017 to 367614.200, 1
373020.291, 367614.200 to 378426.382, 0
383832.473, 378426.382 to 389238.564, 1
394644.655, 389238.564 to 400050.747, 1
405456.838, 400050.747 to 410862.929, 0
416269.020, 410862.929 to 421675.111, 0
427081.203, 421675.111 to 432487.294, 0
437893.385, 432487.294 to 443299.476, 0
448705.567, 443299.476 to 454111.658, 0
459517.750, 454111.658 to 464923.841, 1
470329.932, 464923.841 to 475736.023, 0
481142.114, 475736.023 to 486548.205, 0
491954.297, 486548.205 to 497360.388, 0
502766.479, 497360.388 to 508172.570, 0
513578.661, 508172.570 to 518984.752, 0
524390.844, 518984.752 to 529796.935, 0
535203.026, 529796.935 to 540609.117, 1


Plate, 4
Well, 3
Count, 104
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1855.079, 0.000 to 3710.158, 0
5565.238, 3710.158 to 7420.317, 2
9275.396, 7420.317 to 11130.475, 5
12985.555, 11130.475 to 14840.634, 7
16695.713, 14840.634 to 18550.792, 9
20405.872, 18550.792 to 22260.951, 11
24116.030, 22260.951 to 25971.109, 6
27826.189, 25971.109 to 29681.268, 10
31536.347, 29681.268 to 33391.426, 5
35246.505, 33391.426 to 37101.585, 7
38956.664, 37101.585 to 40811.743, 7
