Plate, 3
Well, 1
Count, 211
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
17.599, 0.000 to 35.198, 0
52.797, 35.198 to 70.396, 0
87.995, 70.396 to 105.594, 0
123.193, 105.594 to 140.792, 0
158.391, 140.792 to 175.990, 0
193.588, 175.990 to 211.187, 0
228.786, 211.187 to 246.385, 2
263.984, 246.385 to 281.583, 1
299.182, 281.583 to 316.781, 3
334.380, 316.781 to 351.979, 3
369.578, 351.979 to 387.177, 8
404.776, 387.177 to 422.375, 5
439.974, 422.375 to 457.573, 9
475.172, 457.573 to 492.771, 13
510.370, 492.771 to 527.969, 12
545.567, 527.969 to 563.166, 20
580.765, 563.166 to 598.364, 4
615.963, 598.364 to 633.562, 7
651.161, 633.562 to 668.760, 13
686.359, 668.760 to 703.958, 12
721.557, 703.958 to 739.156, 11
756.755, 739.156 to 774.354, 7
791.953, 774.354 to 809.552, 9
827.151, 809.552 to 844.750, 4
862.349, 844.750 to 879.948, 10
897.547, 879.948 to 915.145, 7
932.744, 915.145 to 950.343, 6
967.942, 950.343 to 985.541, 4
1003.140, 985.541 to 1020.739, 6
1038.338, 1020.739 to 1055.937, 6
1073.536, 1055.937 to 1091.135, 4
1108.734, 1091.135 to 1126.333, 2
1143.932, 1126.333 to 1161.531, 1
1179.130, 1161.531 to 1196.729, 0
1214.328, 1196.729 to 1231.927, 2
1249.526, 1231.927 to 1267.124, 3
1284.723, 1267.124 to 1302.322, 3
1319.921, 1302.322 to 1337.520, 2
1355.119, 1337.520 to 1372.718, 2
1390.317, 1372.718 to 1407.916, 0
1425.515, 1407.916 to 1443.114, 2
1460.713, 1443.114 to 1478.312, 2
1495.911, 1478.312 to 1513.510, 1
1531.109, 1513.510 to 1548.708, 1
1566.307, 1548.708 to 1583.906, 1
1601.505, 1583.906 to 1619.104, 1
1636.702, 1619.104 to 1654.301, 1
1671.900, 1654.301 to 1689.499, 0
1707.098, 1689.499 to 1724.697, 0
1742.296, 1724.697 to 1759.895, 1


Plate, 3
Well, 2
Count, 196
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
16.911, 0.000 to 33.822, 0
50.733, 33.822 to 67.644, 0
84.555, 67.644 to 101.466, 0
118.377, 101.466 to 135.288, 0
152.199, 135.288 to 169.110, 0
186.021, 169.110 to 202.932, 0
219.843, 202.932 to 236.754, 2
253.665, 236.754 to 270.576, 2
287.487, 270.576 to 304.398, 2
321.309, 304.398 to 338.220, 4
355.131, 338.220 to 372.042, 11
388.953, 372.042 to 405.864, 7
422.775, 405.864 to 439.686, 8
456.597, 439.686 to 473.508, 16
490.419, 473.508 to 507.330, 13
524.241, 507.330 to 541.152, 15
558.063, 541.152 to 574.974, 12
591.885, 574.974 to 608.796, 2
625.707, 608.796 to 642.618, 10
659.529, 642.618 to 676.440, 16
693.351, 676.440 to 710.262, 13
727.173, 710.262 to 744.084, 9
760.995, 744.084 to 777.906, 9
794.817, 777.906 to 811.728, 4
828.639, 811.728 to 845.550, 2
862.461, 845.550 to 879.372, 7
896.283, 879.372 to 913.194, 2
930.105, 913.194 to 947.016, 2
963.927, 947.016 to 980.838, 2
997.749, 980.838 to 1014.660, 1
1031.571, 1014.660 to 1048.482, 4
1065.393, 1048.482 to 1082.304, 5
1099.215, 1082.304 to 1116.126, 3
1133.037, 1116.126 to 1149.948, 1
1166.859, 1149.948 to 1183.770, 1
1200.681, 1183.770 to 1217.592, 2
1234.503, 1217.592 to 1251.414, 4
1268.325, 1251.414 to 1285.236, 0
1302.147, 1285.236 to 1319.058, 1
1335.969, 1319.058 to 1352.880, 1
1369.791, 1352.880 to 1386.702, 1
1403.613, 1386.702 to 1420.524, 0
1437.435, 1420.524 to 1454.346, 0
1471.257, 1454.346 to 1488.168, 1
1505.079, 1488.168 to 1521.990, 0
1538.901, 1521.990 to 1555.812, 0
1572.723, 1555.812 to 1589.634, 0
1606.545, 1589.634 to 1623.456, 0
1640.367, 1623.456 to 1657.278, 0
1674.189, 1657.278 to 1691.100, 1


Plate, 3
Well, 3
Count, 184
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
17.210, 0.000 to 34.420, 0
51.631, 34.420 to 68.841, 0
86.051, 68.841 to 103.261, 0
120.472, 103.261 to 137.682, 0
154.892, 137.682 to 172.102, 0
189.312, 172.102 to 206.523, 0
223.733, 206.523 to 240.943, 4
258.153, 240.943 to 275.364, 3
292.574, 275.364 to 309.784, 5
326.994, 309.784 to 344.204, 3
361.415, 344.204 to 378.625, 9
395.835, 378.625 to 413.045, 4
430.256, 413.045 to 447.466, 12
464.676, 447.466 to 481.886, 11
499.096, 481.886 to 516.307, 11
533.517, 516.307 to 550.727, 9
567.937, 550.727 to 585.147, 9
602.358, 585.147 to 619.568, 6
636.778, 619.568 to 653.988, 6
671.199, 653.988 to 688.409, 8
705.619, 688.409 to 722.829, 9
740.039, 722.829 to 757.250, 7
774.460, 757.250 to 791.670, 6
808.880, 791.670 to 826.091, 1
843.301, 826.091 to 860.511, 9
877.721, 860.511 to 894.931, 3
912.142, 894.931 to 929.352, 5
946.562, 929.352 to 963.772, 4
980.983, 963.772 to 998.193, 3
1015.403, 998.193 to 1032.613, 5
1049.823, 1032.613 to 1067.034, 4
1084.244, 1067.034 to 1101.454, 0
1118.664, 1101.454 to 1135.875, 3
1153.085, 1135.875 to 1170.295, 4
1187.505, 1170.295 to 1204.715, 4
1221.926, 1204.715 to 1239.136, 3
1256.346, 1239.136 to 1273.556, 3
1290.767, 1273.556 to 1307.977, 0
1325.187, 1307.977 to 1342.397, 2
1359.607, 1342.397 to 1376.818, 1
1394.028, 1376.818 to 1411.238, 1
1428.448, 1411.238 to 1445.659, 0
1462.869, 1445.659 to 1480.079, 1
1497.289, 1480.079 to 1514.499, 1
1531.710, 1514.499 to 1548.920, 1
1566.130, 1548.920 to 1583.340, 0
1600.550, 1583.340 to 1617.761, 0
1634.971, 1617.761 to 1652.181, 2
1669.391, 1652.181 to 1686.602, 1
1703.812, 1686.602 to 1721.022, 1


Plate, 3
Well, 4
Count, 205
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
16.152, 0.000 to 32.305, 0
48.457, 32.305 to 64.610, 0
80.762, 64.610 to 96.915, 0
113.067, 96.915 to 129.220, 0
145.372, 129.220 to 161.525, 0
177.677, 161.525 to 193.830, 0
209.982, 193.830 to 226.135, 4
242.287, 226.135 to 258.440, 3
274.592, 258.440 to 290.745, 2
306.897, 290.745 to 323.050, 2
339.202, 323.050 to 355.355, 9
371.507, 355.355 to 387.660, 10
403.812, 387.660 to 419.965, 9
436.117, 419.965 to 452.270, 5
468.422, 452.270 to 484.575, 14
500.727, 484.575 to 516.880, 12
533.032, 516.880 to 549.185, 20
565.337, 549.185 to 581.490, 18
597.642, 581.490 to 613.795, 6
629.947, 613.795 to 646.100, 10
662.252, 646.100 to 678.405, 6
694.557, 678.405 to 710.710, 3
726.862, 710.710 to 743.015, 5
759.167, 743.015 to 775.320, 6
791.472, 775.320 to 807.625, 5
823.777, 807.625 to 839.929, 8
856.082, 839.929 to 872.234, 9
888.387, 872.234 to 904.539, 9
920.692, 904.539 to 936.844, 8
952.997, 936.844 to 969.149, 3
985.302, 969.149 to 1001.454, 4
1017.607, 1001.454 to 1033.759, 5
1049.912, 1033.759 to 1066.064, 0
1082.217, 1066.064 to 1098.369, 0
1114.522, 1098.369 to 1130.674, 2
1146.827, 1130.674 to 1162.979, 2
1179.132, 1162.979 to 1195.284, 0
1211.437, 1195.284 to 1227.589, 2
1243.742, 1227.589 to 1259.894, 0
1276.047, 1259.894 to 1292.199, 0
1308.352, 1292.199 to 1324.504, 1
1340.657, 1324.504 to 1356.809, 0
1372.962, 1356.809 to 1389.114, 1
1405.267, 1389.114 to 1421.419, 0
1437.572, 1421.419 to 1453.724, 0
