Plate, 1
Well, 1
Count, 219

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
1154.915, 1047586.500, 0.322, 337187.629, 806582211.380, 1113.616, 31496.000, 12869.333
627.990, 309738.821, 0.356, 110263.702, 129675299.870, 1693.333, 30649.333, 18711.333
789.265, 489255.300, 0.250, 122302.775, 257434713.299, 1030.014, 2116.667, 17356.667
997.094, 780840.253, 0.236, 183977.007, 519047484.192, 850.889, 14478.000, 3810.000
593.796, 276926.326, 0.291, 80609.573, 109625141.186, 766.689, 29464.000, 8720.667
770.670, 466472.734, 0.269, 125471.917, 239664216.214, 1250.088, 21844.000, 5164.667
683.111, 366498.567, 0.316, 115765.231, 166906104.852, 1139.074, 31580.667, 25061.333
575.422, 260053.984, 0.272, 70674.667, 99760603.200, 2158.585, 28702.000, 16679.333
697.423, 382016.387, 0.264, 100965.335, 177617924.069, 1325.243, 6096.000, 22013.333
764.276, 458764.450, 0.204, 93525.350, 233748286.541, 846.667, 30395.333, 9398.000
800.341, 503083.408, 0.255, 128169.346, 268425512.916, 267.740, 31157.333, 11599.333
559.972, 246276.595, 0.330, 81393.393, 91938732.500, 535.479, 28363.333, 7112.000
696.865, 381405.988, 0.291, 110971.518, 177192388.190, 598.684, 26416.000, 5249.333
574.428, 259156.092, 0.268, 69579.057, 99244382.566, 766.689, 31665.333, 13970.000
634.779, 316471.566, 0.280, 88500.636, 133926291.923, 493.687, 24807.333, 4233.333
723.716, 411364.445, 0.265, 109020.742, 198474139.582, 431.717, 11514.667, 3894.667
573.076, 257937.174, 0.274, 70655.374, 98545025.593, 762.000, 20150.667, 7281.333
723.464, 411077.716, 0.269, 110539.510, 198266665.791, 535.479, 16086.667, 6604.000
543.838, 232289.519, 0.249, 57836.065, 84218639.646, 2235.264, 28871.333, 20066.000
513.119, 206788.118, 0.355, 73463.340, 70737901.189, 431.717, 18372.667, 5503.333
800.651, 503472.614, 0.213, 107448.901, 268737070.911, 267.740, 31072.667, 11345.333
963.320, 728837.819, 0.160, 116426.647, 468069292.178, 718.420, 18372.667, 3810.000
635.499, 317190.257, 0.208, 65881.338, 134382760.564, 1561.176, 24468.667, 15663.333
388.230, 118377.201, 0.253, 29996.348, 30638387.122, 2012.504, 19050.000, 12022.667
624.122, 305934.662, 0.220, 67402.257, 127293675.735, 780.588, 23791.333, 3979.333
640.459, 322160.275, 0.263, 84765.461, 137553542.963, 431.717, 18796.000, 5418.667
716.043, 402687.839, 0.208, 83567.682, 192227966.357, 1019.522, 11599.333, 30988.000
497.519, 194405.425, 0.264, 51332.052, 64480198.962, 535.479, 16256.000, 6096.000
471.904, 174902.923, 0.222, 38761.749, 55024917.562, 1314.380, 25992.667, 30395.333
498.693, 195324.278, 0.226, 44085.008, 64937885.222, 838.157, 9906.000, 4741.333
573.978, 258750.289, 0.250, 64737.498, 99011369.277, 1663.436, 24976.667, 17610.667
579.675, 263912.341, 0.203, 53564.545, 101989003.383, 780.588, 17187.333, 3640.667
703.355, 388543.389, 0.246, 95496.313, 182189391.984, 431.717, 16171.333, 3556.000
713.187, 399481.392, 0.170, 67878.002, 189936587.894, 780.588, 17695.333, 3048.000
872.928, 598475.913, 0.243, 145437.297, 348284233.323, 535.479, 28532.667, 7620.000
678.878, 361970.959, 0.212, 76693.116, 163822818.130, 1893.204, 17949.333, 28278.667
633.034, 314734.451, 0.165, 52072.972, 132825122.722, 780.588, 16764.000, 4656.667
380.266, 113570.577, 0.325, 36965.070, 28791384.616, 850.889, 13631.333, 3725.333
676.940, 359906.625, 0.188, 67768.251, 162423386.727, 493.687, 11006.667, 4572.000
