Plate, 3
Well, 2
Count, 242

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
1269.840, 1266448.766, 0.345, 436475.345, 1072124543.451, 965.349, 4572.000, 22690.667
693.510, 377742.571, 0.349, 131676.358, 174645619.595, 1103.918, 31326.667, 26162.000
710.538, 396519.028, 0.375, 148817.556, 187827790.231, 757.282, 9059.333, 27008.667
749.902, 441670.515, 0.322, 142190.520, 220806274.968, 1367.832, 10244.667, 30310.667
647.541, 329324.505, 0.324, 106659.157, 142167351.257, 803.219, 7704.667, 28617.333
704.165, 389437.910, 0.303, 118109.488, 182818919.917, 723.392, 12022.667, 4910.667
852.800, 571194.852, 0.276, 157785.878, 324743320.312, 1016.000, 17356.667, 5503.333
652.766, 334660.754, 0.301, 100714.898, 145636750.084, 2286.000, 3810.000, 26416.000
370.165, 107616.872, 0.328, 35276.103, 26557326.058, 946.602, 20404.667, 22267.333
643.064, 324787.140, 0.277, 89896.831, 139239366.247, 1033.488, 5842.000, 24722.667
729.087, 417491.966, 0.244, 102049.606, 202925200.810, 682.604, 26754.667, 7789.333
617.878, 299843.985, 0.232, 69489.969, 123511333.616, 1478.640, 24130.000, 21251.333
482.381, 182755.109, 0.350, 63916.470, 58771677.832, 871.697, 7281.333, 29379.333
365.755, 105067.748, 0.322, 33812.377, 25619339.781, 682.604, 20743.333, 6350.000
511.943, 205841.723, 0.304, 62604.218, 70252844.663, 1590.742, 9144.000, 24807.333
477.876, 179358.149, 0.324, 58050.669, 57140688.753, 1033.488, 18711.333, 34036.000
579.724, 263956.918, 0.311, 82014.695, 102014845.092, 1139.074, 8043.333, 21166.667
570.333, 255474.477, 0.384, 98119.048, 97137087.488, 1033.488, 6434.667, 25569.333
458.079, 164805.155, 0.276, 45448.633, 50329195.641, 946.602, 21928.667, 2878.667
714.047, 400445.167, 0.319, 127925.685, 190624354.041, 1060.870, 33104.667, 24214.667
722.632, 410133.035, 0.264, 108154.761, 197583615.177, 349.090, 16002.000, 22182.667
508.992, 203475.069, 0.259, 52735.263, 69044741.451, 1212.242, 1185.333, 15748.000
505.640, 200804.045, 0.241, 48327.435, 67689683.955, 2844.850, 11176.000, 12276.667
274.254, 59073.714, 0.253, 14942.286, 10800782.331, 766.689, 30310.667, 19896.667
626.379, 308151.113, 0.205, 63215.061, 128679513.632, 698.179, 19642.667, 3471.333
573.973, 258745.695, 0.305, 78923.185, 99008732.316, 423.333, 28024.667, 25908.000
529.779, 220434.465, 0.204, 44993.411, 77854379.432, 616.383, 31580.667, 21420.667
351.366, 96963.772, 0.272, 26409.352, 22713185.833, 2019.615, 18034.000, 16764.000
668.173, 350645.581, 0.215, 75244.060, 156194722.412, 2049.563, 30649.333, 15663.333
350.632, 96559.222, 0.365, 35258.358, 22571188.861, 1526.350, 19727.333, 30564.667
454.984, 162585.911, 0.229, 37289.852, 49316036.140, 1561.176, 2794.000, 13800.667
612.419, 294569.201, 0.180, 53144.131, 120266536.857, 728.330, 15578.667, 6942.667
749.652, 441376.098, 0.213, 93856.555, 220585528.119, 1030.014, 14901.333, 1947.333
573.978, 258750.289, 0.245, 63472.825, 99011369.277, 431.717, 2963.333, 22606.000
762.649, 456814.205, 0.190, 86814.978, 232259346.751, 349.090, 15663.333, 22098.000
602.908, 285490.598, 0.186, 53065.542, 114749688.546, 1188.353, 21590.000, 22182.667
526.859, 218011.048, 0.225, 49055.578, 76574038.781, 682.604, 3725.333, 20743.333
945.348, 701896.802, 0.273, 191955.135, 442357806.335, 846.667, 34798.000, 17864.667
420.638, 138965.244, 0.255, 35420.165, 38969343.583, 535.479, 28448.000, 28786.667
388.314, 118428.129, 0.234, 27677.105, 30658161.190, 766.689, 19727.333, 32173.333
