Plate, 1
Well, 1
Count, 214
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
36.564, 0.000 to 73.128, 0
109.692, 73.128 to 146.255, 0
182.819, 146.255 to 219.383, 2
255.947, 219.383 to 292.511, 4
329.075, 292.511 to 365.638, 0
402.202, 365.638 to 438.766, 12
475.330, 438.766 to 511.894, 19
548.458, 511.894 to 585.022, 6
621.585, 585.022 to 658.149, 10
694.713, 658.149 to 731.277, 14
767.841, 731.277 to 804.405, 14
840.968, 804.405 to 877.532, 8
914.096, 877.532 to 950.660, 14
987.224, 950.660 to 1023.788, 14
1060.352, 1023.788 to 1096.915, 12
1133.479, 1096.915 to 1170.043, 8
1206.607, 1170.043 to 1243.171, 7
1279.735, 1243.171 to 1316.298, 6
1352.862, 1316.298 to 1389.426, 11
1425.990, 1389.426 to 1462.554, 3
1499.118, 1462.554 to 1535.682, 3
1572.245, 1535.682 to 1608.809, 9
1645.373, 1608.809 to 1681.937, 3
1718.501, 1681.937 to 1755.065, 10
1791.628, 1755.065 to 1828.192, 4
1864.756, 1828.192 to 1901.320, 4
1937.884, 1901.320 to 1974.448, 1
2011.012, 1974.448 to 2047.575, 1
2084.139, 2047.575 to 2120.703, 1
2157.267, 2120.703 to 2193.831, 1
2230.395, 2193.831 to 2266.958, 0
2303.522, 2266.958 to 2340.086, 5
2376.650, 2340.086 to 2413.214, 2
2449.778, 2413.214 to 2486.342, 1
2522.905, 2486.342 to 2559.469, 0
2596.033, 2559.469 to 2632.597, 1
2669.161, 2632.597 to 2705.725, 0
2742.289, 2705.725 to 2778.852, 1
2815.416, 2778.852 to 2851.980, 0
2888.544, 2851.980 to 2925.108, 1
2961.672, 2925.108 to 2998.235, 0
3034.799, 2998.235 to 3071.363, 0
3107.927, 3071.363 to 3144.491, 0
3181.055, 3144.491 to 3217.619, 0
3254.182, 3217.619 to 3290.746, 0
3327.310, 3290.746 to 3363.874, 0
3400.438, 3363.874 to 3437.002, 0
3473.565, 3437.002 to 3510.129, 0
3546.693, 3510.129 to 3583.257, 1
3619.821, 3583.257 to 3656.385, 1


Plate, 1
Well, 2
Count, 203
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
33.835, 0.000 to 67.670, 0
101.505, 67.670 to 135.340, 0
169.175, 135.340 to 203.009, 0
236.844, 203.009 to 270.679, 2
304.514, 270.679 to 338.349, 2
372.184, 338.349 to 406.019, 2
439.854, 406.019 to 473.689, 7
507.524, 473.689 to 541.358, 12
575.193, 541.358 to 609.028, 8
642.863, 609.028 to 676.698, 16
710.533, 676.698 to 744.368, 8
778.203, 744.368 to 812.038, 12
845.873, 812.038 to 879.707, 19
913.542, 879.707 to 947.377, 11
981.212, 947.377 to 1015.047, 4
1048.882, 1015.047 to 1082.717, 11
1116.552, 1082.717 to 1150.387, 10
1184.222, 1150.387 to 1218.056, 8
1251.891, 1218.056 to 1285.726, 5
1319.561, 1285.726 to 1353.396, 4
1387.231, 1353.396 to 1421.066, 14
1454.901, 1421.066 to 1488.736, 6
1522.571, 1488.736 to 1556.405, 5
1590.240, 1556.405 to 1624.075, 1
1657.910, 1624.075 to 1691.745, 2
1725.580, 1691.745 to 1759.415, 4
1793.250, 1759.415 to 1827.085, 4
1860.920, 1827.085 to 1894.754, 8
1928.589, 1894.754 to 1962.424, 0
1996.259, 1962.424 to 2030.094, 2
2063.929, 2030.094 to 2097.764, 3
2131.599, 2097.764 to 2165.434, 1
2199.269, 2165.434 to 2233.104, 2
2266.938, 2233.104 to 2300.773, 1
2334.608, 2300.773 to 2368.443, 2
2402.278, 2368.443 to 2436.113, 2
2469.948, 2436.113 to 2503.783, 1
2537.618, 2503.783 to 2571.453, 0
2605.287, 2571.453 to 2639.122, 0
2672.957, 2639.122 to 2706.792, 0
2740.627, 2706.792 to 2774.462, 1
2808.297, 2774.462 to 2842.132, 0
2875.967, 2842.132 to 2909.802, 1
2943.636, 2909.802 to 2977.471, 0
3011.306, 2977.471 to 3045.141, 0
3078.976, 3045.141 to 3112.811, 0
3146.646, 3112.811 to 3180.481, 0
3214.316, 3180.481 to 3248.151, 0
3281.985, 3248.151 to 3315.820, 0
3349.655, 3315.820 to 3383.490, 2


Plate, 1
Well, 3
Count, 206
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
30.819, 0.000 to 61.638, 0
92.457, 61.638 to 123.277, 0
154.096, 123.277 to 184.915, 0
215.734, 184.915 to 246.553, 2
277.372, 246.553 to 308.191, 2
339.010, 308.191 to 369.830, 0
400.649, 369.830 to 431.468, 6
462.287, 431.468 to 493.106, 6
523.925, 493.106 to 554.744, 4
585.564, 554.744 to 616.383, 4
647.202, 616.383 to 678.021, 6
708.840, 678.021 to 739.659, 16
770.478, 739.659 to 801.297, 1
832.117, 801.297 to 862.936, 11
893.755, 862.936 to 924.574, 15
955.393, 924.574 to 986.212, 15
1017.031, 986.212 to 1047.850, 19
1078.670, 1047.850 to 1109.489, 10
1140.308, 1109.489 to 1171.127, 6
1201.946, 1171.127 to 1232.765, 5
1263.584, 1232.765 to 1294.404, 6
1325.223, 1294.404 to 1356.042, 3
1386.861, 1356.042 to 1417.680, 11
1448.499, 1417.680 to 1479.318, 5
1510.137, 1479.318 to 1540.957, 13
1571.776, 1540.957 to 1602.595, 4
1633.414, 1602.595 to 1664.233, 7
1695.052, 1664.233 to 1725.871, 4
1756.691, 1725.871 to 1787.510, 3
1818.329, 1787.510 to 1849.148, 0
1879.967, 1849.148 to 1910.786, 0
1941.605, 1910.786 to 1972.424, 3
2003.244, 1972.424 to 2034.063, 0
2064.882, 2034.063 to 2095.701, 1
2126.520, 2095.701 to 2157.339, 6
2188.158, 2157.339 to 2218.977, 2
2249.797, 2218.977 to 2280.616, 2
2311.435, 2280.616 to 2342.254, 2
2373.073, 2342.254 to 2403.892, 1
2434.711, 2403.892 to 2465.531, 0
2496.350, 2465.531 to 2527.169, 1
2557.988, 2527.169 to 2588.807, 0
2619.626, 2588.807 to 2650.445, 2
2681.264, 2650.445 to 2712.084, 0
2742.903, 2712.084 to 2773.722, 0
2804.541, 2773.722 to 2835.360, 1
2866.179, 2835.360 to 2896.998, 0
2927.818, 2896.998 to 2958.637, 0
2989.456, 2958.637 to 3020.275, 0
3051.094, 3020.275 to 3081.913, 1


Plate, 1
Well, 4
Count, 168
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
42.469, 0.000 to 84.937, 0
127.406, 84.937 to 169.874, 0
212.343, 169.874 to 254.812, 0
297.280, 254.812 to 339.749, 0
382.217, 339.749 to 424.686, 4
467.154, 424.686 to 509.623, 9
552.092, 509.623 to 594.560, 6
637.029, 594.560 to 679.497, 8
721.966, 679.497 to 764.435, 12
806.903, 764.435 to 849.372, 8
891.840, 849.372 to 934.309, 15
976.777, 934.309 to 1019.246, 14
1061.715, 1019.246 to 1104.183, 10
1146.652, 1104.183 to 1189.120, 11
