Plate, 1
Well, 1
Count, 214
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.007, 0
0.011, 0.007 to 0.015, 0
0.018, 0.015 to 0.022, 0
0.026, 0.022 to 0.029, 0
0.033, 0.029 to 0.036, 0
0.040, 0.036 to 0.044, 0
0.047, 0.044 to 0.051, 0
0.055, 0.051 to 0.058, 0
0.062, 0.058 to 0.066, 0
0.069, 0.066 to 0.073, 0
0.077, 0.073 to 0.080, 0
0.084, 0.080 to 0.087, 1
0.091, 0.087 to 0.095, 4
0.098, 0.095 to 0.102, 7
0.106, 0.102 to 0.109, 15
0.113, 0.109 to 0.117, 25
0.120, 0.117 to 0.124, 23
0.128, 0.124 to 0.131, 15
0.135, 0.131 to 0.138, 17
0.142, 0.138 to 0.146, 8
0.149, 0.146 to 0.153, 14
0.157, 0.153 to 0.160, 5
0.164, 0.160 to 0.168, 11
0.171, 0.168 to 0.175, 10
0.179, 0.175 to 0.182, 14
0.186, 0.182 to 0.189, 7
0.193, 0.189 to 0.197, 9
0.200, 0.197 to 0.204, 6
0.208, 0.204 to 0.211, 3
0.215, 0.211 to 0.219, 5
0.222, 0.219 to 0.226, 3
0.230, 0.226 to 0.233, 1
0.237, 0.233 to 0.241, 2
0.244, 0.241 to 0.248, 1
0.251, 0.248 to 0.255, 0
0.259, 0.255 to 0.262, 1
0.266, 0.262 to 0.270, 1
0.273, 0.270 to 0.277, 0
0.281, 0.277 to 0.284, 3
0.288, 0.284 to 0.292, 0
0.295, 0.292 to 0.299, 0
0.302, 0.299 to 0.306, 1
0.310, 0.306 to 0.313, 1
0.317, 0.313 to 0.321, 0
0.324, 0.321 to 0.328, 0
0.332, 0.328 to 0.335, 0
0.339, 0.335 to 0.343, 0
0.346, 0.343 to 0.350, 0
0.353, 0.350 to 0.357, 0
0.361, 0.357 to 0.364, 1


Plate, 1
Well, 2
Count, 203
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.012, 0.008 to 0.016, 0
0.020, 0.016 to 0.024, 0
0.028, 0.024 to 0.032, 0
0.036, 0.032 to 0.040, 0
0.044, 0.040 to 0.048, 0
0.052, 0.048 to 0.056, 0
0.060, 0.056 to 0.064, 0
0.068, 0.064 to 0.072, 0
0.076, 0.072 to 0.080, 0
0.084, 0.080 to 0.088, 3
0.092, 0.088 to 0.096, 8
0.100, 0.096 to 0.104, 11
0.108, 0.104 to 0.112, 13
0.116, 0.112 to 0.120, 22
0.124, 0.120 to 0.128, 18
0.132, 0.128 to 0.136, 11
0.140, 0.136 to 0.144, 19
0.148, 0.144 to 0.152, 14
0.156, 0.152 to 0.160, 11
0.164, 0.160 to 0.168, 18
0.172, 0.168 to 0.176, 10
0.180, 0.176 to 0.184, 10
0.188, 0.184 to 0.192, 10
0.196, 0.192 to 0.200, 1
0.205, 0.200 to 0.209, 4
0.213, 0.209 to 0.217, 3
0.221, 0.217 to 0.225, 2
0.229, 0.225 to 0.233, 2
0.237, 0.233 to 0.241, 3
0.245, 0.241 to 0.249, 1
0.253, 0.249 to 0.257, 0
0.261, 0.257 to 0.265, 2
0.269, 0.265 to 0.273, 0
0.277, 0.273 to 0.281, 0
0.285, 0.281 to 0.289, 1
0.293, 0.289 to 0.297, 1
0.301, 0.297 to 0.305, 1
0.309, 0.305 to 0.313, 0
0.317, 0.313 to 0.321, 1
0.325, 0.321 to 0.329, 1
0.333, 0.329 to 0.337, 0
0.341, 0.337 to 0.345, 0
0.349, 0.345 to 0.353, 0
0.357, 0.353 to 0.361, 0
0.365, 0.361 to 0.369, 1
0.373, 0.369 to 0.377, 0
0.381, 0.377 to 0.385, 0
0.389, 0.385 to 0.393, 0
0.397, 0.393 to 0.401, 1


Plate, 1
Well, 3
Count, 206
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.006, 0.000 to 0.013, 0
0.019, 0.013 to 0.026, 0
0.032, 0.026 to 0.039, 0
0.045, 0.039 to 0.051, 0
0.058, 0.051 to 0.064, 0
0.071, 0.064 to 0.077, 1
0.084, 0.077 to 0.090, 16
0.097, 0.090 to 0.103, 25
0.109, 0.103 to 0.116, 41
0.122, 0.116 to 0.129, 24
0.135, 0.129 to 0.142, 22
0.148, 0.142 to 0.154, 16
0.161, 0.154 to 0.167, 18
0.174, 0.167 to 0.180, 11
