Plate, 1
Well, 1
Count, 201
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1783.212, 0.000 to 3566.423, 0
5349.635, 3566.423 to 7132.846, 25
8916.058, 7132.846 to 10699.269, 45
12482.481, 10699.269 to 14265.693, 44
16048.904, 14265.693 to 17832.116, 29
19615.327, 17832.116 to 21398.539, 9
23181.750, 21398.539 to 24964.962, 10
26748.174, 24964.962 to 28531.385, 3
30314.597, 28531.385 to 32097.808, 6
33881.020, 32097.808 to 35664.231, 4
37447.443, 35664.231 to 39230.655, 3
41013.866, 39230.655 to 42797.078, 3
44580.289, 42797.078 to 46363.501, 2
48146.712, 46363.501 to 49929.924, 0
51713.136, 49929.924 to 53496.347, 3
55279.559, 53496.347 to 57062.770, 2
58845.982, 57062.770 to 60629.193, 2
62412.405, 60629.193 to 64195.617, 1
65978.828, 64195.617 to 67762.040, 0
69545.251, 67762.040 to 71328.463, 0
73111.674, 71328.463 to 74894.886, 1
76678.098, 74894.886 to 78461.309, 0
80244.521, 78461.309 to 82027.732, 1
83810.944, 82027.732 to 85594.156, 1
87377.367, 85594.156 to 89160.579, 0
90943.790, 89160.579 to 92727.002, 0
94510.213, 92727.002 to 96293.425, 0
98076.637, 96293.425 to 99859.848, 0
101643.060, 99859.848 to 103426.271, 0
105209.483, 103426.271 to 106992.694, 1
108775.906, 106992.694 to 110559.118, 0
112342.329, 110559.118 to 114125.541, 0
115908.752, 114125.541 to 117691.964, 0
119475.175, 117691.964 to 121258.387, 1
123041.599, 121258.387 to 124824.810, 0
126608.022, 124824.810 to 128391.233, 0
130174.445, 128391.233 to 131957.656, 1
133740.868, 131957.656 to 135524.080, 2
137307.291, 135524.080 to 139090.503, 0
140873.714, 139090.503 to 142656.926, 0
144440.137, 142656.926 to 146223.349, 0
148006.561, 146223.349 to 149789.772, 1
151572.984, 149789.772 to 153356.195, 0
155139.407, 153356.195 to 156922.618, 0
158705.830, 156922.618 to 160489.042, 0
