Plate, 2
Well, 1
Count, 43

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
657.535, 339568.175, 0.221, 75123.386, 148851861.932, 1103.918, 35136.667, 18880.667
953.076, 713419.334, 0.148, 105804.867, 453295191.951, 682.604, 32596.667, 9228.667
639.540, 321237.064, 0.166, 53164.791, 136962688.219, 2176.773, 4148.667, 10668.000
705.456, 390868.128, 0.153, 59837.915, 183826952.582, 2468.436, 6265.333, 20489.333
483.460, 183573.729, 0.184, 33719.406, 59167006.173, 1856.885, 33697.333, 23876.000
442.175, 153559.866, 0.187, 28704.539, 45266861.681, 1103.918, 34036.000, 18965.333
491.356, 189619.112, 0.160, 30256.154, 62113637.432, 3252.787, 31580.667, 26416.000
1339.874, 1409995.567, 0.192, 270535.618, 1259477522.464, 7559.553, 9906.000, 2794.000
636.095, 317785.571, 0.129, 40859.017, 134761259.580, 1667.740, 31072.667, 9906.000
422.110, 139940.098, 0.131, 18303.064, 39380122.436, 2525.849, 11599.333, 32088.667
670.684, 353285.626, 0.236, 83278.597, 157962046.512, 846.667, 846.667, 18965.333
456.629, 163763.478, 0.157, 25655.626, 49852779.631, 2465.531, 17102.667, 34882.667
354.749, 98839.682, 0.133, 13148.607, 23375494.691, 6800.794, 14054.667, 9821.333
392.906, 121245.942, 0.144, 17481.726, 31758839.091, 1533.379, 13208.000, 34036.000
1297.433, 1322085.610, 0.148, 195800.019, 1143544757.928, 682.604, 32935.333, 9821.333
444.640, 155277.179, 0.130, 20198.203, 46028333.291, 1533.379, 14732.000, 34205.333
377.262, 111783.229, 0.128, 14284.396, 28114397.055, 2580.598, 29548.667, 28956.000
476.844, 178583.972, 0.121, 21559.688, 56771127.450, 2948.783, 23283.333, 32766.000
369.431, 107190.654, 0.111, 11914.926, 26399711.606, 3388.783, 27432.000, 19642.667
488.254, 187232.706, 0.114, 21263.276, 60944759.802, 1643.929, 27601.333, 30649.333
338.022, 89738.737, 0.120, 10770.400, 20222447.983, 1643.929, 28532.667, 24553.333
386.527, 117340.805, 0.114, 13399.788, 30236909.150, 1643.929, 28194.000, 22944.667
657.535, 339568.175, 0.099, 33590.133, 148851861.932, 2176.773, 4656.667, 8551.333
551.036, 238478.730, 0.101, 24199.772, 87606892.651, 846.667, 1693.333, 18965.333
351.012, 96768.229, 0.137, 13222.241, 22644513.090, 2819.540, 20997.333, 34628.667
332.923, 87051.879, 0.120, 10428.827, 19321063.439, 1258.660, 2201.333, 20912.667
861.384, 582751.840, 0.205, 119515.338, 334648806.577, 1693.333, 18880.667, 762.000
635.781, 317471.838, 0.265, 84134.270, 134561744.642, 798.744, 1100.667, 21674.667
292.397, 67148.620, 0.110, 7362.453, 13089391.003, 2541.411, 4741.333, 24384.000
338.022, 89738.737, 0.112, 10047.952, 20222447.983, 2819.540, 19134.667, 32512.000
337.260, 89334.439, 0.116, 10332.236, 20085940.620, 6800.794, 20489.333, 7620.000
373.944, 109825.634, 0.108, 11910.248, 27379113.152, 4033.014, 28532.667, 6773.333
272.275, 58224.467, 0.104, 6043.653, 10568712.348, 2235.264, 26500.667, 25484.667
722.685, 410193.191, 0.093, 38176.816, 197627087.676, 1643.929, 27262.667, 32258.000
420.575, 138923.970, 0.097, 13503.929, 38951983.411, 1295.151, 33782.000, 20235.333
265.659, 55429.350, 0.104, 5783.636, 9816879.870, 2468.436, 7535.333, 22606.000
967.267, 734823.288, 0.177, 130343.743, 473847035.364, 1693.333, 17187.333, 762.000
293.055, 67450.800, 0.101, 6783.863, 13177846.866, 3512.391, 30649.333, 18034.000
230.152, 41602.672, 0.112, 4652.389, 6383305.660, 3783.568, 28194.000, 12361.333
759.549, 453108.031, 0.079, 35842.944, 229438576.581, 798.744, 1778.000, 22098.000
542.119, 230823.339, 0.089, 20444.423, 83422534.081, 1270.000, 2540.000, 23114.000
223.867, 39361.483, 0.104, 4077.230, 5874500.904, 1856.885, 32342.667, 22606.000
244.321, 46882.461, 0.116, 5427.293, 7636237.121, 4103.496, 25908.000, 15832.667



ADDITIONAL INFO
Read-date:	01-03-2020
Read-time:	16:44:50
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Falcon 6 wells_mask.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-27\Plate2\Plate2.ics
