Plate, 2
Well, 1
Count, 85
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
44.561, 0.000 to 89.121, 0
133.682, 89.121 to 178.243, 0
222.804, 178.243 to 267.364, 2
311.925, 267.364 to 356.486, 0
401.047, 356.486 to 445.607, 0
490.168, 445.607 to 534.729, 4
579.290, 534.729 to 623.850, 8
668.411, 623.850 to 712.972, 5
757.532, 712.972 to 802.093, 7
846.654, 802.093 to 891.215, 6
935.775, 891.215 to 980.336, 4
1024.897, 980.336 to 1069.458, 1
1114.018, 1069.458 to 1158.579, 0
1203.140, 1158.579 to 1247.701, 2
1292.261, 1247.701 to 1336.822, 1
1381.383, 1336.822 to 1425.944, 8
1470.504, 1425.944 to 1515.065, 1
1559.626, 1515.065 to 1604.186, 4
1648.747, 1604.186 to 1693.308, 1
1737.869, 1693.308 to 1782.429, 1
1826.990, 1782.429 to 1871.551, 3
1916.112, 1871.551 to 1960.672, 2
2005.233, 1960.672 to 2049.794, 1
2094.355, 2049.794 to 2138.915, 1
2183.476, 2138.915 to 2228.037, 2
2272.597, 2228.037 to 2317.158, 2
2361.719, 2317.158 to 2406.280, 1
2450.840, 2406.280 to 2495.401, 0
2539.962, 2495.401 to 2584.523, 0
2629.083, 2584.523 to 2673.644, 1
2718.205, 2673.644 to 2762.766, 4
2807.326, 2762.766 to 2851.887, 0
2896.448, 2851.887 to 2941.009, 2
2985.569, 2941.009 to 3030.130, 0
3074.691, 3030.130 to 3119.251, 2
3163.812, 3119.251 to 3208.373, 0
3252.934, 3208.373 to 3297.494, 1
3342.055, 3297.494 to 3386.616, 0
3431.177, 3386.616 to 3475.737, 1
3520.298, 3475.737 to 3564.859, 0
3609.420, 3564.859 to 3653.980, 2
3698.541, 3653.980 to 3743.102, 1
3787.662, 3743.102 to 3832.223, 1
3876.784, 3832.223 to 3921.345, 1
3965.905, 3921.345 to 4010.466, 1
4055.027, 4010.466 to 4099.588, 0
4144.148, 4099.588 to 4188.709, 0
4233.270, 4188.709 to 4277.831, 0
4322.391, 4277.831 to 4366.952, 0
4411.513, 4366.952 to 4456.074, 1


Plate, 2
Well, 2
Count, 57
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
54.484, 0.000 to 108.967, 0
163.451, 108.967 to 217.934, 0
272.418, 217.934 to 326.901, 0
381.385, 326.901 to 435.868, 2
490.352, 435.868 to 544.835, 2
599.319, 544.835 to 653.802, 0
708.286, 653.802 to 762.769, 0
817.253, 762.769 to 871.736, 6
926.220, 871.736 to 980.703, 2
1035.187, 980.703 to 1089.670, 1
1144.154, 1089.670 to 1198.637, 1
1253.121, 1198.637 to 1307.604, 2
1362.088, 1307.604 to 1416.571, 0
1471.055, 1416.571 to 1525.538, 7
1580.022, 1525.538 to 1634.505, 2
