Plate, 1
Well, 5
Count, 232

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
1188.168, 1108780.676, 0.239, 265335.149, 878278543.243, 2215.939, 6688.667, 16764.000
1008.244, 798401.097, 0.260, 207548.730, 536655379.926, 2424.484, 20320.000, 1693.333
962.343, 727360.253, 0.232, 168576.430, 466646644.737, 1338.698, 23960.667, 27008.667
1071.503, 901731.048, 0.225, 202634.411, 644138615.411, 1033.488, 33528.000, 16510.000
783.065, 481598.680, 0.235, 113299.735, 251415316.566, 616.383, 4148.667, 26500.667
916.481, 659685.569, 0.215, 141732.276, 403059605.634, 1949.173, 6180.667, 25569.333
843.631, 558978.285, 0.245, 137096.153, 314380937.863, 610.540, 22182.667, 33443.333
1632.999, 2094409.242, 0.237, 495409.006, 2280111676.548, 455.944, 11260.667, 3217.333
2051.439, 3305272.052, 0.223, 738260.513, 4520376591.764, 455.944, 10837.333, 3048.000
581.121, 265230.376, 0.246, 65150.743, 102753989.165, 1077.631, 27178.000, 27686.000
897.051, 632010.953, 0.197, 124522.037, 377964235.872, 1446.785, 13292.667, 30564.667
804.712, 508592.990, 0.223, 113351.710, 272847108.040, 987.375, 20150.667, 30734.000
823.818, 533030.382, 0.208, 110959.093, 292746522.977, 1726.868, 23622.000, 20150.667
705.004, 390367.165, 0.225, 87894.686, 183473658.495, 1643.929, 6350.000, 7874.000
842.074, 556916.953, 0.240, 133626.472, 312643538.510, 1954.682, 30818.667, 26416.000
943.165, 698659.304, 0.178, 124299.016, 439300775.848, 1497.906, 18626.667, 13716.000
770.604, 466393.201, 0.247, 115117.173, 239602925.436, 1019.522, 1862.667, 20912.667
799.409, 501912.721, 0.231, 116139.261, 267489109.455, 1281.239, 11599.333, 30564.667
1238.926, 1205536.326, 0.202, 244095.658, 995713171.891, 1113.616, 3302.000, 9652.000
883.190, 612630.039, 0.169, 103559.758, 360712532.822, 987.375, 34374.667, 17102.667
718.291, 405220.425, 0.233, 94388.679, 194044256.272, 1292.381, 32004.000, 23029.333
1069.477, 898324.358, 0.190, 170535.647, 640491785.093, 780.588, 30141.333, 21505.333
730.535, 419152.462, 0.189, 79389.465, 204137049.236, 931.333, 32173.333, 13716.000
795.248, 496701.191, 0.201, 99716.627, 263333797.859, 1019.522, 9990.667, 21674.667
1013.268, 806378.384, 0.178, 143308.132, 544718489.140, 598.684, 10160.000, 5926.667
598.722, 281539.885, 0.182, 51202.821, 112376032.317, 780.588, 19388.667, 16340.667
739.792, 429842.686, 0.245, 105158.395, 211996217.250, 1919.526, 30141.333, 29718.000
622.930, 304767.332, 0.218, 66327.956, 126565815.110, 2012.504, 9990.667, 14393.333
1236.981, 1201754.918, 0.161, 193643.902, 991031965.246, 610.540, 20997.333, 31242.000
733.648, 422731.984, 0.218, 92113.800, 206757590.174, 1862.667, 12192.000, 8720.667
611.015, 293219.973, 0.220, 64519.460, 119441190.633, 1047.269, 28532.667, 21759.333
981.231, 756191.981, 0.162, 122276.995, 494665818.828, 987.375, 34290.000, 20658.667
943.466, 699104.954, 0.172, 120238.291, 439721164.671, 1084.262, 27770.667, 5249.333
767.303, 462405.979, 0.185, 85610.115, 236536932.998, 946.602, 21590.000, 24892.000
946.122, 703046.155, 0.179, 125721.141, 443444789.658, 863.434, 28194.000, 30734.000
528.708, 219543.761, 0.213, 46664.099, 77382979.990, 2091.112, 26077.333, 20912.667
944.336, 700395.557, 0.169, 118056.103, 440939366.406, 1135.923, 10752.667, 32342.667
1231.419, 1190971.729, 0.200, 238705.693, 977723331.308, 1151.591, 33866.667, 14562.667
1130.366, 1003525.066, 0.156, 156387.561, 756233892.297, 423.333, 23622.000, 5757.333
872.311, 597629.618, 0.144, 85957.478, 347545739.525, 1197.367, 29887.333, 10583.333
1018.160, 814182.577, 0.199, 161719.694, 552645333.338, 1919.526, 31411.333, 28278.667
1014.499, 808338.273, 0.145, 117425.374, 546705588.638, 871.697, 12869.333, 2286.000
658.874, 340952.698, 0.175, 59585.035, 149763161.115, 1500.297, 9228.667, 7450.667
802.648, 505988.326, 0.216, 109048.968, 270753790.970, 946.602, 12700.000, 32004.000
1015.644, 810163.532, 0.186, 150593.701, 548558356.737, 1643.929, 22352.000, 7366.000
822.147, 530870.591, 0.159, 84545.149, 290969053.346, 2103.076, 13800.667, 11938.000
715.833, 402451.590, 0.175, 70347.466, 192058826.689, 1726.868, 23960.667, 21844.000
1292.948, 1312960.676, 0.185, 242720.695, 1131726221.614, 598.684, 5418.667, 9228.667
782.024, 480319.821, 0.147, 70712.010, 250414551.947, 1258.660, 4656.667, 17695.333
1139.931, 1020579.176, 0.180, 183368.080, 775592952.692, 2421.526, 4318.000, 13377.333
932.427, 682840.418, 0.170, 116301.101, 424465726.710, 1767.892, 12107.333, 5164.667
1067.129, 894383.960, 0.186, 166419.240, 636282242.231, 378.641, 32173.333, 11514.667
767.067, 462122.391, 0.143, 65939.783, 236319369.076, 1292.381, 33612.667, 19558.000
944.769, 701036.941, 0.173, 121097.519, 441545187.882, 423.333, 20658.667, 33358.667
719.483, 406566.097, 0.172, 69914.808, 195011642.856, 378.641, 32342.667, 11176.000
827.099, 537285.079, 0.179, 96364.699, 296258602.901, 780.588, 30734.000, 22013.333
648.539, 330340.897, 0.168, 55536.152, 142826013.744, 698.179, 29464.000, 14054.667
530.805, 221289.319, 0.172, 37992.192, 78307702.088, 780.588, 8805.333, 6011.333
702.415, 387504.779, 0.156, 60455.613, 181459368.367, 946.602, 9567.333, 16425.333
573.978, 258750.289, 0.224, 57992.547, 99011369.277, 644.802, 20150.667, 15832.667
633.609, 315306.448, 0.150, 47247.449, 133187380.648, 846.667, 26416.000, 26924.000
516.315, 209372.301, 0.185, 38766.311, 72068027.845, 2136.890, 25146.000, 16933.333
863.028, 584978.176, 0.142, 82972.840, 336568367.590, 871.697, 29633.333, 6265.333
555.538, 242391.240, 0.191, 46261.467, 89771644.262, 1556.578, 31326.667, 9990.667
986.033, 763611.322, 0.147, 112312.384, 501963731.315, 718.420, 17526.000, 9736.667
674.616, 357439.639, 0.178, 63671.577, 160756251.234, 1745.448, 6434.667, 14562.667
1226.166, 1180832.734, 0.235, 277238.218, 965264592.261, 1680.585, 5080.000, 6773.333
1361.146, 1455121.591, 0.124, 180537.936, 1320421926.636, 598.684, 22944.667, 32258.000
428.206, 144010.646, 0.220, 31618.017, 41110778.321, 2249.649, 13123.333, 28194.000
579.548, 263796.538, 0.176, 46358.264, 101921883.086, 780.588, 12700.000, 24045.333
1042.232, 853136.751, 0.138, 117629.437, 592777589.200, 780.588, 5164.667, 10414.000
512.161, 206016.621, 0.186, 38300.379, 70342401.482, 1019.522, 10668.000, 22436.667
513.088, 206763.192, 0.182, 37626.426, 70725111.840, 1864.590, 13462.000, 6773.333
1047.552, 861868.624, 0.159, 136975.461, 601901473.028, 946.602, 11768.667, 31834.667
653.748, 335668.332, 0.156, 52357.120, 146294957.377, 2196.443, 21336.000, 13208.000
808.368, 513225.032, 0.160, 82183.313, 276583040.505, 1714.369, 11599.333, 6858.000
1148.979, 1036846.267, 0.179, 185698.449, 794210003.415, 305.270, 16002.000, 2794.000
356.171, 99633.674, 0.245, 24377.691, 23657726.974, 1478.640, 28786.667, 8636.000
979.606, 753690.257, 0.142, 107005.939, 492213081.784, 1628.596, 24214.667, 2709.333
775.218, 471995.184, 0.179, 84350.844, 243932772.348, 567.961, 11260.667, 33443.333
828.650, 539302.366, 0.142, 76645.557, 297928663.991, 1554.273, 15240.000, 4148.667
607.147, 289518.962, 0.162, 46854.968, 117186968.789, 1590.742, 25738.667, 30649.333
815.936, 522880.264, 0.173, 90633.272, 284424612.179, 1016.000, 4318.000, 28109.333
1100.505, 951204.595, 0.169, 161212.076, 697870290.017, 267.740, 3217.333, 24722.667
721.826, 409218.167, 0.171, 69997.001, 196922870.682, 780.588, 20658.667, 24722.667
862.419, 584153.316, 0.183, 106765.295, 335856741.578, 598.684, 4995.333, 8805.333
1282.860, 1292553.539, 0.168, 216775.522, 1105443656.899, 305.270, 16256.000, 2624.667
1275.655, 1278074.570, 0.214, 273008.872, 1086921277.811, 1019.522, 13377.333, 34290.000
1018.967, 815474.655, 0.169, 138149.281, 553961397.101, 423.333, 23283.333, 6011.333
607.967, 290301.916, 0.153, 44477.195, 117662657.911, 780.588, 13462.000, 23876.000
857.387, 577356.106, 0.144, 83150.013, 330011782.131, 900.019, 2878.667, 11430.000
623.177, 305009.307, 0.150, 45704.451, 126716578.317, 915.810, 30649.333, 24468.667
708.205, 393919.405, 0.154, 60831.464, 185983691.318, 1879.905, 6858.000, 28024.667
354.749, 98839.682, 0.231, 22863.436, 23375494.691, 915.810, 29887.333, 23960.667
965.436, 732043.908, 0.126, 92234.387, 471161175.476, 900.019, 3471.333, 10752.667
633.594, 315291.172, 0.138, 43602.320, 133177702.185, 1129.594, 20574.000, 10837.333
420.753, 139041.625, 0.195, 27062.805, 39001476.811, 718.420, 17018.000, 9228.667
607.147, 289518.962, 0.151, 43588.898, 117186968.789, 1060.870, 14732.000, 31411.333
510.529, 204706.022, 0.166, 34047.493, 69672232.597, 1745.448, 8043.333, 13885.333
631.315, 313027.344, 0.174, 54441.383, 131745932.171, 846.667, 11006.667, 27432.000
700.269, 385141.097, 0.142, 54635.808, 179801617.933, 1019.522, 28448.000, 7196.667
1164.294, 1064670.672, 0.171, 181713.912, 826393203.641, 987.375, 34882.667, 16256.000
1041.715, 852290.920, 0.269, 229587.986, 591896256.088, 1113.616, 6434.667, 5249.333
989.133, 768421.651, 0.141, 108303.489, 506714333.501, 598.684, 9567.333, 5842.000
1221.352, 1171579.244, 0.163, 191343.419, 953940536.040, 267.740, 2963.333, 24638.000
578.140, 262516.436, 0.173, 45498.916, 101180902.596, 535.479, 19812.000, 23198.667
739.021, 428946.342, 0.213, 91301.700, 211333455.280, 780.588, 24214.667, 33782.000
442.014, 153448.554, 0.147, 22607.783, 45217651.276, 1047.269, 30734.000, 17780.000
430.393, 145486.024, 0.177, 25820.040, 41744158.829, 3067.926, 17864.667, 20658.667
655.004, 336959.671, 0.125, 42068.810, 147139978.429, 766.689, 23706.667, 32173.333
831.767, 543367.493, 0.138, 74770.379, 301303572.098, 1212.242, 25230.667, 32342.667
723.464, 411077.716, 0.233, 95787.735, 198266665.791, 1113.616, 27516.667, 32258.000
596.870, 279801.046, 0.133, 37337.767, 111336560.307, 1151.591, 31072.667, 20320.000
420.753, 139041.625, 0.174, 24227.338, 39001476.811, 1212.242, 12192.000, 10583.333
582.963, 266913.927, 0.153, 40819.942, 103733887.391, 1258.660, 17187.333, 15494.000
864.876, 587486.465, 0.233, 136601.050, 338735410.178, 871.697, 13292.667, 1524.000
454.984, 162585.911, 0.160, 26058.329, 49316036.140, 798.744, 7958.667, 29548.667
883.576, 613165.607, 0.208, 127583.623, 361185644.792, 610.540, 22690.667, 33782.000
585.115, 268888.229, 0.172, 46246.611, 104886957.197, 535.479, 15832.667, 33866.667
943.165, 698659.304, 0.154, 107935.846, 439300775.848, 850.889, 17102.667, 2286.000
513.949, 207457.989, 0.161, 33338.207, 71081903.119, 2222.399, 6604.000, 12107.333
775.187, 471957.925, 0.124, 58716.100, 243903888.505, 1019.522, 27770.667, 6434.667
540.314, 229288.652, 0.159, 36432.633, 82591935.190, 423.333, 25654.000, 8297.333
1245.161, 1217701.352, 0.152, 185550.467, 1010822691.706, 567.961, 26839.333, 3725.333
428.206, 144010.646, 0.176, 25316.983, 41110778.321, 2562.478, 16764.000, 23706.667
405.476, 129127.952, 0.181, 23375.276, 34905526.547, 1258.660, 3471.333, 18118.667
982.067, 757482.197, 0.163, 123803.346, 495932357.969, 766.689, 2201.333, 24384.000
953.773, 714462.912, 0.332, 236935.223, 454290164.714, 1367.832, 3725.333, 8297.333
628.471, 310213.101, 0.135, 41738.022, 129973257.094, 598.684, 22352.000, 32173.333
515.839, 208986.398, 0.160, 33377.945, 71868872.486, 780.588, 20828.000, 23960.667
529.925, 220555.993, 0.150, 33044.241, 77918771.276, 1949.173, 18542.000, 31834.667
513.832, 207363.792, 0.165, 34133.436, 71033495.815, 1533.379, 25146.000, 5926.667
614.010, 296101.272, 0.136, 40313.525, 121206025.126, 965.349, 16764.000, 13292.667
551.880, 239210.261, 0.137, 32716.287, 88010301.327, 1365.209, 27008.667, 29040.667
489.110, 187889.982, 0.162, 30431.504, 61265959.314, 2227.232, 28024.667, 16256.000
356.171, 99633.674, 0.163, 16238.838, 23657726.974, 698.179, 20320.000, 15155.333
657.122, 339142.480, 0.142, 47994.479, 148572040.205, 535.479, 15324.667, 33697.333
