Plate, 1
Well, 1
Count, 188
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.011, 0.008 to 0.015, 0
0.019, 0.015 to 0.023, 0
0.026, 0.023 to 0.030, 0
0.034, 0.030 to 0.038, 0
0.041, 0.038 to 0.045, 0
0.049, 0.045 to 0.053, 0
0.056, 0.053 to 0.060, 0
0.064, 0.060 to 0.068, 0
0.071, 0.068 to 0.075, 0
0.079, 0.075 to 0.083, 0
0.086, 0.083 to 0.090, 0
0.094, 0.090 to 0.098, 0
0.101, 0.098 to 0.105, 0
0.109, 0.105 to 0.113, 1
0.117, 0.113 to 0.120, 2
0.124, 0.120 to 0.128, 2
0.132, 0.128 to 0.135, 16
0.139, 0.135 to 0.143, 20
0.147, 0.143 to 0.150, 22
0.154, 0.150 to 0.158, 9
0.162, 0.158 to 0.165, 17
0.169, 0.165 to 0.173, 16
0.177, 0.173 to 0.180, 8
0.184, 0.180 to 0.188, 11
0.192, 0.188 to 0.195, 5
0.199, 0.195 to 0.203, 7
0.207, 0.203 to 0.210, 8
0.214, 0.210 to 0.218, 7
0.222, 0.218 to 0.226, 8
0.229, 0.226 to 0.233, 6
0.237, 0.233 to 0.241, 2
0.244, 0.241 to 0.248, 1
0.252, 0.248 to 0.256, 3
0.259, 0.256 to 0.263, 3
0.267, 0.263 to 0.271, 1
0.274, 0.271 to 0.278, 2
0.282, 0.278 to 0.286, 3
0.289, 0.286 to 0.293, 1
0.297, 0.293 to 0.301, 2
0.304, 0.301 to 0.308, 0
0.312, 0.308 to 0.316, 3
0.320, 0.316 to 0.323, 0
0.327, 0.323 to 0.331, 0
0.335, 0.331 to 0.338, 0
0.342, 0.338 to 0.346, 1
0.350, 0.346 to 0.353, 0
0.357, 0.353 to 0.361, 0
0.365, 0.361 to 0.368, 0
0.372, 0.368 to 0.376, 1


Plate, 1
Well, 2
Count, 199
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.013, 0
0.017, 0.013 to 0.020, 0
0.023, 0.020 to 0.027, 0
0.030, 0.027 to 0.033, 0
0.037, 0.033 to 0.040, 0
0.043, 0.040 to 0.047, 0
0.050, 0.047 to 0.053, 0
0.057, 0.053 to 0.060, 0
0.063, 0.060 to 0.067, 0
0.070, 0.067 to 0.073, 0
0.077, 0.073 to 0.080, 0
0.083, 0.080 to 0.087, 0
0.090, 0.087 to 0.093, 0
0.097, 0.093 to 0.100, 1
0.103, 0.100 to 0.107, 3
0.110, 0.107 to 0.113, 4
0.117, 0.113 to 0.120, 9
0.123, 0.120 to 0.127, 8
0.130, 0.127 to 0.133, 17
0.137, 0.133 to 0.140, 13
0.143, 0.140 to 0.147, 19
0.150, 0.147 to 0.153, 16
0.157, 0.153 to 0.160, 17
0.163, 0.160 to 0.167, 6
0.170, 0.167 to 0.173, 11
0.177, 0.173 to 0.180, 12
0.183, 0.180 to 0.187, 3
0.190, 0.187 to 0.193, 10
0.197, 0.193 to 0.200, 10
0.203, 0.200 to 0.207, 3
0.210, 0.207 to 0.213, 7
0.217, 0.213 to 0.220, 9
0.223, 0.220 to 0.227, 4
0.230, 0.227 to 0.233, 4
0.237, 0.233 to 0.240, 3
0.243, 0.240 to 0.247, 2
0.250, 0.247 to 0.253, 2
0.257, 0.253 to 0.260, 0
0.263, 0.260 to 0.267, 1
0.270, 0.267 to 0.273, 0
0.277, 0.273 to 0.280, 1
0.283, 0.280 to 0.287, 0
0.290, 0.287 to 0.293, 0
0.297, 0.293 to 0.300, 2
0.303, 0.300 to 0.307, 0
0.310, 0.307 to 0.313, 0
0.317, 0.313 to 0.320, 0
0.323, 0.320 to 0.327, 0
0.330, 0.327 to 0.333, 2


Plate, 1
Well, 3
Count, 202
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.007, 0
0.011, 0.007 to 0.015, 0
0.018, 0.015 to 0.022, 0
0.026, 0.022 to 0.029, 0
0.033, 0.029 to 0.036, 0
0.040, 0.036 to 0.044, 0
0.047, 0.044 to 0.051, 0
0.055, 0.051 to 0.058, 0
0.062, 0.058 to 0.066, 0
0.069, 0.066 to 0.073, 0
0.077, 0.073 to 0.080, 0
0.084, 0.080 to 0.087, 0
0.091, 0.087 to 0.095, 0
0.098, 0.095 to 0.102, 4
0.106, 0.102 to 0.109, 10
0.113, 0.109 to 0.117, 16
0.120, 0.117 to 0.124, 15
0.128, 0.124 to 0.131, 19
0.135, 0.131 to 0.139, 16
0.142, 0.139 to 0.146, 19
0.149, 0.146 to 0.153, 16
0.157, 0.153 to 0.160, 7
0.164, 0.160 to 0.168, 11
0.171, 0.168 to 0.175, 11
0.179, 0.175 to 0.182, 7
0.186, 0.182 to 0.190, 8
0.193, 0.190 to 0.197, 4
0.200, 0.197 to 0.204, 12
0.208, 0.204 to 0.211, 4
0.215, 0.211 to 0.219, 5
0.222, 0.219 to 0.226, 4
0.230, 0.226 to 0.233, 5
0.237, 0.233 to 0.241, 1
0.244, 0.241 to 0.248, 0
0.252, 0.248 to 0.255, 0
0.259, 0.255 to 0.262, 2
0.266, 0.262 to 0.270, 2
0.273, 0.270 to 0.277, 0
0.281, 0.277 to 0.284, 0
0.288, 0.284 to 0.292, 1
0.295, 0.292 to 0.299, 1
0.303, 0.299 to 0.306, 0
0.310, 0.306 to 0.313, 0
0.317, 0.313 to 0.321, 0
0.324, 0.321 to 0.328, 0
0.332, 0.328 to 0.335, 1
0.339, 0.335 to 0.343, 0
0.346, 0.343 to 0.350, 0
0.354, 0.350 to 0.357, 0
0.361, 0.357 to 0.365, 1


Plate, 1
Well, 4
Count, 203
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.014, 0
0.017, 0.014 to 0.021, 0
0.024, 0.021 to 0.028, 0
0.031, 0.028 to 0.035, 0
0.038, 0.035 to 0.042, 0
0.045, 0.042 to 0.049, 0
0.052, 0.049 to 0.056, 0
0.059, 0.056 to 0.063, 0
0.066, 0.063 to 0.070, 0
0.073, 0.070 to 0.077, 0
0.080, 0.077 to 0.084, 0
0.087, 0.084 to 0.091, 0
0.094, 0.091 to 0.098, 0
0.101, 0.098 to 0.105, 0
0.108, 0.105 to 0.112, 0
0.115, 0.112 to 0.119, 2
0.122, 0.119 to 0.126, 3
0.129, 0.126 to 0.133, 12
0.136, 0.133 to 0.140, 8
0.143, 0.140 to 0.147, 15
0.150, 0.147 to 0.154, 13
0.157, 0.154 to 0.161, 23
0.164, 0.161 to 0.168, 13
0.171, 0.168 to 0.175, 12
0.178, 0.175 to 0.182, 15
0.185, 0.182 to 0.189, 15
0.192, 0.189 to 0.196, 8
0.199, 0.196 to 0.203, 13
0.206, 0.203 to 0.210, 10
0.213, 0.210 to 0.217, 7
0.220, 0.217 to 0.224, 5
0.227, 0.224 to 0.231, 5
0.234, 0.231 to 0.238, 7
0.241, 0.238 to 0.245, 4
0.248, 0.245 to 0.252, 3
0.255, 0.252 to 0.259, 1
0.262, 0.259 to 0.266, 2
0.269, 0.266 to 0.273, 1
0.276, 0.273 to 0.280, 1
0.283, 0.280 to 0.287, 1
0.290, 0.287 to 0.294, 0
0.297, 0.294 to 0.301, 2
0.304, 0.301 to 0.308, 1
0.311, 0.308 to 0.315, 0
0.318, 0.315 to 0.321, 0
0.325, 0.321 to 0.328, 0
0.332, 0.328 to 0.335, 0
0.339, 0.335 to 0.342, 0
0.346, 0.342 to 0.349, 1


Plate, 1
Well, 5
Count, 232
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.007, 0
0.011, 0.007 to 0.014, 0
0.018, 0.014 to 0.021, 0
0.025, 0.021 to 0.028, 0
0.032, 0.028 to 0.035, 0
0.039, 0.035 to 0.042, 0
0.046, 0.042 to 0.050, 0
0.053, 0.050 to 0.057, 0
0.060, 0.057 to 0.064, 0
0.067, 0.064 to 0.071, 0
0.074, 0.071 to 0.078, 0
0.081, 0.078 to 0.085, 0
0.088, 0.085 to 0.092, 0
0.095, 0.092 to 0.099, 0
0.103, 0.099 to 0.106, 4
0.110, 0.106 to 0.113, 9
0.117, 0.113 to 0.120, 9
0.124, 0.120 to 0.127, 15
0.131, 0.127 to 0.134, 11
0.138, 0.134 to 0.141, 20
0.145, 0.141 to 0.149, 18
0.152, 0.149 to 0.156, 22
0.159, 0.156 to 0.163, 17
0.166, 0.163 to 0.170, 14
0.173, 0.170 to 0.177, 17
0.180, 0.177 to 0.184, 14
0.187, 0.184 to 0.191, 11
0.195, 0.191 to 0.198, 5
0.202, 0.198 to 0.205, 6
0.209, 0.205 to 0.212, 2
0.216, 0.212 to 0.219, 7
0.223, 0.219 to 0.226, 7
0.230, 0.226 to 0.233, 6
0.237, 0.233 to 0.240, 5
0.244, 0.240 to 0.248, 5
0.251, 0.248 to 0.255, 0
0.258, 0.255 to 0.262, 1
0.265, 0.262 to 0.269, 0
0.272, 0.269 to 0.276, 1
0.279, 0.276 to 0.283, 1
0.286, 0.283 to 0.290, 0
0.294, 0.290 to 0.297, 1
0.301, 0.297 to 0.304, 0
0.308, 0.304 to 0.311, 0
0.315, 0.311 to 0.318, 0
0.322, 0.318 to 0.325, 2
0.329, 0.325 to 0.332, 1
0.336, 0.332 to 0.340, 0
0.343, 0.340 to 0.347, 0
0.350, 0.347 to 0.354, 1


Plate, 1
Well, 6
Count, 185
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.006, 0
0.009, 0.006 to 0.011, 0
0.014, 0.011 to 0.017, 0
0.020, 0.017 to 0.023, 0
0.026, 0.023 to 0.028, 0
0.031, 0.028 to 0.034, 0
0.037, 0.034 to 0.040, 0
0.043, 0.040 to 0.045, 0
0.048, 0.045 to 0.051, 0
0.054, 0.051 to 0.057, 0
0.060, 0.057 to 0.063, 0
0.065, 0.063 to 0.068, 0
0.071, 0.068 to 0.074, 0
0.077, 0.074 to 0.080, 0
0.082, 0.080 to 0.085, 0
0.088, 0.085 to 0.091, 2
0.094, 0.091 to 0.097, 5
0.100, 0.097 to 0.102, 6
0.105, 0.102 to 0.108, 4
0.111, 0.108 to 0.114, 11
0.117, 0.114 to 0.119, 13
0.122, 0.119 to 0.125, 14
0.128, 0.125 to 0.131, 18
0.134, 0.131 to 0.136, 7
0.139, 0.136 to 0.142, 16
0.145, 0.142 to 0.148, 6
0.151, 0.148 to 0.154, 7
0.156, 0.154 to 0.159, 7
0.162, 0.159 to 0.165, 3
0.168, 0.165 to 0.171, 11
0.173, 0.171 to 0.176, 11
0.179, 0.176 to 0.182, 5
0.185, 0.182 to 0.188, 8
0.190, 0.188 to 0.193, 3
0.196, 0.193 to 0.199, 4
0.202, 0.199 to 0.205, 2
0.208, 0.205 to 0.210, 3
0.213, 0.210 to 0.216, 2
0.219, 0.216 to 0.222, 3
0.225, 0.222 to 0.227, 1
0.230, 0.227 to 0.233, 3
0.236, 0.233 to 0.239, 3
0.242, 0.239 to 0.244, 0
0.247, 0.244 to 0.250, 0
0.253, 0.250 to 0.256, 1
0.259, 0.256 to 0.262, 3
0.264, 0.262 to 0.267, 2
0.270, 0.267 to 0.273, 0
0.276, 0.273 to 0.279, 0
0.281, 0.279 to 0.284, 1




ADDITIONAL INFO
Read-date:	01-03-2020
Read-time:	17:07:16
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Falcon 6 wells_mask.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_01-03-20_16-51\Plate1\Plate1.ics


