Plate, 3
Well, 2
Count, 210

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
626.379, 308151.113, 0.232, 71379.243, 128679513.632, 838.157, 15663.333, 2116.667
647.960, 329751.314, 0.208, 68610.175, 142443816.612, 1439.333, 15409.333, 27855.333
596.908, 279836.299, 0.258, 72281.024, 111357602.721, 661.268, 6011.333, 22098.000
547.457, 235391.028, 0.317, 74699.419, 85910977.034, 1188.353, 20320.000, 32427.333
674.701, 357529.875, 0.251, 89608.550, 160817129.417, 508.000, 14139.333, 3640.667
686.905, 370580.988, 0.230, 85353.336, 169702602.378, 1446.785, 8551.333, 5334.000
511.608, 205572.066, 0.276, 56648.158, 70114840.513, 610.540, 31665.333, 13631.333
559.972, 246276.595, 0.227, 55854.771, 91938732.500, 1439.333, 6858.000, 6773.333
718.957, 405971.953, 0.220, 89514.824, 194584322.257, 803.219, 3217.333, 25400.000
558.367, 244866.092, 0.327, 80041.010, 91150021.717, 1419.272, 11430.000, 30734.000
620.786, 302673.494, 0.271, 81997.981, 125263743.002, 455.944, 16256.000, 2709.333
945.590, 702255.997, 0.180, 126192.178, 442697414.230, 957.894, 28109.333, 7027.333
692.918, 377097.857, 0.256, 96421.455, 174198694.724, 567.961, 15748.000, 2963.333
529.779, 220434.465, 0.275, 60665.046, 77854379.432, 610.540, 14224.000, 32173.333
467.258, 171475.924, 0.277, 47541.875, 53415651.041, 508.000, 14139.333, 3132.667
515.839, 208986.398, 0.312, 65138.568, 71868872.486, 833.870, 29040.667, 26670.000
562.429, 248441.834, 0.257, 63742.424, 93153867.500, 1232.765, 16679.333, 32596.667
601.645, 284296.279, 0.205, 58245.041, 114030377.935, 780.588, 27770.667, 28448.000
524.529, 216087.274, 0.233, 50452.810, 75562720.914, 515.007, 23537.333, 3979.333
568.427, 253769.798, 0.208, 52661.486, 96166475.916, 1526.350, 19473.333, 3132.667
511.608, 205572.066, 0.261, 53575.986, 70114840.513, 610.540, 31326.667, 20574.000
494.314, 191909.544, 0.251, 48239.979, 63242446.263, 598.684, 11853.333, 4148.667
541.433, 230239.208, 0.207, 47736.349, 83106065.917, 718.420, 9482.667, 30310.667
572.093, 257052.955, 0.184, 47333.978, 98038735.758, 1203.339, 24722.667, 6011.333
483.248, 183413.003, 0.222, 40704.024, 59089318.737, 766.689, 8297.333, 6773.333
377.262, 111783.229, 0.302, 33810.287, 28114397.055, 846.667, 5334.000, 18288.000
458.561, 165151.782, 0.216, 35694.706, 50488061.710, 616.383, 15578.667, 4741.333
518.471, 211124.423, 0.225, 47603.607, 72974564.734, 780.588, 8382.000, 26162.000
485.977, 185490.252, 0.201, 37225.938, 60095981.998, 780.588, 8212.667, 27347.333
816.228, 523254.405, 0.218, 114086.241, 284729942.082, 455.944, 16679.333, 2878.667
493.442, 191232.714, 0.267, 51043.138, 62908174.791, 883.946, 5503.333, 21082.000
500.305, 196589.237, 0.238, 46867.460, 65569731.619, 644.802, 4656.667, 18880.667
454.943, 162556.249, 0.234, 38099.812, 49302541.166, 723.392, 5926.667, 12192.000
627.684, 309436.539, 0.237, 73204.029, 129485516.523, 567.961, 26246.667, 5334.000
609.455, 291724.612, 0.186, 54249.274, 118528668.915, 305.270, 28702.000, 27432.000
376.574, 111375.729, 0.278, 30987.140, 27960803.090, 803.219, 18372.667, 32850.667
356.171, 99633.674, 0.178, 17758.955, 23657726.974, 757.282, 11684.000, 6519.333
472.699, 175492.502, 0.183, 32161.076, 55303376.766, 616.383, 18880.667, 31242.000
546.278, 234378.295, 0.198, 46324.641, 85357146.310, 780.588, 9736.667, 12615.333
511.608, 205572.066, 0.199, 40920.233, 70114840.513, 610.540, 31665.333, 20066.000
347.902, 95061.227, 0.264, 25093.497, 22047985.822, 1019.522, 4995.333, 14139.333
674.615, 357438.931, 0.141, 50315.101, 160755773.166, 493.687, 25315.333, 30226.000
527.598, 218623.215, 0.189, 41358.849, 76896790.536, 723.392, 30988.000, 23452.667
508.179, 202825.920, 0.181, 36804.947, 68714593.583, 1449.260, 13208.000, 33612.667
462.316, 167868.200, 0.179, 30025.218, 51738811.616, 1030.014, 6350.000, 16679.333
429.503, 144884.749, 0.171, 24757.223, 41485641.450, 598.684, 8890.000, 8212.667
373.841, 109764.724, 0.189, 20728.598, 27356339.592, 757.282, 13038.667, 32173.333
471.538, 174631.939, 0.205, 35760.093, 54897088.728, 1606.437, 3556.000, 22944.667
435.179, 148739.477, 0.218, 32404.348, 43152223.033, 757.282, 30226.000, 10160.000
511.608, 205572.066, 0.158, 32528.163, 70114840.513, 798.744, 5672.667, 14901.333
442.175, 153559.866, 0.170, 26124.448, 45266861.681, 780.588, 27008.667, 28617.333
350.632, 96559.222, 0.303, 29263.456, 22571188.861, 423.333, 4995.333, 8890.000
345.171, 93574.942, 0.316, 29563.083, 21532931.183, 535.479, 25146.000, 29718.000
956.833, 719055.545, 0.148, 106726.244, 458677524.737, 493.687, 25738.667, 29972.000
376.574, 111375.729, 0.267, 29713.599, 27960803.090, 644.802, 6942.667, 10329.333
345.171, 93574.942, 0.300, 28055.190, 21532931.183, 610.540, 6011.333, 23198.667
347.135, 94642.567, 0.234, 22181.874, 21902493.848, 798.744, 24722.667, 29040.667
442.175, 153559.866, 0.180, 27711.878, 45266861.681, 718.420, 9567.333, 7196.667
347.135, 94642.567, 0.265, 25088.837, 21902493.848, 515.007, 8805.333, 29294.667
665.245, 347579.107, 0.136, 47151.160, 154150272.116, 803.219, 22775.333, 3640.667
498.993, 195559.386, 0.147, 28782.197, 65055167.025, 515.007, 23452.667, 4487.333
718.611, 405581.024, 0.129, 52346.638, 194303329.202, 305.270, 28448.000, 27262.667
388.230, 118377.201, 0.253, 29946.987, 30638387.122, 661.268, 30818.667, 11430.000
513.902, 207420.010, 0.153, 31632.092, 71062384.482, 803.219, 19134.667, 32596.667
430.662, 145667.822, 0.180, 26186.151, 41822427.787, 1135.923, 17695.333, 31157.333
350.632, 96559.222, 0.253, 24423.985, 22571188.861, 883.946, 9736.667, 31157.333
376.574, 111375.729, 0.258, 28769.224, 27960803.090, 1874.177, 8128.000, 15240.000
460.642, 166654.538, 0.175, 29162.533, 51178731.177, 757.282, 5080.000, 19642.667
512.161, 206016.621, 0.158, 32476.661, 70342401.482, 723.392, 31242.000, 22775.333
428.206, 144010.646, 0.186, 26827.841, 41110778.321, 1439.333, 9398.000, 3810.000
471.795, 174821.991, 0.178, 31116.711, 54986729.937, 1436.841, 10922.000, 15663.333
461.663, 167393.938, 0.178, 29731.323, 51519707.774, 682.604, 7958.667, 8551.333
481.397, 182010.332, 0.157, 28571.666, 58412778.410, 455.944, 12192.000, 7112.000
430.932, 145850.633, 0.207, 30211.619, 41901182.287, 267.740, 25738.667, 4995.333
626.111, 307887.962, 0.121, 37146.992, 128514716.562, 1019.522, 10668.000, 4487.333
675.620, 358504.470, 0.110, 39424.863, 161475137.666, 718.420, 9059.333, 6688.667
350.632, 96559.222, 0.203, 19645.501, 22571188.861, 1030.014, 14562.667, 4910.667
372.522, 108991.624, 0.185, 20205.612, 27067832.997, 915.810, 5334.000, 16848.667
343.638, 92745.126, 0.248, 23030.594, 21247138.196, 798.744, 29210.000, 8382.000
444.344, 155070.246, 0.133, 20635.146, 45936352.965, 698.179, 25146.000, 30903.333
692.806, 376975.087, 0.123, 46307.610, 174113631.974, 846.667, 4826.000, 17610.667
564.723, 250472.746, 0.132, 33171.322, 94298441.647, 644.802, 4064.000, 18626.667
514.167, 207633.572, 0.138, 28557.931, 71172162.987, 610.540, 32004.000, 14139.333
441.654, 153198.489, 0.174, 26712.999, 45107163.885, 644.802, 5080.000, 23452.667
652.474, 334361.224, 0.175, 58598.288, 145441270.609, 267.740, 25484.667, 5080.000
478.250, 179638.305, 0.138, 24831.029, 57274620.925, 610.540, 9482.667, 29464.000
350.632, 96559.222, 0.214, 20674.496, 22571188.861, 1295.151, 6096.000, 25654.000
530.794, 221279.818, 0.129, 28557.999, 78302658.701, 1526.350, 19981.333, 4572.000
503.503, 199110.188, 0.140, 27905.623, 66835010.897, 508.000, 7620.000, 26331.333
463.245, 168543.160, 0.144, 24285.231, 52051170.378, 957.894, 6350.000, 24384.000
367.225, 105914.134, 0.170, 17973.705, 25929532.204, 850.889, 20235.333, 31242.000
387.364, 117849.551, 0.199, 23460.001, 30433766.252, 1761.799, 17441.333, 22098.000
403.554, 127906.472, 0.149, 19028.086, 34411419.013, 1100.667, 13038.667, 3556.000
466.349, 170809.512, 0.167, 28590.060, 53104567.756, 567.961, 26754.667, 5588.000
457.943, 164707.308, 0.135, 22175.217, 50284380.463, 610.540, 5672.667, 23706.667
463.245, 168543.160, 0.125, 21101.546, 52051170.378, 515.007, 24384.000, 30988.000
510.155, 204405.991, 0.126, 25809.410, 69519114.360, 682.604, 7620.000, 9144.000
370.165, 107616.872, 0.155, 16717.220, 26557326.058, 698.179, 11260.667, 3386.667
344.990, 93476.788, 0.206, 19249.131, 21499059.952, 1478.640, 32004.000, 18626.667
471.795, 174821.991, 0.137, 23900.228, 54986729.937, 455.944, 12022.667, 7535.333
341.868, 91792.151, 0.160, 14694.864, 20920502.882, 846.667, 17356.667, 2370.667
505.531, 200717.562, 0.135, 27015.190, 67645959.539, 542.131, 7958.667, 10922.000
