Plate, 1
Well, 6
Count, 188

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
798.625, 500928.703, 0.179, 89697.561, 266702861.703, 1401.483, 18457.333, 2116.667
962.436, 727500.610, 0.144, 104824.901, 466781723.237, 542.131, 28871.333, 6096.000
1026.695, 827890.174, 0.139, 115231.154, 566660436.955, 1617.554, 33020.000, 18711.333
751.683, 443770.995, 0.177, 78328.513, 222383299.643, 838.157, 16086.667, 29887.333
867.047, 590438.583, 0.173, 102066.568, 341291831.346, 1030.014, 9652.000, 29125.333
838.523, 552229.464, 0.147, 81171.586, 308704643.676, 2303.182, 7874.000, 22521.333
736.039, 425491.836, 0.220, 93556.572, 208785651.045, 1129.594, 20997.333, 33612.667
605.124, 287593.075, 0.162, 46508.327, 116019619.461, 1100.667, 32596.667, 11176.000
806.394, 510722.288, 0.198, 101232.754, 274562370.813, 846.667, 33697.333, 22775.333
833.202, 545243.504, 0.209, 113919.264, 302865322.513, 1103.918, 1778.000, 14647.333
545.865, 234024.015, 0.208, 48692.529, 85163684.006, 3319.322, 13292.667, 20150.667
1197.235, 1125768.141, 0.170, 191501.041, 898539619.567, 803.219, 3556.000, 10414.000
795.057, 496462.145, 0.162, 80440.147, 263143719.323, 1526.350, 10414.000, 25654.000
658.317, 340376.619, 0.240, 81819.892, 149383757.597, 1197.367, 14647.333, 34544.000
830.550, 541778.393, 0.143, 77581.109, 299982776.694, 780.588, 29379.333, 6688.667
1131.404, 1005367.776, 0.274, 275581.554, 758317785.400, 1016.000, 4064.000, 8043.333
772.525, 468721.437, 0.146, 68426.987, 241399310.147, 610.540, 20743.333, 27093.333
890.864, 623322.618, 0.159, 99052.545, 370197199.401, 542.131, 28448.000, 6434.667
1073.824, 905640.199, 0.157, 141861.392, 648331820.254, 1019.522, 3386.667, 21505.333
1045.971, 859268.624, 0.144, 123716.374, 599179893.238, 1016.000, 4064.000, 9059.333
761.965, 455995.181, 0.186, 84879.622, 231634998.893, 2456.793, 19558.000, 30903.333
