,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
6,2,PEO4 TX,0.25,1,A01,1500,900.8132961733297,11552.25812889023,123,412.8742980957031,110.47290802001953,143468.265625,74177.1875,17646595.727458123,0.1638818383216858,0.044216595590114594,20.157465405171937,24611.90234375,17702.55859375,3027264.0532616465,44869024,34671408,5518889751.217278,1370.2626953125,776.200439453125,2020-08-02,21:36:26,6-Well,300,PEO4_300.charm,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate2\Plate2.ics,Rucaparib,PEO4,TX,0.14953333333333335,0.5483727151136869
7,2,PEO4 TX,0.5,2,A02,1500,900.8132961733297,12774.36041626556,118,377.895263671875,112.64083862304688,122123.7578125,70941.4453125,14410603.587973844,0.15635773539543152,0.03890310227870941,18.450212188757348,19161.427734375,11579.2109375,2261048.4557496635,35995464,31900858,4247464653.130413,1390.5889892578125,707.8436889648438,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate2\Plate2.ics,Rucaparib,PEO4,TX,0.14953333333333335,0.5260811413285778
8,2,PEO4 TX,1.0,3,A03,1500,900.8132961733297,13183.369241962997,80,366.0290222167969,106.1467514038086,114074.671875,65092.33203125,9125973.467946239,0.15559415519237518,0.03871050104498863,12.447532513011943,18483.93359375,13819.13671875,1478714.6883782437,32382498,27698400,2590599881.908715,1653.9932861328125,1110.61865234375,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate2\Plate2.ics,Rucaparib,PEO4,TX,0.14953333333333335,0.3566651805617476
9,2,PEO4 TX,2.0,4,B01,1500,896.3148597755636,10955.065467277473,56,360.6798400878906,100.69512176513672,110135.953125,57920.9765625,6167613.182789344,0.12625199556350708,0.024448353797197342,7.070111690338822,14129.646484375,8407.49609375,791260.2243664933,30339502,22540168,1699012102.5867152,1781.4976806640625,928.975830078125,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate2\Plate2.ics,Rucaparib,PEO4,TX,0.14953333333333335,0.24966562639322332
10,2,PEO4 TX,4.0,5,B02,1500,900.8132961733297,12556.566894566125,25,315.5406188964844,85.01927947998047,83875.9375,44829.1640625,2096898.3622214596,0.14311571419239044,0.02487974241375923,3.577892881351609,12321.662109375,8027.99462890625,308041.5466669215,20172424,15726768,504310602.11673176,2863.476806640625,1394.425537109375,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate2\Plate2.ics,Rucaparib,PEO4,TX,0.14953333333333335,0.11145786892554613
11,2,PEO4 TX,0.0,6,B03,1500,900.8132961733297,14364.794826546175,209,459.448486328125,130.47616577148438,179162.625,99312.4140625,37444987.977529824,0.18973831832408905,0.05279167369008064,39.65530851239076,34144.71875,22095.255859375,7136246.05273428,63379656,52723460,13246348419.378944,938.0923461914062,407.59014892578125,2020-08-02,21:36:26,6-Well,300,PEO4_300.charm,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate2\Plate2.ics,Rucaparib,PEO4,TX,0.14953333333333335,0.9317877842175656
12,3,PEO4 TX,0.0,1,A01,1500,900.8132961733297,14740.328876932886,215,454.5956115722656,150.99053955078125,180213.765625,128049.7734375,38745961.235473625,0.20412062108516693,0.050935566425323486,43.88593210630072,37747.53125,29389.01171875,8115719.4499348,67040724,84268424,14413755589.577066,1139.345947265625,504.91845703125,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14953333333333335,0.9585376727596967
13,3,PEO4 TX,0.015625,2,A02,1500,900.8132961733297,12951.571017570777,213,423.419189453125,123.38972473144531,152766.875,85332.6328125,32539345.23067458,0.19131991267204285,0.05168883875012398,40.751140283646706,29283.90234375,18441.814453125,6237471.348385666,50010964,42031572,10652335724.056522,1118.2572021484375,548.3413696289062,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14953333333333335,0.949621043245653
14,3,PEO4 TX,0.03125,3,A03,1500,900.8132961733297,10553.258906912646,197,427.2763366699219,129.84169006347656,156627.203125,89970.5546875,30855558.568910956,0.17698678374290466,0.060933735221624374,34.86639632976833,29118.619140625,24042.271484375,5736368.057177854,52289380,43508240,10301007582.033691,1158.742431640625,578.5288696289062,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14953333333333335,0.8782880071333035
15,3,PEO4 TX,0.0625,4,B01,1500,900.8132961733297,14500.978820686947,171,419.7227783203125,145.6243133544922,155016.90625,121228.0546875,26507889.89876079,0.20485419034957886,0.050030093640089035,35.030067005233185,32925.0390625,29068.478515625,5630181.809658594,54663336,80520584,9347430795.514378,1202.6900634765625,589.3070068359375,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14953333333333335,0.7623718234507355
