Plate, 4
Well, 1
Count, 217
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.013, 0
0.017, 0.013 to 0.020, 0
0.023, 0.020 to 0.026, 0
0.030, 0.026 to 0.033, 0
0.036, 0.033 to 0.040, 0
0.043, 0.040 to 0.046, 0
0.050, 0.046 to 0.053, 0
0.056, 0.053 to 0.060, 0
0.063, 0.060 to 0.066, 0
0.069, 0.066 to 0.073, 0
0.076, 0.073 to 0.079, 0
0.083, 0.079 to 0.086, 0
0.089, 0.086 to 0.093, 0
0.096, 0.093 to 0.099, 0
0.103, 0.099 to 0.106, 0
0.109, 0.106 to 0.112, 0
0.116, 0.112 to 0.119, 0
0.122, 0.119 to 0.126, 1
0.129, 0.126 to 0.132, 5
0.136, 0.132 to 0.139, 7
0.142, 0.139 to 0.146, 20
0.149, 0.146 to 0.152, 19
0.155, 0.152 to 0.159, 31
0.162, 0.159 to 0.165, 32
0.169, 0.165 to 0.172, 24
0.175, 0.172 to 0.179, 16
0.182, 0.179 to 0.185, 11
0.189, 0.185 to 0.192, 11
0.195, 0.192 to 0.198, 3
0.202, 0.198 to 0.205, 10
0.208, 0.205 to 0.212, 5
0.215, 0.212 to 0.218, 7
0.222, 0.218 to 0.225, 4
0.228, 0.225 to 0.232, 2
0.235, 0.232 to 0.238, 1
0.241, 0.238 to 0.245, 3
0.248, 0.245 to 0.251, 1
0.255, 0.251 to 0.258, 0
0.261, 0.258 to 0.265, 0
0.268, 0.265 to 0.271, 0
0.275, 0.271 to 0.278, 0
0.281, 0.278 to 0.284, 2
0.288, 0.284 to 0.291, 0
0.294, 0.291 to 0.298, 0
0.301, 0.298 to 0.304, 0
0.308, 0.304 to 0.311, 0
0.314, 0.311 to 0.318, 0
0.321, 0.318 to 0.324, 0
0.327, 0.324 to 0.331, 2


Plate, 4
Well, 2
Count, 202
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.014, 0
