Plate, 4
Well, 1
Count, 217
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
19916.514, 0.000 to 39833.029, 2
59749.543, 39833.029 to 79666.057, 10
99582.572, 79666.057 to 119499.086, 25
139415.600, 119499.086 to 159332.114, 20
179248.629, 159332.114 to 199165.143, 23
219081.657, 199165.143 to 238998.172, 35
258914.686, 238998.172 to 278831.200, 15
298747.715, 278831.200 to 318664.229, 8
338580.743, 318664.229 to 358497.258, 7
378413.772, 358497.258 to 398330.286, 12
418246.801, 398330.286 to 438163.315, 8
458079.829, 438163.315 to 477996.343, 9
497912.858, 477996.343 to 517829.372, 3
537745.886, 517829.372 to 557662.401, 9
577578.915, 557662.401 to 597495.429, 4
617411.944, 597495.429 to 637328.458, 2
657244.972, 637328.458 to 677161.487, 1
697078.001, 677161.487 to 716994.515, 3
736911.030, 716994.515 to 756827.544, 2
776744.058, 756827.544 to 796660.572, 0
816577.087, 796660.572 to 836493.601, 2
856410.115, 836493.601 to 876326.630, 2
896243.144, 876326.630 to 916159.658, 3
936076.173, 916159.658 to 955992.687, 2
975909.201, 955992.687 to 995825.716, 3
1015742.230, 995825.716 to 1035658.744, 1
1055575.258, 1035658.744 to 1075491.773, 0
1095408.287, 1075491.773 to 1115324.801, 1
1135241.316, 1115324.801 to 1155157.830, 0
1175074.344, 1155157.830 to 1194990.859, 1
1214907.373, 1194990.859 to 1234823.887, 0
1254740.402, 1234823.887 to 1274656.916, 0
1294573.430, 1274656.916 to 1314489.945, 1
1334406.459, 1314489.945 to 1354322.973, 0
1374239.487, 1354322.973 to 1394156.002, 1
1414072.516, 1394156.002 to 1433989.030, 0
1453905.545, 1433989.030 to 1473822.059, 0
1493738.573, 1473822.059 to 1513655.088, 0
1533571.602, 1513655.088 to 1553488.116, 0
1573404.631, 1553488.116 to 1593321.145, 0
1613237.659, 1593321.145 to 1633154.173, 1
1653070.688, 1633154.173 to 1672987.202, 0
1692903.716, 1672987.202 to 1712820.231, 0
1732736.745, 1712820.231 to 1752653.259, 0
1772569.774, 1752653.259 to 1792486.288, 0
1812402.802, 1792486.288 to 1832319.317, 0
1852235.831, 1832319.317 to 1872152.345, 0
1892068.860, 1872152.345 to 1911985.374, 0
1931901.888, 1911985.374 to 1951818.402, 0
1971734.917, 1951818.402 to 1991651.431, 1


Plate, 4
Well, 2
Count, 202
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
24695.919, 0.000 to 49391.839, 1
74087.758, 49391.839 to 98783.678, 17
123479.597, 98783.678 to 148175.517, 22
172871.436, 148175.517 to 197567.355, 20
222263.275, 197567.355 to 246959.194, 27
271655.114, 246959.194 to 296351.033, 9
321046.953, 296351.033 to 345742.872, 17
370438.791, 345742.872 to 395134.711, 16
419830.630, 395134.711 to 444526.550, 11
469222.469, 444526.550 to 493918.389, 8
518614.308, 493918.389 to 543310.227, 8
568006.147, 543310.227 to 592702.066, 7
617397.986, 592702.066 to 642093.905, 6
666789.825, 642093.905 to 691485.744, 6
716181.663, 691485.744 to 740877.583, 6
765573.502, 740877.583 to 790269.422, 4
814965.341, 790269.422 to 839661.261, 2
864357.180, 839661.261 to 889053.099, 2
913749.019, 889053.099 to 938444.938, 2
963140.858, 938444.938 to 987836.777, 1
1012532.697, 987836.777 to 1037228.616, 0
1061924.535, 1037228.616 to 1086620.455, 1
1111316.374, 1086620.455 to 1136012.294, 1
1160708.213, 1136012.294 to 1185404.133, 0
1210100.052, 1185404.133 to 1234795.971, 1
1259491.891, 1234795.971 to 1284187.810, 1
1308883.730, 1284187.810 to 1333579.649, 0
1358275.569, 1333579.649 to 1382971.488, 0
1407667.408, 1382971.488 to 1432363.327, 0
1457059.246, 1432363.327 to 1481755.166, 0
1506451.085, 1481755.166 to 1531147.005, 2
1555842.924, 1531147.005 to 1580538.844, 0
1605234.763, 1580538.844 to 1629930.682, 0
1654626.602, 1629930.682 to 1679322.521, 0
1704018.441, 1679322.521 to 1728714.360, 0
1753410.280, 1728714.360 to 1778106.199, 0
1802802.118, 1778106.199 to 1827498.038, 0
1852193.957, 1827498.038 to 1876889.877, 2
1901585.796, 1876889.877 to 1926281.716, 0
1950977.635, 1926281.716 to 1975673.554, 0
2000369.474, 1975673.554 to 2025065.393, 0
2049761.313, 2025065.393 to 2074457.232, 0
2099153.152, 2074457.232 to 2123849.071, 0
2148544.990, 2123849.071 to 2173240.910, 0
2197936.829, 2173240.910 to 2222632.749, 0
2247328.668, 2222632.749 to 2272024.588, 0
2296720.507, 2272024.588 to 2321416.426, 0
2346112.346, 2321416.426 to 2370808.265, 0
2395504.185, 2370808.265 to 2420200.104, 1
2444896.024, 2420200.104 to 2469591.943, 1


Plate, 4
Well, 3
Count, 149
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
21587.265, 0.000 to 43174.531, 1
64761.796, 43174.531 to 86349.061, 10
107936.326, 86349.061 to 129523.592, 20
151110.857, 129523.592 to 172698.122, 19
194285.387, 172698.122 to 215872.653, 23
237459.918, 215872.653 to 259047.183, 20
280634.448, 259047.183 to 302221.714, 11
323808.979, 302221.714 to 345396.244, 9
366983.509, 345396.244 to 388570.775, 9
410158.040, 388570.775 to 431745.305, 1
453332.570, 431745.305 to 474919.836, 4
496507.101, 474919.836 to 518094.366, 2
539681.631, 518094.366 to 561268.897, 2
582856.162, 561268.897 to 604443.427, 2
626030.692, 604443.427 to 647617.958, 1
669205.223, 647617.958 to 690792.488, 2
712379.753, 690792.488 to 733967.019, 2
755554.284, 733967.019 to 777141.549, 1
798728.814, 777141.549 to 820316.080, 2
841903.345, 820316.080 to 863490.610, 0
885077.875, 863490.610 to 906665.141, 0
928252.406, 906665.141 to 949839.671, 1
971426.936, 949839.671 to 993014.202, 0
1014601.467, 993014.202 to 1036188.732, 1
1057775.997, 1036188.732 to 1079363.263, 0
1100950.528, 1079363.263 to 1122537.793, 0
1144125.058, 1122537.793 to 1165712.324, 1
1187299.589, 1165712.324 to 1208886.854, 1
1230474.120, 1208886.854 to 1252061.385, 0
1273648.650, 1252061.385 to 1295235.915, 0
1316823.181, 1295235.915 to 1338410.446, 0
1359997.711, 1338410.446 to 1381584.976, 1
1403172.242, 1381584.976 to 1424759.507, 0
1446346.772, 1424759.507 to 1467934.037, 0
1489521.303, 1467934.037 to 1511108.568, 0
1532695.833, 1511108.568 to 1554283.098, 1
1575870.364, 1554283.098 to 1597457.629, 0
1619044.894, 1597457.629 to 1640632.159, 0
1662219.425, 1640632.159 to 1683806.690, 0
1705393.955, 1683806.690 to 1726981.220, 0
1748568.486, 1726981.220 to 1770155.751, 1
1791743.016, 1770155.751 to 1813330.281, 0
1834917.547, 1813330.281 to 1856504.812, 0
1878092.077, 1856504.812 to 1899679.342, 0
1921266.608, 1899679.342 to 1942853.873, 0
1964441.138, 1942853.873 to 1986028.403, 0
2007615.669, 1986028.403 to 2029202.934, 0
2050790.199, 2029202.934 to 2072377.464, 0
2093964.730, 2072377.464 to 2115551.995, 0
2137139.260, 2115551.995 to 2158726.525, 1


Plate, 4
Well, 4
Count, 60
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
21315.144, 0.000 to 42630.287, 2
63945.431, 42630.287 to 85260.575, 6
106575.718, 85260.575 to 127890.862, 10
149206.006, 127890.862 to 170521.149, 6
191836.293, 170521.149 to 213151.437, 12
234466.580, 213151.437 to 255781.724, 9
277096.868, 255781.724 to 298412.011, 2
319727.155, 298412.011 to 341042.299, 2
362357.442, 341042.299 to 383672.586, 4
404987.730, 383672.586 to 426302.874, 0
447618.017, 426302.874 to 468933.161, 1
490248.305, 468933.161 to 511563.448, 1
532878.592, 511563.448 to 554193.736, 0
575508.879, 554193.736 to 596824.023, 0
618139.167, 596824.023 to 639454.310, 1
660769.454, 639454.310 to 682084.598, 1
703399.741, 682084.598 to 724714.885, 0
746030.029, 724714.885 to 767345.172, 0
788660.316, 767345.172 to 809975.460, 1
831290.603, 809975.460 to 852605.747, 0
873920.891, 852605.747 to 895236.034, 0
916551.178, 895236.034 to 937866.322, 0
959181.465, 937866.322 to 980496.609, 0
1001811.753, 980496.609 to 1023126.896, 0
1044442.040, 1023126.896 to 1065757.184, 0
1087072.327, 1065757.184 to 1108387.471, 0
1129702.615, 1108387.471 to 1151017.759, 0
1172332.902, 1151017.759 to 1193648.046, 0
1214963.190, 1193648.046 to 1236278.333, 0
1257593.477, 1236278.333 to 1278908.621, 0
1300223.764, 1278908.621 to 1321538.908, 1
1342854.052, 1321538.908 to 1364169.195, 0
1385484.339, 1364169.195 to 1406799.483, 0
1428114.626, 1406799.483 to 1449429.770, 0
1470744.914, 1449429.770 to 1492060.057, 0
1513375.201, 1492060.057 to 1534690.345, 0
1556005.488, 1534690.345 to 1577320.632, 0
1598635.776, 1577320.632 to 1619950.919, 0
1641266.063, 1619950.919 to 1662581.207, 0
1683896.350, 1662581.207 to 1705211.494, 0
1726526.638, 1705211.494 to 1747841.781, 0
1769156.925, 1747841.781 to 1790472.069, 0
1811787.212, 1790472.069 to 1833102.356, 0
1854417.500, 1833102.356 to 1875732.644, 0
1897047.787, 1875732.644 to 1918362.931, 0
1939678.075, 1918362.931 to 1960993.218, 0
1982308.362, 1960993.218 to 2003623.506, 0
2024938.649, 2003623.506 to 2046253.793, 0
2067568.937, 2046253.793 to 2088884.080, 0
2110199.224, 2088884.080 to 2131514.368, 1


Plate, 4
Well, 5
Count, 16
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
4314.456, 0.000 to 8628.911, 0
12943.367, 8628.911 to 17257.822, 0
21572.278, 17257.822 to 25886.734, 0
