Plate, 4
Well, 1
Count, 120
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1523.638, 0.000 to 3047.276, 2
4570.913, 3047.276 to 6094.551, 5
7618.189, 6094.551 to 9141.827, 21
10665.464, 9141.827 to 12189.102, 22
13712.740, 12189.102 to 15236.378, 15
16760.015, 15236.378 to 18283.653, 12
19807.291, 18283.653 to 21330.929, 10
22854.566, 21330.929 to 24378.204, 6
25901.842, 24378.204 to 27425.480, 3
28949.117, 27425.480 to 30472.755, 4
31996.393, 30472.755 to 33520.031, 3
35043.668, 33520.031 to 36567.306, 1
38090.944, 36567.306 to 39614.582, 3
41138.220, 39614.582 to 42661.857, 0
44185.495, 42661.857 to 45709.133, 0
47232.771, 45709.133 to 48756.408, 3
50280.046, 48756.408 to 51803.684, 3
53327.322, 51803.684 to 54850.959, 2
56374.597, 54850.959 to 57898.235, 0
59421.873, 57898.235 to 60945.510, 0
62469.148, 60945.510 to 63992.786, 0
65516.424, 63992.786 to 67040.061, 0
68563.699, 67040.061 to 70087.337, 1
71610.975, 70087.337 to 73134.612, 0
74658.250, 73134.612 to 76181.888, 0
77705.526, 76181.888 to 79229.164, 0
80752.801, 79229.164 to 82276.439, 0
83800.077, 82276.439 to 85323.715, 1
86847.352, 85323.715 to 88370.990, 1
89894.628, 88370.990 to 91418.266, 0
92941.903, 91418.266 to 94465.541, 0
95989.179, 94465.541 to 97512.817, 0
99036.454, 97512.817 to 100560.092, 0
102083.730, 100560.092 to 103607.368, 0
105131.005, 103607.368 to 106654.643, 1
108178.281, 106654.643 to 109701.919, 0
111225.557, 109701.919 to 112749.194, 0
114272.832, 112749.194 to 115796.470, 0
117320.108, 115796.470 to 118843.745, 0
120367.383, 118843.745 to 121891.021, 0
123414.659, 121891.021 to 124938.296, 0
126461.934, 124938.296 to 127985.572, 0
129509.210, 127985.572 to 131032.847, 0
132556.485, 131032.847 to 134080.123, 0
135603.761, 134080.123 to 137127.398, 0
138651.036, 137127.398 to 140174.674, 0
141698.312, 140174.674 to 143221.949, 0
144745.587, 143221.949 to 146269.225, 0
147792.863, 146269.225 to 149316.501, 0
150840.138, 149316.501 to 152363.776, 1


Plate, 4
Well, 2
Count, 102
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1111.623, 0.000 to 2223.245, 0
3334.868, 2223.245 to 4446.490, 0
5558.113, 4446.490 to 6669.735, 7
7781.358, 6669.735 to 8892.980, 10
10004.603, 8892.980 to 11116.225, 16
12227.848, 11116.225 to 13339.470, 15
14451.093, 13339.470 to 15562.715, 5
16674.338, 15562.715 to 17785.960, 5
