Plate, 4
Well, 1
Count, 120
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
42.333, 0.000 to 84.667, 0
127.000, 84.667 to 169.333, 0
211.667, 169.333 to 254.000, 0
296.333, 254.000 to 338.667, 0
381.000, 338.667 to 423.333, 2
465.667, 423.333 to 508.000, 0
550.333, 508.000 to 592.667, 0
635.000, 592.667 to 677.333, 6
719.667, 677.333 to 762.000, 0
804.333, 762.000 to 846.667, 6
889.000, 846.667 to 931.333, 11
973.667, 931.333 to 1016.000, 4
1058.333, 1016.000 to 1100.667, 9
1143.000, 1100.667 to 1185.333, 8
1227.667, 1185.333 to 1270.000, 6
1312.333, 1270.000 to 1354.667, 8
1397.000, 1354.667 to 1439.333, 4
1481.667, 1439.333 to 1524.000, 3
1566.333, 1524.000 to 1608.667, 5
1651.000, 1608.667 to 1693.333, 5
1735.667, 1693.333 to 1778.000, 3
1820.333, 1778.000 to 1862.667, 5
1905.000, 1862.667 to 1947.333, 1
1989.667, 1947.333 to 2032.000, 5
2074.333, 2032.000 to 2116.667, 3
2159.000, 2116.667 to 2201.333, 7
2243.667, 2201.333 to 2286.000, 4
2328.333, 2286.000 to 2370.667, 4
2413.000, 2370.667 to 2455.333, 0
2497.667, 2455.333 to 2540.000, 3
2582.333, 2540.000 to 2624.667, 2
2667.000, 2624.667 to 2709.333, 0
2751.667, 2709.333 to 2794.000, 0
2836.333, 2794.000 to 2878.667, 2
2921.000, 2878.667 to 2963.333, 0
3005.667, 2963.333 to 3048.000, 0
3090.333, 3048.000 to 3132.667, 0
3175.000, 3132.667 to 3217.333, 0
3259.667, 3217.333 to 3302.000, 0
3344.333, 3302.000 to 3386.667, 3
3429.000, 3386.667 to 3471.333, 0
3513.667, 3471.333 to 3556.000, 0
3598.333, 3556.000 to 3640.667, 0
3683.000, 3640.667 to 3725.333, 0
3767.667, 3725.333 to 3810.000, 0
3852.333, 3810.000 to 3894.667, 0
3937.000, 3894.667 to 3979.333, 0
4021.667, 3979.333 to 4064.000, 0
4106.333, 4064.000 to 4148.667, 0
4191.000, 4148.667 to 4233.333, 1


Plate, 4
Well, 2
Count, 102
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
38.109, 0.000 to 76.219, 0
114.328, 76.219 to 152.438, 0
190.547, 152.438 to 228.656, 0
266.766, 228.656 to 304.875, 0
342.985, 304.875 to 381.094, 0
419.203, 381.094 to 457.313, 0
495.422, 457.313 to 533.532, 2
571.641, 533.532 to 609.750, 4
647.860, 609.750 to 685.969, 4
724.079, 685.969 to 762.188, 4
800.298, 762.188 to 838.407, 4
876.516, 838.407 to 914.626, 8
952.735, 914.626 to 990.845, 8
1028.954, 990.845 to 1067.063, 6
1105.173, 1067.063 to 1143.282, 3
1181.392, 1143.282 to 1219.501, 4
1257.610, 1219.501 to 1295.720, 8
1333.829, 1295.720 to 1371.939, 5
1410.048, 1371.939 to 1448.157, 5
1486.267, 1448.157 to 1524.376, 1
1562.486, 1524.376 to 1600.595, 1
1638.704, 1600.595 to 1676.814, 2
1714.923, 1676.814 to 1753.033, 3
1791.142, 1753.033 to 1829.251, 1
1867.361, 1829.251 to 1905.470, 4
1943.580, 1905.470 to 1981.689, 5
2019.799, 1981.689 to 2057.908, 3
2096.017, 2057.908 to 2134.127, 0
2172.236, 2134.127 to 2210.346, 0
2248.455, 2210.346 to 2286.564, 2
2324.674, 2286.564 to 2362.783, 1
2400.893, 2362.783 to 2439.002, 0
2477.111, 2439.002 to 2515.221, 2
2553.330, 2515.221 to 2591.440, 5
2629.549, 2591.440 to 2667.658, 0
2705.768, 2667.658 to 2743.877, 2
2781.987, 2743.877 to 2820.096, 1
2858.205, 2820.096 to 2896.315, 0
2934.424, 2896.315 to 2972.534, 1
3010.643, 2972.534 to 3048.752, 0
3086.862, 3048.752 to 3124.971, 0
3163.081, 3124.971 to 3201.190, 0
3239.300, 3201.190 to 3277.409, 0
3315.518, 3277.409 to 3353.628, 1
3391.737, 3353.628 to 3429.847, 0
3467.956, 3429.847 to 3506.065, 0
3544.175, 3506.065 to 3582.284, 1
