Plate, 1
Well, 1
Count, 239

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
1133.696, 1009446.761, 0.255, 257256.955, 762937441.396, 661.268, 27686.000, 30141.333
490.531, 188983.305, 0.376, 71007.197, 61801492.139, 698.179, 25484.667, 7281.333
876.705, 603665.616, 0.216, 130216.352, 352824276.348, 1103.918, 32935.333, 21759.333
902.111, 639160.081, 0.265, 169187.084, 384395473.335, 911.888, 33020.000, 20658.667
661.975, 344169.945, 0.211, 72776.425, 151887912.512, 682.604, 10244.667, 25061.333
812.056, 517918.619, 0.256, 132352.293, 280385845.517, 871.697, 33104.667, 23622.000
954.149, 715026.597, 0.215, 153602.969, 454827897.473, 780.588, 17949.333, 4910.667
699.635, 384444.260, 0.238, 91441.942, 179313865.190, 911.888, 32173.333, 20320.000
868.517, 592442.792, 0.259, 153641.664, 343031048.227, 935.174, 16002.000, 32766.000
654.566, 336509.031, 0.173, 58077.458, 146844906.538, 957.894, 32173.333, 24722.667
545.865, 234024.015, 0.279, 65175.707, 85163684.006, 535.479, 16086.667, 3386.667
559.077, 245489.450, 0.209, 51273.301, 91498305.321, 1270.000, 8636.000, 11430.000
993.867, 775793.394, 0.154, 119258.657, 514023430.619, 1019.522, 32088.667, 23706.667
684.149, 367613.877, 0.232, 85459.761, 167668564.780, 1047.269, 5334.000, 14986.000
476.844, 178583.972, 0.231, 41238.380, 56771127.450, 1449.260, 6434.667, 26500.667
505.531, 200717.562, 0.288, 57812.158, 67645959.539, 535.479, 7196.667, 25146.000
505.725, 200871.401, 0.271, 54479.041, 67723744.810, 682.604, 32088.667, 22521.333
945.348, 701896.802, 0.235, 165247.932, 442357806.335, 661.268, 27178.000, 30564.667
519.296, 211797.092, 0.295, 62491.504, 73323601.718, 766.689, 2540.000, 15663.333
466.805, 171143.456, 0.224, 38310.115, 53260378.527, 957.894, 26500.667, 29887.333
604.844, 287327.179, 0.177, 50921.129, 115858756.799, 698.179, 4148.667, 15409.333
512.161, 206016.621, 0.224, 46184.270, 70342401.482, 833.870, 6519.333, 20150.667
531.902, 222204.503, 0.227, 50376.928, 78793988.411, 2287.567, 15494.000, 26162.000
512.161, 206016.621, 0.187, 38551.953, 70342401.482, 542.131, 9736.667, 8128.000
493.283, 191109.672, 0.316, 60324.801, 62847470.478, 3311.755, 17272.000, 23368.000
506.406, 201412.960, 0.224, 45056.283, 67997809.013, 598.684, 9567.333, 5757.333
451.503, 160107.597, 0.250, 40057.799, 48192750.161, 682.604, 23368.000, 5418.667
538.754, 227966.564, 0.209, 47718.480, 81878623.176, 2227.232, 24553.333, 20574.000
356.171, 99633.674, 0.236, 23528.579, 23657726.974, 1129.594, 28278.667, 7874.000
454.634, 162335.872, 0.191, 31014.696, 49202316.252, 965.349, 16002.000, 7281.333
666.691, 349091.148, 0.177, 61782.412, 155157243.406, 423.333, 5757.333, 20997.333
489.407, 188117.822, 0.227, 42691.799, 61377431.912, 378.641, 4487.333, 18034.000
599.293, 282077.560, 0.210, 59340.243, 112698103.491, 1258.660, 25315.333, 30395.333
636.731, 318421.034, 0.178, 56726.162, 135165676.536, 803.219, 30734.000, 11768.667
488.083, 187101.349, 0.186, 34709.892, 60880635.623, 833.870, 27178.000, 7620.000
547.620, 235531.644, 0.212, 49915.998, 85987969.708, 431.717, 31242.000, 9652.000
356.240, 99672.518, 0.203, 20220.847, 23671563.639, 682.604, 12700.000, 6011.333
388.230, 118377.201, 0.239, 28304.540, 30638387.122, 598.684, 19812.000, 33104.667
534.541, 224415.020, 0.200, 44887.702, 79972685.664, 2141.916, 23198.667, 10922.000
517.511, 210343.616, 0.207, 43572.835, 72570113.973, 1113.616, 13631.333, 19896.667
814.027, 520436.200, 0.177, 92302.164, 282432744.571, 542.131, 8466.667, 6942.667
453.075, 161224.476, 0.229, 36961.112, 48697903.174, 682.604, 7620.000, 23452.667
425.512, 142204.807, 0.193, 27448.722, 40339937.146, 863.434, 13885.333, 33189.333
714.726, 401207.763, 0.157, 62877.977, 191169142.413, 833.870, 11006.667, 6265.333
388.230, 118377.201, 0.284, 33625.188, 30638387.122, 1628.596, 23791.333, 31750.000
443.099, 154202.591, 0.281, 43271.640, 45551355.766, 1949.173, 8720.667, 30903.333
556.541, 243267.501, 0.168, 40799.310, 90258879.976, 1151.591, 29633.333, 21844.000
433.352, 147493.136, 0.203, 29989.176, 42610979.337, 616.383, 7027.333, 22775.333
506.959, 201852.998, 0.195, 39458.024, 68220768.475, 1221.080, 5334.000, 19388.667
483.304, 183455.209, 0.208, 38191.763, 59109715.926, 2303.182, 9736.667, 16256.000
686.877, 370550.988, 0.188, 69673.772, 169681995.465, 423.333, 5503.333, 21336.000
462.967, 168340.791, 0.194, 32729.588, 51957452.163, 1084.262, 28956.000, 20912.667
