Plate, 1
Well, 1
Count, 251
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.009, 0
0.013, 0.009 to 0.018, 0
0.022, 0.018 to 0.027, 0
0.031, 0.027 to 0.036, 0
0.040, 0.036 to 0.045, 0
0.049, 0.045 to 0.054, 0
0.058, 0.054 to 0.063, 0
0.067, 0.063 to 0.072, 0
0.076, 0.072 to 0.081, 0
0.085, 0.081 to 0.090, 0
0.094, 0.090 to 0.099, 0
0.103, 0.099 to 0.108, 0
0.112, 0.108 to 0.117, 0
0.121, 0.117 to 0.126, 2
0.130, 0.126 to 0.135, 7
0.139, 0.135 to 0.144, 15
0.148, 0.144 to 0.153, 16
0.157, 0.153 to 0.162, 12
0.166, 0.162 to 0.171, 22
0.175, 0.171 to 0.179, 24
0.184, 0.179 to 0.188, 22
0.193, 0.188 to 0.197, 21
0.202, 0.197 to 0.206, 11
0.211, 0.206 to 0.215, 17
0.220, 0.215 to 0.224, 8
0.229, 0.224 to 0.233, 6
0.238, 0.233 to 0.242, 8
0.247, 0.242 to 0.251, 10
0.256, 0.251 to 0.260, 4
0.265, 0.260 to 0.269, 4
0.274, 0.269 to 0.278, 1
0.283, 0.278 to 0.287, 8
0.292, 0.287 to 0.296, 7
0.301, 0.296 to 0.305, 6
0.310, 0.305 to 0.314, 3
0.319, 0.314 to 0.323, 0
0.328, 0.323 to 0.332, 3
0.337, 0.332 to 0.341, 2
0.345, 0.341 to 0.350, 1
0.354, 0.350 to 0.359, 1
0.363, 0.359 to 0.368, 2
0.372, 0.368 to 0.377, 1
0.381, 0.377 to 0.386, 1
0.390, 0.386 to 0.395, 1
0.399, 0.395 to 0.404, 1
0.408, 0.404 to 0.413, 1
0.417, 0.413 to 0.422, 0
0.426, 0.422 to 0.431, 1
0.435, 0.431 to 0.440, 1
0.444, 0.440 to 0.449, 1


Plate, 1
Well, 2
Count, 213
CHARM Settings 1:		PEO4_300.charm

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.011, 0.008 to 0.015, 0
0.019, 0.015 to 0.023, 0
0.027, 0.023 to 0.031, 0
0.034, 0.031 to 0.038, 0
0.042, 0.038 to 0.046, 0
0.050, 0.046 to 0.054, 0
0.057, 0.054 to 0.061, 0
0.065, 0.061 to 0.069, 0
0.073, 0.069 to 0.077, 0
0.080, 0.077 to 0.084, 0
0.088, 0.084 to 0.092, 0
0.096, 0.092 to 0.099, 0
0.103, 0.099 to 0.107, 7
0.111, 0.107 to 0.115, 12
0.119, 0.115 to 0.122, 19
0.126, 0.122 to 0.130, 22
0.134, 0.130 to 0.138, 15
0.142, 0.138 to 0.145, 20
0.149, 0.145 to 0.153, 15
0.157, 0.153 to 0.161, 13
0.165, 0.161 to 0.168, 13
0.172, 0.168 to 0.176, 6
0.180, 0.176 to 0.184, 13
0.187, 0.184 to 0.191, 11
0.195, 0.191 to 0.199, 13
0.203, 0.199 to 0.207, 7
0.210, 0.207 to 0.214, 1
0.218, 0.214 to 0.222, 3
0.226, 0.222 to 0.230, 2
0.233, 0.230 to 0.237, 3
0.241, 0.237 to 0.245, 2
0.249, 0.245 to 0.252, 3
0.256, 0.252 to 0.260, 0
0.264, 0.260 to 0.268, 3
0.272, 0.268 to 0.275, 0
0.279, 0.275 to 0.283, 3
0.287, 0.283 to 0.291, 1
0.295, 0.291 to 0.298, 1
0.302, 0.298 to 0.306, 1
0.310, 0.306 to 0.314, 0
0.318, 0.314 to 0.321, 0
0.325, 0.321 to 0.329, 0
0.333, 0.329 to 0.337, 1
0.340, 0.337 to 0.344, 0
0.348, 0.344 to 0.352, 0
0.356, 0.352 to 0.360, 0
0.363, 0.360 to 0.367, 1
0.371, 0.367 to 0.375, 0
0.379, 0.375 to 0.383, 2


Plate, 1
Well, 3
Count, 165
CHARM Settings 1:		PEO4_300.charm

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.013, 0.008 to 0.017, 0
0.021, 0.017 to 0.025, 0
0.029, 0.025 to 0.033, 0
0.038, 0.033 to 0.042, 0
0.046, 0.042 to 0.050, 0
0.054, 0.050 to 0.058, 0
0.063, 0.058 to 0.067, 0
0.071, 0.067 to 0.075, 0
0.079, 0.075 to 0.084, 3
0.088, 0.084 to 0.092, 9
0.096, 0.092 to 0.100, 13
0.104, 0.100 to 0.109, 12
0.113, 0.109 to 0.117, 20
0.121, 0.117 to 0.125, 16
0.129, 0.125 to 0.134, 10
0.138, 0.134 to 0.142, 7
0.146, 0.142 to 0.150, 10
0.154, 0.150 to 0.159, 11
0.163, 0.159 to 0.167, 6
0.171, 0.167 to 0.175, 11
0.180, 0.175 to 0.184, 7
0.188, 0.184 to 0.192, 3
0.196, 0.192 to 0.200, 2
0.205, 0.200 to 0.209, 6
0.213, 0.209 to 0.217, 4
0.221, 0.217 to 0.225, 1
