Plate, 4
Well, 1
Count, 170
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
30.256, 0.000 to 60.511, 0
90.767, 60.511 to 121.023, 0
151.279, 121.023 to 181.534, 0
211.790, 181.534 to 242.046, 0
272.302, 242.046 to 302.557, 6
332.813, 302.557 to 363.069, 2
393.325, 363.069 to 423.580, 2
453.836, 423.580 to 484.092, 6
514.348, 484.092 to 544.603, 8
574.859, 544.603 to 605.115, 1
635.371, 605.115 to 665.626, 4
695.882, 665.626 to 726.138, 4
756.394, 726.138 to 786.649, 9
816.905, 786.649 to 847.161, 3
877.417, 847.161 to 907.672, 7
937.928, 907.672 to 968.184, 15
998.440, 968.184 to 1028.695, 14
1058.951, 1028.695 to 1089.207, 7
1119.463, 1089.207 to 1149.718, 6
1179.974, 1149.718 to 1210.230, 5
1240.486, 1210.230 to 1270.741, 3
1300.997, 1270.741 to 1331.253, 6
1361.509, 1331.253 to 1391.764, 4
1422.020, 1391.764 to 1452.276, 3
1482.532, 1452.276 to 1512.787, 6
1543.043, 1512.787 to 1573.299, 6
1603.555, 1573.299 to 1633.810, 6
1664.066, 1633.810 to 1694.322, 5
1724.578, 1694.322 to 1754.833, 3
1785.089, 1754.833 to 1815.345, 1
1845.601, 1815.345 to 1875.856, 5
1906.112, 1875.856 to 1936.368, 1
1966.624, 1936.368 to 1996.879, 1
2027.135, 1996.879 to 2057.391, 1
2087.647, 2057.391 to 2117.902, 3
2148.158, 2117.902 to 2178.414, 2
2208.670, 2178.414 to 2238.925, 4
2269.181, 2238.925 to 2299.437, 3
2329.693, 2299.437 to 2359.948, 0
2390.204, 2359.948 to 2420.460, 0
2450.716, 2420.460 to 2480.971, 0
2511.227, 2480.971 to 2541.483, 1
2571.739, 2541.483 to 2601.994, 1
2632.250, 2601.994 to 2662.506, 2
2692.762, 2662.506 to 2723.017, 0
2753.273, 2723.017 to 2783.529, 1
2813.785, 2783.529 to 2844.040, 1
2874.296, 2844.040 to 2904.552, 0
2934.808, 2904.552 to 2965.063, 1
2995.319, 2965.063 to 3025.575, 1


Plate, 4
Well, 2
Count, 198
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
28.385, 0.000 to 56.771, 0
85.156, 56.771 to 113.542, 0
141.927, 113.542 to 170.313, 0
198.698, 170.313 to 227.084, 0
255.469, 227.084 to 283.854, 4
312.240, 283.854 to 340.625, 4
369.011, 340.625 to 397.396, 9
425.782, 397.396 to 454.167, 6
482.552, 454.167 to 510.938, 15
539.323, 510.938 to 567.709, 6
596.094, 567.709 to 624.480, 10
652.865, 624.480 to 681.251, 9
709.636, 681.251 to 738.021, 15
766.407, 738.021 to 794.792, 7
823.178, 794.792 to 851.563, 8
879.949, 851.563 to 908.334, 4
936.719, 908.334 to 965.105, 10
993.490, 965.105 to 1021.876, 13
1050.261, 1021.876 to 1078.647, 7
1107.032, 1078.647 to 1135.418, 8
1163.803, 1135.418 to 1192.188, 9
1220.574, 1192.188 to 1248.959, 7
1277.345, 1248.959 to 1305.730, 8
1334.116, 1305.730 to 1362.501, 1
1390.887, 1362.501 to 1419.272, 7
1447.657, 1419.272 to 1476.043, 3
1504.428, 1476.043 to 1532.814, 3
1561.199, 1532.814 to 1589.585, 1
1617.970, 1589.585 to 1646.355, 7
1674.741, 1646.355 to 1703.126, 0
1731.512, 1703.126 to 1759.897, 2
1788.283, 1759.897 to 1816.668, 4
1845.054, 1816.668 to 1873.439, 1
1901.824, 1873.439 to 1930.210, 2
1958.595, 1930.210 to 1986.981, 0
2015.366, 1986.981 to 2043.752, 0
2072.137, 2043.752 to 2100.522, 1
2128.908, 2100.522 to 2157.293, 0
2185.679, 2157.293 to 2214.064, 1
2242.450, 2214.064 to 2270.835, 0
2299.221, 2270.835 to 2327.606, 1
2355.991, 2327.606 to 2384.377, 1
2412.762, 2384.377 to 2441.148, 0
2469.533, 2441.148 to 2497.919, 1
