Plate, 4
Well, 1
Count, 170
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.014, 0
0.017, 0.014 to 0.020, 0
0.024, 0.020 to 0.027, 0
0.031, 0.027 to 0.034, 0
0.038, 0.034 to 0.041, 0
0.044, 0.041 to 0.048, 0
0.051, 0.048 to 0.055, 0
0.058, 0.055 to 0.061, 0
0.065, 0.061 to 0.068, 0
0.072, 0.068 to 0.075, 0
0.078, 0.075 to 0.082, 0
0.085, 0.082 to 0.089, 0
0.092, 0.089 to 0.096, 0
0.099, 0.096 to 0.102, 0
0.106, 0.102 to 0.109, 0
0.113, 0.109 to 0.116, 0
0.119, 0.116 to 0.123, 2
0.126, 0.123 to 0.130, 5
0.133, 0.130 to 0.136, 2
0.140, 0.136 to 0.143, 5
0.147, 0.143 to 0.150, 7
0.154, 0.150 to 0.157, 10
0.160, 0.157 to 0.164, 19
0.167, 0.164 to 0.171, 12
0.174, 0.171 to 0.177, 15
0.181, 0.177 to 0.184, 16
0.188, 0.184 to 0.191, 12
0.195, 0.191 to 0.198, 18
0.201, 0.198 to 0.205, 5
0.208, 0.205 to 0.212, 9
0.215, 0.212 to 0.218, 7
0.222, 0.218 to 0.225, 3
0.229, 0.225 to 0.232, 2
0.235, 0.232 to 0.239, 4
0.242, 0.239 to 0.246, 0
0.249, 0.246 to 0.253, 3
0.256, 0.253 to 0.259, 2
0.263, 0.259 to 0.266, 1
0.270, 0.266 to 0.273, 1
0.276, 0.273 to 0.280, 3
0.283, 0.280 to 0.287, 3
0.290, 0.287 to 0.293, 1
0.297, 0.293 to 0.300, 0
0.304, 0.300 to 0.307, 0
0.311, 0.307 to 0.314, 0
0.317, 0.314 to 0.321, 1
0.324, 0.321 to 0.328, 0
0.331, 0.328 to 0.334, 0
0.338, 0.334 to 0.341, 2


Plate, 4
Well, 2
Count, 198
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.006, 0
0.009, 0.006 to 0.012, 0
