Plate, 2
Well, 2
Count, 57

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
373.448, 109534.430, 0.216, 23670.000, 27270291.390, 2913.321, 24130.000, 10583.333
351.366, 96963.772, 0.193, 18710.052, 22713185.833, 3490.896, 5164.667, 23029.333
412.440, 133601.331, 0.155, 20714.614, 36734994.345, 987.375, 7450.667, 14224.000
451.958, 160430.277, 0.152, 24440.162, 48338514.561, 1858.814, 28109.333, 5334.000
322.420, 81645.642, 0.182, 14836.938, 17549442.153, 2879.911, 25400.000, 17018.000
283.317, 63042.907, 0.165, 10427.111, 11907432.934, 1526.350, 17187.333, 13631.333
372.522, 108991.624, 0.145, 15756.263, 27067832.997, 965.349, 6942.667, 13377.333
309.827, 75392.710, 0.145, 10957.121, 15572481.894, 965.349, 6011.333, 13631.333
345.171, 93574.942, 0.151, 14176.373, 21532931.183, 2241.669, 23960.667, 4402.667
433.352, 147493.136, 0.151, 22330.180, 42610979.337, 871.697, 4064.000, 27601.333
367.287, 105949.766, 0.157, 16654.779, 25942618.104, 4911.396, 20658.667, 34713.333
431.712, 146378.708, 0.140, 20484.213, 42128952.795, 1436.841, 3471.333, 12022.667
333.431, 87317.433, 0.140, 12267.029, 19409539.900, 1478.640, 8974.667, 15494.000
332.923, 87051.879, 0.147, 12799.872, 19321063.439, 4340.354, 13208.000, 25146.000
278.616, 60968.140, 0.139, 8497.035, 11324478.703, 871.697, 5842.000, 15494.000
268.204, 56496.429, 0.163, 9204.952, 10101719.318, 4156.435, 18203.333, 18796.000
320.309, 80580.261, 0.156, 12570.843, 17207065.273, 2677.395, 22775.333, 18203.333
248.359, 48445.095, 0.158, 7642.205, 8021184.834, 1500.297, 4402.667, 15070.667
377.069, 111668.457, 0.141, 15705.261, 28071109.060, 1292.381, 14224.000, 7281.333
362.201, 103036.002, 0.164, 16928.508, 24879823.780, 850.889, 23537.333, 2201.333
281.631, 62294.725, 0.148, 9228.486, 11696090.106, 5448.351, 31411.333, 16002.000
879.214, 607125.666, 0.224, 136024.365, 355862060.602, 1919.526, 8043.333, 4064.000
290.755, 66396.441, 0.186, 12352.381, 12870072.707, 850.889, 24384.000, 2116.667
485.977, 185490.252, 0.183, 34019.316, 60095981.998, 1919.526, 6604.000, 5334.000
285.782, 64144.390, 0.133, 8521.235, 12220861.551, 3108.547, 15748.000, 9990.667
223.867, 39361.483, 0.159, 6241.429, 5874500.904, 1197.367, 10922.000, 3979.333
341.858, 91786.864, 0.148, 13621.613, 20918695.644, 4911.396, 15748.000, 34798.000
430.240, 145382.546, 0.189, 27485.477, 41699630.507, 542.131, 10414.000, 2709.333
347.902, 95061.227, 0.140, 13291.068, 22047985.822, 871.697, 4826.000, 28024.667
809.177, 514253.479, 0.173, 89172.275, 277414820.087, 542.131, 10075.333, 3132.667
281.631, 62294.725, 0.136, 8501.464, 11696090.106, 3383.490, 19134.667, 4064.000
229.084, 41217.308, 0.149, 6146.667, 6294818.793, 1441.821, 2116.667, 20489.333
343.638, 92745.126, 0.135, 12524.960, 21247138.196, 1441.821, 1185.333, 19388.667
382.186, 114719.778, 0.142, 16307.611, 29229490.780, 423.333, 7112.000, 30056.667
363.458, 103752.701, 0.137, 14178.201, 25139863.499, 423.333, 6773.333, 30310.667
217.621, 37195.693, 0.145, 5388.944, 5396383.125, 4156.435, 14732.000, 21082.000
242.913, 46343.675, 0.155, 7184.990, 7504979.427, 2615.090, 26839.333, 29464.000
347.902, 95061.227, 0.141, 13450.936, 22047985.822, 2615.090, 29125.333, 30734.000
485.250, 184935.732, 0.161, 29767.403, 59826699.825, 1436.841, 2455.333, 11006.667
281.631, 62294.725, 0.135, 8404.794, 11696090.106, 2913.321, 26500.667, 8890.000
230.152, 41602.672, 0.154, 6405.014, 6383305.660, 1902.647, 31580.667, 26077.333
297.351, 69443.199, 0.129, 8977.262, 13766019.578, 2361.578, 2116.667, 14478.000
314.935, 77899.183, 0.136, 10579.170, 16355474.687, 4978.083, 16510.000, 28871.333
281.902, 62414.550, 0.139, 8649.824, 11729852.839, 1858.814, 29040.667, 6942.667
178.666, 25070.987, 0.154, 3859.850, 2986214.160, 1902.647, 30564.667, 27686.000
172.584, 23393.225, 0.160, 3743.889, 2691528.207, 1526.350, 18457.333, 12784.667
393.926, 121876.368, 0.134, 16348.679, 32006858.979, 2570.857, 17356.667, 6942.667
283.083, 62938.460, 0.132, 8283.517, 11877853.505, 2677.395, 24299.333, 20404.667
335.987, 88661.601, 0.127, 11279.134, 19859447.038, 871.697, 5418.667, 16256.000
259.184, 52759.998, 0.142, 7467.695, 9116349.239, 3332.255, 33104.667, 23114.000
211.290, 35063.026, 0.144, 5052.199, 4938986.991, 3656.385, 26839.333, 13038.667
217.621, 37195.693, 0.142, 5290.982, 5396383.125, 2121.741, 12361.333, 8297.333
357.038, 100119.430, 0.127, 12739.033, 23830949.818, 1726.868, 1778.000, 22182.667
195.149, 29910.558, 0.133, 3974.994, 3891352.456, 1478.640, 10414.000, 15155.333
172.584, 23393.225, 0.142, 3322.246, 2691528.207, 1292.381, 14901.333, 6180.667
184.747, 26806.849, 0.138, 3708.094, 3301660.756, 3497.051, 24722.667, 23876.000
201.184, 31789.075, 0.139, 4405.540, 4263641.073, 2286.000, 14901.333, 3894.667



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	19:42:49
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_19-21\Plate2\Plate2.ics
