Plate, 1
Well, 1
Count, 240
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
19.838, 0.000 to 39.676, 0
59.515, 39.676 to 79.353, 0
99.191, 79.353 to 119.029, 0
138.868, 119.029 to 158.706, 0
178.544, 158.706 to 198.382, 0
218.220, 198.382 to 238.059, 1
257.897, 238.059 to 277.735, 2
297.573, 277.735 to 317.412, 6
337.250, 317.412 to 357.088, 9
376.926, 357.088 to 396.765, 10
416.603, 396.765 to 436.441, 5
456.279, 436.441 to 476.117, 13
495.956, 476.117 to 515.794, 18
535.632, 515.794 to 555.470, 22
575.309, 555.470 to 595.147, 22
614.985, 595.147 to 634.823, 8
654.661, 634.823 to 674.500, 12
694.338, 674.500 to 714.176, 12
734.014, 714.176 to 753.853, 8
773.691, 753.853 to 793.529, 6
813.367, 793.529 to 833.205, 4
853.044, 833.205 to 872.882, 8
892.720, 872.882 to 912.558, 10
932.397, 912.558 to 952.235, 9
972.073, 952.235 to 991.911, 11
1011.750, 991.911 to 1031.588, 3
1051.426, 1031.588 to 1071.264, 8
1091.102, 1071.264 to 1110.941, 4
1130.779, 1110.941 to 1150.617, 3
1170.455, 1150.617 to 1190.294, 3
1210.132, 1190.294 to 1229.970, 4
1249.808, 1229.970 to 1269.646, 3
1289.485, 1269.646 to 1309.323, 2
1329.161, 1309.323 to 1348.999, 1
1368.838, 1348.999 to 1388.676, 2
1408.514, 1388.676 to 1428.352, 1
1448.191, 1428.352 to 1468.029, 2
1487.867, 1468.029 to 1507.705, 0
1527.543, 1507.705 to 1547.382, 2
1567.220, 1547.382 to 1587.058, 0
1606.896, 1587.058 to 1626.735, 1
1646.573, 1626.735 to 1666.411, 1
1686.249, 1666.411 to 1706.087, 0
1725.926, 1706.087 to 1745.764, 0
1765.602, 1745.764 to 1785.440, 2
1805.279, 1785.440 to 1825.117, 0
1844.955, 1825.117 to 1864.793, 0
1884.631, 1864.793 to 1904.470, 1
1924.308, 1904.470 to 1944.146, 0
1963.984, 1944.146 to 1983.823, 1


Plate, 1
Well, 2
Count, 212
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
19.589, 0.000 to 39.179, 0
58.768, 39.179 to 78.358, 0
97.947, 78.358 to 117.536, 0
137.126, 117.536 to 156.715, 0
176.305, 156.715 to 195.894, 0
215.483, 195.894 to 235.073, 1
254.662, 235.073 to 274.251, 4
293.841, 274.251 to 313.430, 1
333.020, 313.430 to 352.609, 6
372.198, 352.609 to 391.788, 6
411.377, 391.788 to 430.967, 2
450.556, 430.967 to 470.145, 9
489.735, 470.145 to 509.324, 5
528.914, 509.324 to 548.503, 9
568.092, 548.503 to 587.682, 18
607.271, 587.682 to 626.860, 15
646.450, 626.860 to 666.039, 17
685.629, 666.039 to 705.218, 14
724.807, 705.218 to 744.397, 8
763.986, 744.397 to 783.576, 11
803.165, 783.576 to 822.754, 4
842.344, 822.754 to 861.933, 7
881.523, 861.933 to 901.112, 6
920.701, 901.112 to 940.291, 7
959.880, 940.291 to 979.470, 11
999.059, 979.470 to 1018.648, 6
1038.238, 1018.648 to 1057.827, 4
1077.416, 1057.827 to 1097.006, 4
1116.595, 1097.006 to 1136.185, 6
1155.774, 1136.185 to 1175.363, 6
1194.953, 1175.363 to 1214.542, 1
1234.132, 1214.542 to 1253.721, 3
1273.310, 1253.721 to 1292.900, 2
1312.489, 1292.900 to 1332.079, 0
1351.668, 1332.079 to 1371.257, 3
1390.847, 1371.257 to 1410.436, 3
1430.026, 1410.436 to 1449.615, 4
1469.204, 1449.615 to 1488.794, 0
1508.383, 1488.794 to 1527.972, 1
1547.562, 1527.972 to 1567.151, 3
1586.741, 1567.151 to 1606.330, 0
1625.919, 1606.330 to 1645.509, 3
1665.098, 1645.509 to 1684.688, 0
1704.277, 1684.688 to 1723.866, 0
1743.456, 1723.866 to 1763.045, 1
1782.635, 1763.045 to 1802.224, 0
1821.813, 1802.224 to 1841.403, 0
1860.992, 1841.403 to 1880.581, 0
1900.171, 1880.581 to 1919.760, 0
1939.350, 1919.760 to 1958.939, 1


Plate, 1
Well, 3
Count, 200
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
15.907, 0.000 to 31.815, 0
47.722, 31.815 to 63.630, 0
79.537, 63.630 to 95.445, 0
111.352, 95.445 to 127.260, 0
143.167, 127.260 to 159.075, 0
174.982, 159.075 to 190.889, 0
206.797, 190.889 to 222.704, 0
238.612, 222.704 to 254.519, 1
