Plate, 1
Well, 1
Count, 240
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Area (um^2), Range, frequency
30909.754, 0.000 to 61819.509, 3
92729.263, 61819.509 to 123639.017, 25
154548.771, 123639.017 to 185458.526, 21
216368.280, 185458.526 to 247278.034, 43
278187.789, 247278.034 to 309097.543, 24
340007.297, 309097.543 to 370917.051, 15
401826.806, 370917.051 to 432736.560, 15
463646.314, 432736.560 to 494556.068, 8
525465.823, 494556.068 to 556375.577, 5
587285.331, 556375.577 to 618195.086, 13
649104.840, 618195.086 to 680014.594, 10
710924.348, 680014.594 to 741834.103, 6
772743.857, 741834.103 to 803653.611, 9
834563.366, 803653.611 to 865473.120, 7
896382.874, 865473.120 to 927292.628, 4
958202.383, 927292.628 to 989112.137, 4
1020021.891, 989112.137 to 1050931.646, 3
1081841.400, 1050931.646 to 1112751.154, 2
1143660.908, 1112751.154 to 1174570.663, 4
1205480.417, 1174570.663 to 1236390.171, 2
1267299.926, 1236390.171 to 1298209.680, 1
1329119.434, 1298209.680 to 1360029.188, 2
1390938.943, 1360029.188 to 1421848.697, 1
1452758.451, 1421848.697 to 1483668.205, 1
1514577.960, 1483668.205 to 1545487.714, 1
1576397.468, 1545487.714 to 1607307.223, 1
1638216.977, 1607307.223 to 1669126.731, 2
1700036.485, 1669126.731 to 1730946.240, 0
1761855.994, 1730946.240 to 1792765.748, 0
1823675.503, 1792765.748 to 1854585.257, 2
1885495.011, 1854585.257 to 1916404.765, 0
1947314.520, 1916404.765 to 1978224.274, 0
2009134.028, 1978224.274 to 2040043.783, 1
2070953.537, 2040043.783 to 2101863.291, 0
2132773.045, 2101863.291 to 2163682.800, 1
2194592.554, 2163682.800 to 2225502.308, 0
2256412.063, 2225502.308 to 2287321.817, 0
2318231.571, 2287321.817 to 2349141.325, 0
2380051.080, 2349141.325 to 2410960.834, 0
2441870.588, 2410960.834 to 2472780.342, 1
2503690.097, 2472780.342 to 2534599.851, 1
2565509.605, 2534599.851 to 2596419.360, 0
2627329.114, 2596419.360 to 2658238.868, 0
2689148.622, 2658238.868 to 2720058.377, 0
2750968.131, 2720058.377 to 2781877.885, 1
2812787.640, 2781877.885 to 2843697.394, 0
2874607.148, 2843697.394 to 2905516.902, 0
2936426.657, 2905516.902 to 2967336.411, 0
2998246.165, 2967336.411 to 3029155.920, 0
3060065.674, 3029155.920 to 3090975.428, 1


Plate, 1
Well, 2
Count, 212
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Area (um^2), Range, frequency
30139.201, 0.000 to 60278.402, 5
90417.603, 60278.402 to 120556.804, 13
150696.005, 120556.804 to 180835.206, 11
210974.406, 180835.206 to 241113.607, 20
271252.808, 241113.607 to 301392.009, 23
