Plate, 1
Well, 1
Count, 240
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
0.010, 0.007 to 0.013, 0
0.016, 0.013 to 0.020, 0
0.023, 0.020 to 0.026, 0
0.029, 0.026 to 0.033, 0
0.036, 0.033 to 0.039, 0
0.042, 0.039 to 0.046, 0
0.049, 0.046 to 0.052, 0
0.055, 0.052 to 0.059, 0
0.062, 0.059 to 0.065, 0
0.068, 0.065 to 0.072, 0
0.075, 0.072 to 0.078, 0
0.081, 0.078 to 0.085, 0
0.088, 0.085 to 0.091, 0
0.094, 0.091 to 0.098, 0
0.101, 0.098 to 0.104, 0
0.107, 0.104 to 0.111, 0
0.114, 0.111 to 0.117, 0
0.120, 0.117 to 0.124, 0
0.127, 0.124 to 0.130, 2
0.133, 0.130 to 0.137, 2
0.140, 0.137 to 0.143, 7
0.146, 0.143 to 0.150, 7
0.153, 0.150 to 0.156, 12
0.159, 0.156 to 0.163, 19
0.166, 0.163 to 0.169, 17
0.172, 0.169 to 0.176, 25
0.179, 0.176 to 0.182, 17
0.185, 0.182 to 0.189, 10
0.192, 0.189 to 0.195, 20
0.199, 0.195 to 0.202, 11
0.205, 0.202 to 0.208, 9
0.212, 0.208 to 0.215, 12
0.218, 0.215 to 0.221, 8
0.225, 0.221 to 0.228, 7
0.231, 0.228 to 0.234, 8
0.238, 0.234 to 0.241, 6
0.244, 0.241 to 0.247, 8
0.251, 0.247 to 0.254, 7
0.257, 0.254 to 0.260, 4
0.264, 0.260 to 0.267, 4
0.270, 0.267 to 0.273, 3
0.277, 0.273 to 0.280, 5
0.283, 0.280 to 0.286, 4
0.290, 0.286 to 0.293, 2
0.296, 0.293 to 0.299, 1
0.303, 0.299 to 0.306, 0
0.309, 0.306 to 0.312, 2
0.316, 0.312 to 0.319, 0
0.322, 0.319 to 0.325, 1


Plate, 1
Well, 2
Count, 212
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.007, 0
