Plate, 1
Well, 1
Count, 208
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.011, 0.008 to 0.015, 0
0.019, 0.015 to 0.023, 0
0.026, 0.023 to 0.030, 0
0.034, 0.030 to 0.038, 0
0.041, 0.038 to 0.045, 0
0.049, 0.045 to 0.053, 0
0.056, 0.053 to 0.060, 0
0.064, 0.060 to 0.068, 0
0.072, 0.068 to 0.075, 0
0.079, 0.075 to 0.083, 0
0.087, 0.083 to 0.090, 0
0.094, 0.090 to 0.098, 0
0.102, 0.098 to 0.105, 5
0.109, 0.105 to 0.113, 26
0.117, 0.113 to 0.120, 21
0.124, 0.120 to 0.128, 27
0.132, 0.128 to 0.136, 19
0.139, 0.136 to 0.143, 13
0.147, 0.143 to 0.151, 13
0.154, 0.151 to 0.158, 8
0.162, 0.158 to 0.166, 10
0.169, 0.166 to 0.173, 10
0.177, 0.173 to 0.181, 5
0.184, 0.181 to 0.188, 2
0.192, 0.188 to 0.196, 10
0.200, 0.196 to 0.203, 8
0.207, 0.203 to 0.211, 7
0.215, 0.211 to 0.218, 2
0.222, 0.218 to 0.226, 4
0.230, 0.226 to 0.233, 5
0.237, 0.233 to 0.241, 4
0.245, 0.241 to 0.248, 3
0.252, 0.248 to 0.256, 0
0.260, 0.256 to 0.264, 1
0.267, 0.264 to 0.271, 1
0.275, 0.271 to 0.279, 1
0.282, 0.279 to 0.286, 0
0.290, 0.286 to 0.294, 0
0.297, 0.294 to 0.301, 0
0.305, 0.301 to 0.309, 0
0.312, 0.309 to 0.316, 0
0.320, 0.316 to 0.324, 0
0.328, 0.324 to 0.331, 0
0.335, 0.331 to 0.339, 0
0.343, 0.339 to 0.346, 0
0.350, 0.346 to 0.354, 1
0.358, 0.354 to 0.361, 1
0.365, 0.361 to 0.369, 0
0.373, 0.369 to 0.376, 1


Plate, 1
Well, 2
Count, 215
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.006, 0
0.008, 0.006 to 0.011, 0
0.014, 0.011 to 0.017, 0
0.020, 0.017 to 0.022, 0
0.025, 0.022 to 0.028, 0
0.031, 0.028 to 0.033, 0
0.036, 0.033 to 0.039, 0
0.042, 0.039 to 0.045, 0
0.047, 0.045 to 0.050, 0
0.053, 0.050 to 0.056, 0
0.059, 0.056 to 0.061, 0
0.064, 0.061 to 0.067, 0
0.070, 0.067 to 0.072, 0
0.075, 0.072 to 0.078, 0
0.081, 0.078 to 0.084, 0
0.086, 0.084 to 0.089, 0
0.092, 0.089 to 0.095, 12
0.098, 0.095 to 0.100, 21
0.103, 0.100 to 0.106, 29
0.109, 0.106 to 0.111, 21
0.114, 0.111 to 0.117, 10
0.120, 0.117 to 0.123, 15
0.125, 0.123 to 0.128, 12
0.131, 0.128 to 0.134, 14
0.137, 0.134 to 0.139, 9
0.142, 0.139 to 0.145, 5
0.148, 0.145 to 0.150, 7
0.153, 0.150 to 0.156, 8
0.159, 0.156 to 0.162, 5
0.164, 0.162 to 0.167, 7
0.170, 0.167 to 0.173, 5
0.176, 0.173 to 0.178, 0
0.181, 0.178 to 0.184, 5
0.187, 0.184 to 0.189, 4
0.192, 0.189 to 0.195, 4
0.198, 0.195 to 0.201, 4
0.203, 0.201 to 0.206, 5
0.209, 0.206 to 0.212, 1
0.215, 0.212 to 0.217, 2
0.220, 0.217 to 0.223, 2
0.226, 0.223 to 0.228, 1
0.231, 0.228 to 0.234, 1
0.237, 0.234 to 0.240, 2
0.242, 0.240 to 0.245, 2
0.248, 0.245 to 0.251, 0
0.254, 0.251 to 0.256, 0
0.259, 0.256 to 0.262, 1
0.265, 0.262 to 0.267, 0
0.270, 0.267 to 0.273, 0
0.276, 0.273 to 0.279, 1


Plate, 1
Well, 3
Count, 219
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.005, 0
0.008, 0.005 to 0.010, 0
0.013, 0.010 to 0.016, 0
0.018, 0.016 to 0.021, 0
0.024, 0.021 to 0.026, 0
0.029, 0.026 to 0.031, 0
0.034, 0.031 to 0.037, 0
0.039, 0.037 to 0.042, 0
0.044, 0.042 to 0.047, 0
0.050, 0.047 to 0.052, 0
0.055, 0.052 to 0.058, 0
0.060, 0.058 to 0.063, 1
0.065, 0.063 to 0.068, 1
0.071, 0.068 to 0.073, 8
0.076, 0.073 to 0.079, 13
0.081, 0.079 to 0.084, 21
0.086, 0.084 to 0.089, 26
0.092, 0.089 to 0.094, 29
0.097, 0.094 to 0.099, 15
0.102, 0.099 to 0.105, 13
0.107, 0.105 to 0.110, 9
0.113, 0.110 to 0.115, 13
0.118, 0.115 to 0.120, 12
0.123, 0.120 to 0.126, 3
0.128, 0.126 to 0.131, 3
0.133, 0.131 to 0.136, 5
0.139, 0.136 to 0.141, 3
0.144, 0.141 to 0.147, 7
0.149, 0.147 to 0.152, 5
0.154, 0.152 to 0.157, 5
0.160, 0.157 to 0.162, 1
0.165, 0.162 to 0.168, 3
0.170, 0.168 to 0.173, 3
0.175, 0.173 to 0.178, 2
0.181, 0.178 to 0.183, 1
0.186, 0.183 to 0.188, 0
0.191, 0.188 to 0.194, 2
0.196, 0.194 to 0.199, 2
0.202, 0.199 to 0.204, 2
0.207, 0.204 to 0.209, 1
0.212, 0.209 to 0.215, 0
0.217, 0.215 to 0.220, 2
0.222, 0.220 to 0.225, 1
0.228, 0.225 to 0.230, 2
0.233, 0.230 to 0.236, 2
0.238, 0.236 to 0.241, 0
0.243, 0.241 to 0.246, 0
0.249, 0.246 to 0.251, 1
0.254, 0.251 to 0.257, 0
0.259, 0.257 to 0.262, 2


Plate, 1
Well, 4
Count, 189
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.012, 0.008 to 0.015, 0
0.019, 0.015 to 0.023, 0
0.027, 0.023 to 0.031, 0
0.035, 0.031 to 0.038, 0
0.042, 0.038 to 0.046, 0
0.050, 0.046 to 0.054, 0
0.058, 0.054 to 0.061, 0
0.065, 0.061 to 0.069, 0
0.073, 0.069 to 0.077, 0
0.081, 0.077 to 0.084, 0
0.088, 0.084 to 0.092, 0
0.096, 0.092 to 0.100, 0
0.104, 0.100 to 0.108, 6
0.111, 0.108 to 0.115, 25
0.119, 0.115 to 0.123, 31
0.127, 0.123 to 0.131, 24
0.134, 0.131 to 0.138, 16
0.142, 0.138 to 0.146, 12
0.150, 0.146 to 0.154, 10
0.157, 0.154 to 0.161, 8
0.165, 0.161 to 0.169, 10
0.173, 0.169 to 0.177, 11
0.181, 0.177 to 0.184, 2
0.188, 0.184 to 0.192, 4
0.196, 0.192 to 0.200, 3
0.204, 0.200 to 0.207, 2
0.211, 0.207 to 0.215, 5
0.219, 0.215 to 0.223, 7
0.227, 0.223 to 0.230, 0
0.234, 0.230 to 0.238, 2
0.242, 0.238 to 0.246, 3
0.250, 0.246 to 0.253, 1
0.257, 0.253 to 0.261, 1
0.265, 0.261 to 0.269, 3
0.273, 0.269 to 0.277, 0
0.280, 0.277 to 0.284, 0
0.288, 0.284 to 0.292, 0
0.296, 0.292 to 0.300, 0
0.303, 0.300 to 0.307, 0
0.311, 0.307 to 0.315, 0
0.319, 0.315 to 0.323, 0
0.326, 0.323 to 0.330, 0
0.334, 0.330 to 0.338, 0
0.342, 0.338 to 0.346, 1
0.350, 0.346 to 0.353, 0
0.357, 0.353 to 0.361, 0
0.365, 0.361 to 0.369, 0
0.373, 0.369 to 0.376, 0
0.380, 0.376 to 0.384, 2


Plate, 1
Well, 5
Count, 240
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.006, 0
0.008, 0.006 to 0.011, 0
0.014, 0.011 to 0.017, 0
0.019, 0.017 to 0.022, 0
0.025, 0.022 to 0.028, 0
0.030, 0.028 to 0.033, 0
0.036, 0.033 to 0.039, 0
0.041, 0.039 to 0.044, 0
0.047, 0.044 to 0.050, 0
0.053, 0.050 to 0.055, 0
0.058, 0.055 to 0.061, 0
0.064, 0.061 to 0.066, 0
0.069, 0.066 to 0.072, 0
0.075, 0.072 to 0.077, 0
0.080, 0.077 to 0.083, 0
0.086, 0.083 to 0.088, 0
0.091, 0.088 to 0.094, 2
0.097, 0.094 to 0.099, 5
0.102, 0.099 to 0.105, 27
0.108, 0.105 to 0.111, 26
0.113, 0.111 to 0.116, 16
0.119, 0.116 to 0.122, 24
0.124, 0.122 to 0.127, 14
0.130, 0.127 to 0.133, 16
0.135, 0.133 to 0.138, 10
0.141, 0.138 to 0.144, 9
0.146, 0.144 to 0.149, 4
0.152, 0.149 to 0.155, 9
0.158, 0.155 to 0.160, 6
0.163, 0.160 to 0.166, 7
0.169, 0.166 to 0.171, 5
0.174, 0.171 to 0.177, 12
0.180, 0.177 to 0.182, 11
0.185, 0.182 to 0.188, 3
0.191, 0.188 to 0.193, 3
0.196, 0.193 to 0.199, 10
0.202, 0.199 to 0.205, 2
0.207, 0.205 to 0.210, 2
0.213, 0.210 to 0.216, 6
0.218, 0.216 to 0.221, 4
0.224, 0.221 to 0.227, 1
0.229, 0.227 to 0.232, 0
0.235, 0.232 to 0.238, 2
0.240, 0.238 to 0.243, 1
0.246, 0.243 to 0.249, 1
0.251, 0.249 to 0.254, 0
0.257, 0.254 to 0.260, 0
0.263, 0.260 to 0.265, 0
0.268, 0.265 to 0.271, 0
0.274, 0.271 to 0.276, 2


Plate, 1
Well, 6
Count, 218
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.008, 0
0.012, 0.008 to 0.016, 0
0.020, 0.016 to 0.024, 0
0.028, 0.024 to 0.031, 0
0.035, 0.031 to 0.039, 0
0.043, 0.039 to 0.047, 0
0.051, 0.047 to 0.055, 0
0.059, 0.055 to 0.063, 0
0.067, 0.063 to 0.071, 1
0.075, 0.071 to 0.079, 15
0.083, 0.079 to 0.087, 41
0.091, 0.087 to 0.094, 30
0.098, 0.094 to 0.102, 9
0.106, 0.102 to 0.110, 27
0.114, 0.110 to 0.118, 16
0.122, 0.118 to 0.126, 12
0.130, 0.126 to 0.134, 5
0.138, 0.134 to 0.142, 15
0.146, 0.142 to 0.150, 7
0.153, 0.150 to 0.157, 4
0.161, 0.157 to 0.165, 9
0.169, 0.165 to 0.173, 4
0.177, 0.173 to 0.181, 5
0.185, 0.181 to 0.189, 3
0.193, 0.189 to 0.197, 5
0.201, 0.197 to 0.205, 2
0.209, 0.205 to 0.212, 1
0.216, 0.212 to 0.220, 1
0.224, 0.220 to 0.228, 0
0.232, 0.228 to 0.236, 1
0.240, 0.236 to 0.244, 0
0.248, 0.244 to 0.252, 1
0.256, 0.252 to 0.260, 0
0.264, 0.260 to 0.268, 0
0.272, 0.268 to 0.275, 1
0.279, 0.275 to 0.283, 0
0.287, 0.283 to 0.291, 0
0.295, 0.291 to 0.299, 1
0.303, 0.299 to 0.307, 0
0.311, 0.307 to 0.315, 0
0.319, 0.315 to 0.323, 0
0.327, 0.323 to 0.331, 1
0.334, 0.331 to 0.338, 0
0.342, 0.338 to 0.346, 0
0.350, 0.346 to 0.354, 0
0.358, 0.354 to 0.362, 0
0.366, 0.362 to 0.370, 0
0.374, 0.370 to 0.378, 0
0.382, 0.378 to 0.386, 0
0.390, 0.386 to 0.394, 1




ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	18:09:42
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_17-52\Plate1\Plate1.ics


