Plate, 2
Well, 1
Count, 64

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
350.632, 96559.222, 0.243, 23481.270, 22571188.861, 4177.080, 16933.333, 5503.333
422.360, 140105.811, 0.173, 24277.731, 39450092.039, 2889.851, 24807.333, 18034.000
341.858, 91786.864, 0.194, 17850.662, 20918695.644, 2628.760, 19388.667, 9144.000
389.455, 119125.537, 0.187, 22258.714, 30929372.521, 1446.785, 21420.667, 12192.000
343.638, 92745.126, 0.175, 16218.937, 21247138.196, 1626.394, 20743.333, 3302.000
343.638, 92745.126, 0.173, 16028.125, 21247138.196, 1258.660, 14816.667, 13038.667
447.712, 157430.202, 0.133, 20923.144, 46988965.137, 1976.563, 15324.667, 26416.000
351.366, 96963.772, 0.193, 18722.318, 22713185.833, 1197.367, 30988.000, 13546.667
344.404, 93159.572, 0.153, 14263.648, 21389716.478, 1976.563, 13377.333, 26077.333
332.664, 86916.207, 0.162, 14098.170, 19275912.660, 610.540, 33104.667, 17780.000
458.561, 165151.782, 0.157, 25870.703, 50488061.710, 682.604, 15578.667, 33782.000
587.879, 271435.404, 0.270, 73273.723, 106380870.619, 2559.679, 34205.333, 20489.333
332.923, 87051.879, 0.147, 12819.688, 19321063.439, 1449.260, 3556.000, 22860.000
340.078, 90833.579, 0.164, 14894.441, 20593655.406, 2421.526, 8297.333, 29125.333
341.858, 91786.864, 0.160, 14689.715, 20918695.644, 2046.062, 5418.667, 20320.000
491.646, 189842.898, 0.133, 25191.129, 62223628.231, 1203.339, 28278.667, 16679.333
300.229, 70793.989, 0.141, 9977.444, 14169625.688, 5944.782, 19896.667, 21928.667
329.198, 85114.456, 0.144, 12292.934, 18679652.555, 2513.046, 11260.667, 24722.667
399.036, 125058.772, 0.130, 16267.446, 33268639.400, 1449.260, 4995.333, 22690.667
429.503, 144884.749, 0.116, 16763.468, 41485641.450, 1695.449, 4233.333, 27516.667
349.567, 95973.105, 0.136, 13094.945, 22365989.661, 2630.123, 9821.333, 6265.333
316.932, 78890.163, 0.141, 11094.665, 16668559.798, 1446.785, 20066.000, 11684.000
332.631, 86899.199, 0.133, 11599.633, 19270255.069, 542.131, 7281.333, 19473.333
332.631, 86899.199, 0.136, 11830.337, 19270255.069, 1409.134, 6604.000, 24976.667
