Plate, 2
Well, 1
Count, 64
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
5.879, 0.000 to 11.758, 0
17.636, 11.758 to 23.515, 0
29.394, 23.515 to 35.273, 0
41.152, 35.273 to 47.030, 0
52.909, 47.030 to 58.788, 0
64.667, 58.788 to 70.546, 0
76.424, 70.546 to 82.303, 0
88.182, 82.303 to 94.061, 0
99.940, 94.061 to 105.818, 0
111.697, 105.818 to 117.576, 0
123.455, 117.576 to 129.333, 0
135.212, 129.333 to 141.091, 0
146.970, 141.091 to 152.849, 1
158.727, 152.849 to 164.606, 0
170.485, 164.606 to 176.364, 0
182.243, 176.364 to 188.121, 0
194.000, 188.121 to 199.879, 1
205.758, 199.879 to 211.637, 1
217.515, 211.637 to 223.394, 5
229.273, 223.394 to 235.152, 5
241.031, 235.152 to 246.909, 0
252.788, 246.909 to 258.667, 2
264.546, 258.667 to 270.425, 2
276.303, 270.425 to 282.182, 2
288.061, 282.182 to 293.940, 1
299.819, 293.940 to 305.697, 4
311.576, 305.697 to 317.455, 5
323.334, 317.455 to 329.213, 3
335.091, 329.213 to 340.970, 7
346.849, 340.970 to 352.728, 15
358.606, 352.728 to 364.485, 0
370.364, 364.485 to 376.243, 0
382.122, 376.243 to 388.000, 2
393.879, 388.000 to 399.758, 2
405.637, 399.758 to 411.516, 0
417.394, 411.516 to 423.273, 1
429.152, 423.273 to 435.031, 1
440.910, 435.031 to 446.788, 0
452.667, 446.788 to 458.546, 1
464.425, 458.546 to 470.304, 1
476.182, 470.304 to 482.061, 0
487.940, 482.061 to 493.819, 1
499.698, 493.819 to 505.576, 0
511.455, 505.576 to 517.334, 0
523.213, 517.334 to 529.092, 0
534.970, 529.092 to 540.849, 0
546.728, 540.849 to 552.607, 0
558.486, 552.607 to 564.364, 0
570.243, 564.364 to 576.122, 0
582.001, 576.122 to 587.879, 1


Plate, 2
Well, 2
Count, 15
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
4.780, 0.000 to 9.561, 0
14.341, 9.561 to 19.121, 0
23.902, 19.121 to 28.682, 0
33.462, 28.682 to 38.242, 0
43.023, 38.242 to 47.803, 0
52.583, 47.803 to 57.364, 0
62.144, 57.364 to 66.924, 0
71.705, 66.924 to 76.485, 0
81.265, 76.485 to 86.045, 0
90.826, 86.045 to 95.606, 0
100.386, 95.606 to 105.167, 0
109.947, 105.167 to 114.727, 0
119.508, 114.727 to 124.288, 0
129.068, 124.288 to 133.848, 0
138.629, 133.848 to 143.409, 0
148.189, 143.409 to 152.970, 0
157.750, 152.970 to 162.530, 0
167.311, 162.530 to 172.091, 1
176.871, 172.091 to 181.652, 0
186.432, 181.652 to 191.212, 1
195.992, 191.212 to 200.773, 0
205.553, 200.773 to 210.333, 0
215.114, 210.333 to 219.894, 0
224.674, 219.894 to 229.455, 0
234.235, 229.455 to 239.015, 0
243.795, 239.015 to 248.576, 2
253.356, 248.576 to 258.136, 0
262.917, 258.136 to 267.697, 1
272.477, 267.697 to 277.258, 0
282.038, 277.258 to 286.818, 2
291.598, 286.818 to 296.379, 0
301.159, 296.379 to 305.939, 0
310.720, 305.939 to 315.500, 0
320.280, 315.500 to 325.061, 2
329.841, 325.061 to 334.621, 2
339.402, 334.621 to 344.182, 2
348.962, 344.182 to 353.742, 0
358.523, 353.742 to 363.303, 0
368.083, 363.303 to 372.864, 0
377.644, 372.864 to 382.424, 0
387.205, 382.424 to 391.985, 0
396.765, 391.985 to 401.545, 0
406.326, 401.545 to 411.106, 0
415.886, 411.106 to 420.667, 0
425.447, 420.667 to 430.227, 0
435.008, 430.227 to 439.788, 1
444.568, 439.788 to 449.348, 0
454.129, 449.348 to 458.909, 0
463.689, 458.909 to 468.470, 0
473.250, 468.470 to 478.030, 1


Plate, 2
Well, 3
Count, 24
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
8.163, 0.000 to 16.326, 0
24.489, 16.326 to 32.652, 0
40.815, 32.652 to 48.978, 0
57.141, 48.978 to 65.304, 0
73.467, 65.304 to 81.630, 0
89.793, 81.630 to 97.956, 0
106.119, 97.956 to 114.282, 0
122.445, 114.282 to 130.608, 0
138.771, 130.608 to 146.934, 0
155.097, 146.934 to 163.260, 1
171.423, 163.260 to 179.586, 0
187.749, 179.586 to 195.912, 3
204.075, 195.912 to 212.238, 1
220.401, 212.238 to 228.564, 1
236.727, 228.564 to 244.890, 2
253.053, 244.890 to 261.216, 2
269.379, 261.216 to 277.542, 1
285.705, 277.542 to 293.868, 1
302.031, 293.868 to 310.194, 1
318.357, 310.194 to 326.520, 2
