Plate, 2
Well, 1
Count, 162

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
968.757, 737088.650, 0.243, 179257.311, 476039933.299, 803.219, 26416.000, 9652.000
573.978, 258750.289, 0.323, 83647.886, 99011369.277, 1250.088, 7958.667, 20320.000
513.890, 207410.213, 0.276, 57169.487, 71057350.083, 1179.270, 3894.667, 22267.333
552.025, 239335.876, 0.261, 62491.081, 88079634.602, 1047.269, 11853.333, 30818.667
519.296, 211797.092, 0.225, 47755.269, 73323601.718, 965.349, 31580.667, 21590.000
559.679, 246018.322, 0.221, 54454.780, 91794144.334, 723.392, 9228.667, 16340.667
601.012, 283698.241, 0.277, 78449.073, 113670760.541, 378.641, 24214.667, 5926.667
517.511, 210343.616, 0.179, 37554.595, 72570113.973, 2096.248, 7112.000, 8466.667
521.238, 213383.919, 0.193, 41181.585, 74149176.432, 871.697, 30988.000, 23876.000
480.036, 180983.063, 0.209, 37811.780, 57918953.012, 757.282, 22944.667, 26754.667
751.454, 443500.764, 0.157, 69841.515, 222180202.704, 616.383, 16848.667, 15409.333
520.375, 212677.993, 0.224, 47558.744, 73781525.363, 1761.799, 33528.000, 21505.333
324.459, 82681.780, 0.320, 26431.058, 17884571.035, 3332.255, 14732.000, 25992.667
577.864, 262265.396, 0.172, 45012.450, 101035800.795, 616.383, 16679.333, 14816.667
542.360, 231028.462, 0.157, 36363.292, 83533760.075, 965.349, 2455.333, 21928.667
269.055, 56855.396, 0.220, 12526.550, 10198148.592, 1597.487, 26331.333, 24299.333
405.473, 129125.789, 0.292, 37643.930, 34904649.428, 378.641, 24045.333, 5588.000
390.095, 119517.386, 0.215, 25720.262, 31082105.613, 535.479, 7112.000, 13123.333
441.654, 153198.489, 0.206, 31574.790, 45107163.885, 378.641, 10414.000, 27601.333
468.588, 172453.256, 0.230, 39713.932, 53872967.647, 965.349, 7874.000, 30649.333
573.590, 258400.084, 0.201, 51823.257, 98810426.787, 1258.660, 16510.000, 11260.667
458.310, 164971.135, 0.169, 27819.052, 50405246.421, 1185.333, 9990.667, 10075.333
468.542, 172419.719, 0.184, 31670.602, 53857253.380, 803.219, 10329.333, 28702.000
438.964, 151338.097, 0.229, 34710.112, 44288013.695, 723.392, 8551.333, 16086.667
454.473, 162220.653, 0.169, 27476.446, 49149942.789, 863.434, 30988.000, 22860.000
376.574, 111375.729, 0.249, 27767.093, 27960803.090, 883.946, 17610.667, 19388.667
320.603, 80728.128, 0.232, 18704.025, 17254450.098, 610.540, 8382.000, 22436.667
490.803, 189192.625, 0.160, 30238.418, 61904198.331, 2424.484, 9990.667, 4233.333
412.796, 133832.497, 0.202, 26999.655, 36830377.685, 682.604, 10922.000, 16340.667
426.209, 142671.012, 0.194, 27610.624, 40538475.755, 2279.720, 24130.000, 22690.667
408.958, 131355.450, 0.210, 27581.640, 35812607.827, 1780.015, 11768.667, 22606.000
441.177, 152867.803, 0.180, 27491.103, 44961194.215, 1185.333, 9990.667, 8890.000
514.951, 208267.848, 0.173, 36084.896, 71498535.253, 957.894, 25738.667, 10329.333
432.670, 147028.838, 0.165, 24197.510, 42409932.933, 1827.702, 6434.667, 18372.667
697.813, 382443.768, 0.132, 50360.141, 177916072.722, 677.333, 6434.667, 26670.000
