Plate, 3
Well, 1
Count, 214

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
560.059, 246353.130, 0.205, 50477.832, 91981593.197, 1401.483, 24553.333, 3810.000
583.047, 266991.501, 0.212, 56600.867, 103779113.050, 935.174, 25146.000, 5926.667
544.996, 233279.622, 0.188, 43803.226, 84757668.944, 1084.262, 4826.000, 13462.000
478.030, 179473.655, 0.265, 47477.942, 57195895.217, 3218.447, 22182.667, 25823.333
415.202, 135397.149, 0.244, 33077.450, 37478144.544, 1212.242, 13970.000, 21759.333
466.805, 171143.456, 0.214, 36705.176, 53260378.527, 1317.104, 15324.667, 16933.333
716.321, 403000.547, 0.169, 68005.876, 192451922.277, 2158.585, 34544.000, 22013.333
485.977, 185490.252, 0.244, 45192.258, 60095981.998, 1693.333, 22860.000, 18203.333
504.992, 200289.794, 0.195, 39057.384, 67429824.828, 1060.870, 19558.000, 13970.000
489.407, 188117.822, 0.180, 33922.079, 61377431.912, 1436.841, 19134.667, 20320.000
351.366, 96963.772, 0.243, 23538.371, 22713185.833, 598.684, 9567.333, 28109.333
367.877, 106290.487, 0.288, 30662.041, 26067860.855, 1151.591, 3894.667, 12784.667
435.811, 149171.847, 0.182, 27191.072, 43340518.360, 2657.239, 25400.000, 25738.667
504.929, 200239.711, 0.171, 34310.778, 67404534.447, 871.697, 32427.333, 22436.667
386.700, 117445.928, 0.230, 27038.091, 30277551.057, 803.219, 24976.667, 8466.667
456.176, 163438.577, 0.214, 35015.735, 49704494.133, 1295.151, 21082.000, 16171.333
343.638, 92745.126, 0.212, 19670.490, 21247138.196, 682.604, 5503.333, 12615.333
380.988, 114002.052, 0.177, 20179.722, 28955615.580, 682.604, 32342.667, 24299.333
405.062, 128864.116, 0.208, 26817.016, 34798602.167, 2873.682, 12615.333, 8890.000
603.442, 285996.843, 0.294, 84208.363, 115055043.248, 1289.604, 18880.667, 762.000
491.528, 189751.832, 0.218, 41375.602, 62178861.462, 598.684, 9482.667, 31411.333
347.902, 95061.227, 0.216, 20553.048, 22047985.822, 1915.788, 8974.667, 13377.333
450.477, 159380.271, 0.173, 27550.183, 47864733.067, 1574.891, 22098.000, 32766.000
368.935, 106903.156, 0.173, 18476.446, 26293572.135, 661.268, 30056.667, 23283.333
530.794, 221279.818, 0.161, 35718.385, 78302658.701, 1556.578, 15917.333, 15494.000
360.752, 102213.100, 0.192, 19583.048, 24582363.826, 1388.637, 4910.667, 24045.333
348.488, 95381.661, 0.180, 17145.443, 22159559.404, 592.667, 24045.333, 28532.667
669.275, 351802.379, 0.249, 87637.534, 156968301.103, 1103.918, 17780.000, 35390.667
356.171, 99633.674, 0.195, 19417.185, 23657726.974, 900.019, 17441.333, 23960.667
390.156, 119554.485, 0.176, 21028.076, 31096578.849, 1439.333, 5249.333, 18542.000
332.664, 86916.207, 0.194, 16859.318, 19275912.660, 1500.297, 7620.000, 12022.667
