Plate, 2
Well, 1
Count, 93
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
6.650, 0.000 to 13.299, 0
19.949, 13.299 to 26.599, 0
33.248, 26.599 to 39.898, 0
46.548, 39.898 to 53.197, 0
59.847, 53.197 to 66.496, 0
73.146, 66.496 to 79.796, 0
86.445, 79.796 to 93.095, 0
99.745, 93.095 to 106.394, 0
113.044, 106.394 to 119.694, 0
126.343, 119.694 to 132.993, 4
139.643, 132.993 to 146.292, 1
152.942, 146.292 to 159.591, 0
166.241, 159.591 to 172.891, 1
179.540, 172.891 to 186.190, 2
192.840, 186.190 to 199.489, 0
206.139, 199.489 to 212.789, 3
219.438, 212.789 to 226.088, 9
232.738, 226.088 to 239.387, 5
246.037, 239.387 to 252.686, 1
259.336, 252.686 to 265.986, 2
272.635, 265.986 to 279.285, 1
285.935, 279.285 to 292.584, 2
299.234, 292.584 to 305.884, 5
312.533, 305.884 to 319.183, 3
325.833, 319.183 to 332.482, 3
339.132, 332.482 to 345.782, 15
352.431, 345.782 to 359.081, 4
365.730, 359.081 to 372.380, 6
379.030, 372.380 to 385.679, 4
392.329, 385.679 to 398.979, 2
405.628, 398.979 to 412.278, 4
418.928, 412.278 to 425.577, 3
432.227, 425.577 to 438.877, 0
445.526, 438.877 to 452.176, 4
458.825, 452.176 to 465.475, 1
472.125, 465.475 to 478.774, 2
485.424, 478.774 to 492.074, 2
498.723, 492.074 to 505.373, 0
512.023, 505.373 to 518.672, 1
525.322, 518.672 to 531.972, 0
538.621, 531.972 to 545.271, 0
551.920, 545.271 to 558.570, 0
565.220, 558.570 to 571.869, 1
578.519, 571.869 to 585.169, 0
591.818, 585.169 to 598.468, 0
605.118, 598.468 to 611.767, 0
618.417, 611.767 to 625.067, 0
631.716, 625.067 to 638.366, 0
645.016, 638.366 to 651.665, 1
658.315, 651.665 to 664.964, 1


Plate, 2
Well, 2
Count, 85
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
9.173, 0.000 to 18.346, 0
27.518, 18.346 to 36.691, 0
45.864, 36.691 to 55.037, 0
64.210, 55.037 to 73.382, 0
82.555, 73.382 to 91.728, 0
100.901, 91.728 to 110.074, 0
119.246, 110.074 to 128.419, 0
137.592, 128.419 to 146.765, 1
155.938, 146.765 to 165.110, 2
174.283, 165.110 to 183.456, 0
192.629, 183.456 to 201.802, 1
210.975, 201.802 to 220.147, 1
229.320, 220.147 to 238.493, 3
247.666, 238.493 to 256.839, 2
266.011, 256.839 to 275.184, 6
284.357, 275.184 to 293.530, 6
302.703, 293.530 to 311.875, 8
321.048, 311.875 to 330.221, 4
339.394, 330.221 to 348.567, 12
357.739, 348.567 to 366.912, 9
376.085, 366.912 to 385.258, 6
394.431, 385.258 to 403.603, 4
412.776, 403.603 to 421.949, 5
431.122, 421.949 to 440.295, 4
449.467, 440.295 to 458.640, 0
467.813, 458.640 to 476.986, 3
486.159, 476.986 to 495.331, 2
504.504, 495.331 to 513.677, 1
522.850, 513.677 to 532.023, 0
541.195, 532.023 to 550.368, 0
559.541, 550.368 to 568.714, 0
577.887, 568.714 to 587.059, 0
596.232, 587.059 to 605.405, 1
614.578, 605.405 to 623.751, 1
632.924, 623.751 to 642.096, 0
651.269, 642.096 to 660.442, 0
669.615, 660.442 to 678.788, 1
687.960, 678.788 to 697.133, 1
706.306, 697.133 to 715.479, 0
724.652, 715.479 to 733.824, 0
742.997, 733.824 to 752.170, 0
761.343, 752.170 to 770.516, 0
779.688, 770.516 to 788.861, 0
798.034, 788.861 to 807.207, 0
816.380, 807.207 to 825.552, 0
834.725, 825.552 to 843.898, 0
853.071, 843.898 to 862.244, 0
871.416, 862.244 to 880.589, 0
889.762, 880.589 to 898.935, 0
908.108, 898.935 to 917.280, 1


Plate, 2
Well, 3
Count, 30
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
4.055, 0.000 to 8.109, 0
12.164, 8.109 to 16.219, 0
20.274, 16.219 to 24.328, 0
28.383, 24.328 to 32.438, 0
36.493, 32.438 to 40.547, 0
44.602, 40.547 to 48.657, 0
52.711, 48.657 to 56.766, 0
60.821, 56.766 to 64.876, 0
68.930, 64.876 to 72.985, 0
77.040, 72.985 to 81.095, 0
85.149, 81.095 to 89.204, 0
93.259, 89.204 to 97.313, 0
101.368, 97.313 to 105.423, 0
109.478, 105.423 to 113.532, 0
117.587, 113.532 to 121.642, 0
125.697, 121.642 to 129.751, 0
133.806, 129.751 to 137.861, 1
141.915, 137.861 to 145.970, 1
150.025, 145.970 to 154.080, 0
158.134, 154.080 to 162.189, 0
166.244, 162.189 to 170.299, 0
174.353, 170.299 to 178.408, 1
182.463, 178.408 to 186.517, 2
190.572, 186.517 to 194.627, 1
198.682, 194.627 to 202.736, 0
206.791, 202.736 to 210.846, 0
214.900, 210.846 to 218.955, 0
223.010, 218.955 to 227.065, 0
231.119, 227.065 to 235.174, 2
239.229, 235.174 to 243.284, 0
247.338, 243.284 to 251.393, 0
255.448, 251.393 to 259.502, 4
263.557, 259.502 to 267.612, 0
271.667, 267.612 to 275.721, 0
279.776, 275.721 to 283.831, 2
287.886, 283.831 to 291.940, 1
295.995, 291.940 to 300.050, 0
304.104, 300.050 to 308.159, 0
312.214, 308.159 to 316.269, 3
320.323, 316.269 to 324.378, 0
328.433, 324.378 to 332.488, 2
336.542, 332.488 to 340.597, 5
344.652, 340.597 to 348.706, 2
352.761, 348.706 to 356.816, 1
360.871, 356.816 to 364.925, 0
368.980, 364.925 to 373.035, 0
377.090, 373.035 to 381.144, 0
385.199, 381.144 to 389.254, 1
393.308, 389.254 to 397.363, 0
401.418, 397.363 to 405.473, 1


Plate, 2
Well, 4
Count, 48
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
5.908, 0.000 to 11.816, 0
17.725, 11.816 to 23.633, 0
29.541, 23.633 to 35.449, 0
41.357, 35.449 to 47.266, 0
53.174, 47.266 to 59.082, 0
