Plate, 3
Well, 5
Count, 105

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
545.865, 234024.015, 0.240, 56168.428, 85163684.006, 2341.764, 5842.000, 16510.000
655.004, 336959.671, 0.193, 64969.430, 147139978.429, 1176.227, 5757.333, 23706.667
476.844, 178583.972, 0.232, 41406.437, 56771127.450, 3572.091, 20489.333, 7112.000
414.437, 134898.639, 0.247, 33332.551, 37271352.556, 1388.637, 13292.667, 20404.667
506.959, 201852.998, 0.210, 42344.880, 68220768.475, 1139.074, 12022.667, 3217.333
614.010, 296101.272, 0.163, 48194.214, 121206025.126, 1270.000, 15070.667, 6773.333
454.548, 162273.844, 0.194, 31514.969, 49174118.629, 1084.262, 12276.667, 12192.000
470.710, 174019.061, 0.182, 31683.678, 54608347.340, 1212.242, 11006.667, 25908.000
517.511, 210343.616, 0.153, 32270.422, 72570113.973, 946.602, 10244.667, 12446.000
459.231, 165635.382, 0.163, 26967.656, 50709983.742, 1176.227, 6773.333, 23114.000
410.215, 132163.660, 0.160, 21164.705, 36143639.751, 1084.262, 11430.000, 11514.667
467.711, 171808.713, 0.155, 26607.855, 53571225.044, 677.333, 16086.667, 14562.667
400.657, 126076.875, 0.168, 21216.835, 33675725.049, 1322.536, 12446.000, 10668.000
413.611, 134361.128, 0.150, 20143.238, 37048809.763, 780.588, 27770.667, 29972.000
506.959, 201852.998, 0.159, 32106.316, 68220768.475, 1963.829, 30480.000, 24214.667
471.904, 174902.923, 0.148, 25956.980, 55024917.562, 1139.074, 12784.667, 4064.000
440.495, 152395.402, 0.164, 24939.218, 44752942.778, 1617.554, 9313.333, 17102.667
447.726, 157439.522, 0.159, 24996.029, 46993137.569, 946.602, 9313.333, 12615.333
506.959, 201852.998, 0.144, 28986.886, 68220768.475, 1016.000, 8128.000, 14986.000
458.925, 165414.173, 0.137, 22728.903, 50608431.547, 3205.056, 18542.000, 1947.333
352.100, 97369.168, 0.204, 19828.585, 22855777.103, 1786.045, 25654.000, 9567.333
351.366, 96963.772, 0.203, 19719.646, 22713185.833, 1270.000, 8297.333, 11853.333
407.404, 130358.767, 0.141, 18339.531, 35405779.821, 1963.829, 30226.000, 26162.000
433.352, 147493.136, 0.144, 21176.514, 42610979.337, 1643.929, 32342.667, 14732.000
347.902, 95061.227, 0.156, 14840.976, 22047985.822, 542.131, 7450.667, 18965.333
488.439, 187374.483, 0.134, 25021.784, 61013996.416, 542.131, 7789.333, 19388.667
376.574, 111375.729, 0.150, 16686.581, 27960803.090, 1019.522, 7196.667, 9652.000
508.965, 203453.559, 0.127, 25812.814, 69033793.021, 1693.333, 15409.333, 2624.667
388.230, 118377.201, 0.143, 16910.989, 30638387.122, 3565.060, 27940.000, 6773.333
345.171, 93574.942, 0.150, 14030.878, 21532931.183, 1992.817, 17695.333, 25061.333
340.078, 90833.579, 0.165, 14948.211, 20593655.406, 1526.350, 12361.333, 16848.667
521.390, 213508.354, 0.154, 32963.256, 74214045.901, 3987.431, 8974.667, 32258.000
426.853, 143101.998, 0.121, 17368.433, 40722304.653, 780.588, 27178.000, 29464.000
332.664, 86916.207, 0.137, 11929.219, 19275912.660, 3106.240, 29548.667, 19727.333
351.366, 96963.772, 0.140, 13557.067, 22713185.833, 1188.353, 17187.333, 33189.333
347.902, 95061.227, 0.162, 15385.736, 22047985.822, 1514.563, 12784.667, 26754.667
488.557, 187465.409, 0.125, 23515.647, 61058413.521, 1016.000, 9398.000, 3979.333
441.654, 153198.489, 0.141, 21584.727, 45107163.885, 1686.971, 2878.667, 24214.667
356.550, 99846.042, 0.138, 13746.950, 23733406.795, 3106.240, 32512.000, 18796.000
380.040, 113435.421, 0.128, 14516.268, 28740004.265, 1270.000, 14054.667, 7535.333
346.069, 94062.306, 0.145, 13638.480, 21701373.921, 1693.333, 13716.000, 2624.667
332.923, 87051.879, 0.127, 11067.255, 19321063.439, 2818.268, 17441.333, 5249.333
492.602, 190582.526, 0.155, 29560.255, 62587617.517, 1103.918, 18796.000, 35221.333
365.379, 104852.129, 0.128, 13398.695, 25540516.623, 1554.273, 9059.333, 10498.667
181.010, 25733.347, 0.218, 5603.897, 3105333.316, 1786.045, 17018.000, 35390.667
340.078, 90833.579, 0.127, 11508.566, 20593655.406, 3302.000, 24384.000, 6519.333
378.188, 112332.494, 0.129, 14443.976, 28321868.515, 1016.000, 9398.000, 4995.333
345.171, 93574.942, 0.145, 13525.450, 21532931.183, 2207.837, 12954.000, 32512.000
391.696, 120500.353, 0.120, 14519.569, 31466343.494, 1060.870, 18372.667, 33104.667
349.567, 95973.105, 0.135, 13001.803, 22365989.661, 1016.000, 8128.000, 16002.000
341.858, 91786.864, 0.122, 11163.692, 20918695.644, 1188.353, 15578.667, 28363.333
329.198, 85114.456, 0.115, 9781.152, 18679652.555, 1197.367, 23029.333, 21420.667
362.840, 103400.061, 0.119, 12296.855, 25011802.475, 677.333, 16086.667, 15240.000
341.858, 91786.864, 0.138, 12659.027, 20918695.644, 1998.205, 3894.667, 19388.667
398.284, 124587.973, 0.140, 17504.207, 33080950.660, 1998.205, 5418.667, 29125.333
336.754, 89066.831, 0.119, 10585.151, 19995754.586, 1526.350, 30141.333, 12022.667
283.317, 63042.907, 0.129, 8138.502, 11907432.934, 1526.350, 11514.667, 15578.667
419.537, 138238.837, 0.130, 17949.030, 38664189.397, 1497.906, 1270.000, 19473.333
343.638, 92745.126, 0.120, 11170.908, 21247138.196, 1441.821, 15494.000, 26924.000
341.858, 91786.864, 0.130, 11913.131, 20918695.644, 1019.522, 6180.667, 9736.667
351.366, 96963.772, 0.116, 11245.433, 22713185.833, 1197.367, 24214.667, 21251.333
341.858, 91786.864, 0.149, 13684.522, 20918695.644, 833.870, 24045.333, 33866.667
318.808, 79826.971, 0.118, 9433.887, 16966344.415, 1270.000, 7789.333, 22352.000
336.754, 89066.831, 0.114, 10188.320, 19995754.586, 698.179, 21505.333, 21759.333
343.638, 92745.126, 0.133, 12363.605, 21247138.196, 1388.637, 12192.000, 21251.333
479.613, 180663.999, 0.116, 20979.414, 57765857.898, 1780.015, 17272.000, 27008.667
223.867, 39361.483, 0.157, 6172.582, 5874500.904, 2753.945, 10837.333, 28702.000
356.550, 99846.042, 0.118, 11739.489, 23733406.795, 1954.682, 14308.667, 16679.333
443.690, 154614.081, 0.112, 17328.211, 45733808.306, 1084.262, 8636.000, 18711.333
569.298, 254547.829, 0.199, 50669.124, 96609068.752, 1103.918, 19896.667, 35306.000
500.907, 197062.417, 0.151, 29729.964, 65806608.188, 567.961, 22775.333, 34459.333
303.719, 72449.221, 0.127, 9165.025, 14669468.610, 1726.868, 6604.000, 11514.667
352.100, 97369.168, 0.113, 11045.638, 22855777.103, 2032.000, 28109.333, 12022.667
291.923, 66930.786, 0.112, 7473.106, 13025748.572, 2094.538, 22013.333, 23791.333
309.303, 75137.956, 0.111, 8313.517, 15493618.668, 1129.594, 15155.333, 19558.000
385.541, 116743.300, 0.195, 22714.252, 30006251.699, 1533.379, 3810.000, 27940.000
292.157, 67038.358, 0.122, 8182.415, 13057163.948, 957.894, 2963.333, 21251.333
436.646, 149743.830, 0.117, 17572.306, 43590033.789, 838.157, 3979.333, 26416.000
244.031, 46771.225, 0.163, 7608.542, 7609075.911, 2207.837, 13123.333, 34713.333
368.704, 106768.960, 0.144, 15343.718, 26244077.973, 567.961, 23283.333, 34205.333
220.744, 38270.927, 0.115, 4416.212, 5632060.095, 1870.348, 30480.000, 14562.667
263.694, 54612.236, 0.119, 6475.170, 9600608.034, 1786.045, 31072.667, 10498.667
250.266, 49192.083, 0.117, 5748.013, 8207419.293, 1686.971, 12446.000, 8043.333
329.198, 85114.456, 0.114, 9697.460, 18679652.555, 2825.889, 20997.333, 10922.000
237.925, 44460.060, 0.114, 5048.269, 7052106.665, 3405.663, 33274.000, 22267.333
152.381, 18236.873, 0.120, 2192.682, 1852632.891, 677.333, 20997.333, 21082.000
315.223, 78041.692, 0.110, 8607.451, 16400376.284, 677.333, 21674.667, 21082.000
217.621, 37195.693, 0.120, 4481.453, 5396383.125, 2384.235, 27940.000, 25484.667
335.987, 88661.601, 0.119, 10508.644, 19859447.038, 838.157, 3386.667, 25823.333
336.754, 89066.831, 0.116, 10357.896, 19995754.586, 1870.348, 9228.667, 6858.000
364.918, 104587.670, 0.118, 12388.046, 25443949.742, 1188.353, 15663.333, 29548.667
345.171, 93574.942, 0.125, 11653.207, 21532931.183, 957.894, 2286.000, 20574.000
283.317, 63042.907, 0.112, 7032.397, 11907432.934, 2825.889, 18203.333, 11345.333
301.225, 71264.087, 0.112, 7979.365, 14310997.031, 1129.594, 15409.333, 20658.667
320.441, 80646.549, 0.109, 8751.706, 17228302.094, 1388.637, 19896.667, 21928.667
190.022, 28359.320, 0.121, 3430.992, 3592588.871, 728.330, 20997.333, 27008.667
303.793, 72484.543, 0.120, 8678.903, 14680197.773, 1388.637, 8636.000, 23452.667
201.184, 31789.075, 0.125, 3981.716, 4263641.073, 1864.590, 6942.667, 13546.667
275.061, 59422.096, 0.104, 6208.262, 10896468.160, 1643.929, 33697.333, 13800.667
217.261, 37072.657, 0.110, 4082.394, 5369630.138, 1786.045, 25823.333, 11345.333
184.747, 26806.849, 0.114, 3050.405, 3301660.756, 1526.350, 31580.667, 12530.667
172.584, 23393.225, 0.117, 2731.232, 2691528.207, 728.330, 21420.667, 27601.333
217.621, 37195.693, 0.121, 4500.040, 5396383.125, 1060.870, 19304.000, 32596.667
297.408, 69469.683, 0.110, 7654.756, 13773895.121, 4619.573, 23791.333, 15494.000
341.858, 91786.864, 0.111, 10181.064, 20918695.644, 1212.242, 12107.333, 25400.000



ADDITIONAL INFO
Read-date:	07-02-2020
Read-time:	19:42:49
Plate type:	6-Well
Resolution settings:	300 dpi
CHARM Settings 1:		unsaved settings
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_07-02-20_19-21\Plate3\Plate3.ics
