Plate, 2
Well, 2
Count, 140

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
905.015, 643282.762, 0.219, 140723.496, 388120578.879, 1030.014, 3556.000, 24892.000
944.519, 700665.690, 0.182, 127236.842, 441194487.202, 661.268, 16002.000, 6604.000
808.702, 513649.355, 0.188, 96638.182, 276926120.137, 935.174, 15663.333, 5418.667
875.438, 601922.442, 0.213, 128227.459, 351297131.869, 915.810, 24553.333, 2709.333
544.608, 232947.105, 0.201, 46732.540, 84576513.204, 1292.381, 10668.000, 8297.333
515.839, 208986.398, 0.205, 42859.427, 71868872.486, 1669.888, 8382.000, 9906.000
569.584, 254803.432, 0.201, 51301.051, 96754619.473, 911.888, 7789.333, 24892.000
681.335, 364596.014, 0.231, 84269.329, 165608137.887, 598.684, 26077.333, 30818.667
606.851, 289236.728, 0.184, 53205.565, 117015652.794, 946.602, 33020.000, 22013.333
513.088, 206763.192, 0.185, 38343.172, 70725111.840, 723.392, 11599.333, 28786.667
672.579, 355285.135, 0.169, 60186.932, 159304981.256, 1030.014, 32512.000, 10414.000
626.379, 308151.113, 0.176, 54380.849, 128679513.632, 1378.273, 19981.333, 33443.333
488.593, 187493.052, 0.200, 37501.261, 61071919.066, 1212.242, 13038.667, 29972.000
482.659, 182966.415, 0.194, 35467.817, 58873637.162, 987.375, 4233.333, 14986.000
472.415, 175282.020, 0.222, 38886.105, 55203911.979, 598.684, 7196.667, 15578.667
573.978, 258750.289, 0.178, 46078.978, 99011369.277, 1100.667, 13970.000, 5503.333
414.234, 134766.466, 0.232, 31244.376, 37216588.299, 1635.185, 8805.333, 6942.667
675.744, 358636.719, 0.151, 54275.231, 161564495.894, 762.000, 12869.333, 5926.667
528.613, 219465.090, 0.192, 42109.405, 77341389.933, 1590.742, 6604.000, 8974.667
496.023, 193238.132, 0.167, 32193.177, 63900321.990, 2227.232, 24045.333, 6773.333
373.841, 109764.724, 0.205, 22505.482, 27356339.592, 677.333, 6604.000, 16171.333
405.983, 129451.333, 0.204, 26400.684, 35036731.875, 883.946, 16340.667, 33189.333
395.375, 122774.234, 0.191, 23483.375, 32361202.601, 1561.176, 19134.667, 5418.667
351.366, 96963.772, 0.204, 19765.513, 22713185.833, 349.090, 11345.333, 9398.000
495.090, 192511.903, 0.156, 30002.818, 63540434.822, 1212.242, 11853.333, 7535.333
409.832, 131917.521, 0.158, 20878.928, 36042717.025, 1507.447, 8128.000, 14393.333
577.341, 261790.628, 0.141, 37017.363, 100761573.794, 592.667, 10668.000, 9736.667
510.155, 204405.991, 0.154, 31580.037, 69519114.360, 1129.594, 26331.333, 31919.333
441.241, 152912.274, 0.157, 23933.222, 44980814.992, 1270.000, 7535.333, 19642.667
483.460, 183573.729, 0.173, 31757.389, 59167006.173, 423.333, 24976.667, 31242.000
377.262, 111783.229, 0.168, 18834.812, 28114397.055, 1497.906, 22352.000, 2878.667
520.784, 213012.253, 0.143, 30409.585, 73955534.078, 723.392, 11853.333, 29464.000
587.657, 271229.596, 0.160, 43429.819, 106259902.903, 644.802, 27601.333, 30564.667
450.316, 159266.869, 0.158, 25117.291, 47813657.091, 493.687, 14901.333, 32512.000
391.498, 120378.544, 0.177, 21246.838, 31418643.515, 1258.660, 6011.333, 22521.333
562.255, 248288.696, 0.152, 37757.931, 93067751.629, 1325.243, 16086.667, 10922.000
376.046, 111063.863, 0.171, 18959.585, 27843444.717, 1019.522, 7535.333, 17441.333
393.591, 121669.088, 0.188, 22899.919, 31925240.819, 1703.884, 31750.000, 12954.000
336.924, 89156.448, 0.171, 15214.650, 20025941.060, 871.697, 21082.000, 3979.333
344.914, 93435.357, 0.172, 16046.002, 21484768.368, 661.268, 7281.333, 7535.333
393.489, 121605.877, 0.187, 22785.896, 31900364.425, 1902.647, 31496.000, 16086.667
350.476, 96473.345, 0.162, 15614.292, 22541084.589, 1100.667, 16848.667, 21759.333
446.931, 156880.846, 0.143, 22494.220, 46743226.168, 728.330, 8890.000, 24045.333
514.167, 207633.572, 0.142, 29502.590, 71172162.987, 1019.522, 8297.333, 16764.000
335.651, 88484.341, 0.175, 15484.562, 19799919.695, 616.383, 26924.000, 6180.667
272.055, 58130.511, 0.170, 9885.146, 10543140.889, 616.383, 26754.667, 5588.000
480.956, 181677.224, 0.143, 26069.991, 58252494.432, 567.961, 19727.333, 30480.000
435.726, 149113.336, 0.148, 22081.310, 43315021.044, 2584.761, 18626.667, 12530.667
567.055, 252545.847, 0.156, 39427.503, 95471588.307, 349.090, 11260.667, 9736.667
416.593, 136305.747, 0.156, 21210.835, 37856028.771, 1617.554, 19219.333, 3217.333
585.994, 269696.895, 0.139, 37393.586, 105360474.834, 661.268, 16510.000, 6180.667
473.420, 176028.884, 0.148, 26135.478, 55557117.448, 915.810, 32088.667, 22775.333
456.347, 163561.399, 0.141, 23096.885, 49760533.091, 359.210, 6265.333, 11091.333
349.690, 96041.032, 0.146, 14021.205, 22389738.666, 728.330, 8466.667, 23452.667
595.685, 278691.247, 0.146, 40650.176, 110674812.313, 598.684, 7281.333, 16171.333
376.827, 111525.620, 0.153, 17021.142, 28017266.865, 850.889, 16594.667, 5334.000
395.229, 122683.849, 0.143, 17604.670, 32325472.913, 1100.667, 14393.333, 6519.333
444.344, 155070.246, 0.144, 22277.051, 45936352.965, 1030.014, 31496.000, 10244.667
363.735, 103910.844, 0.182, 18896.372, 25197363.913, 598.684, 26500.667, 30395.333
305.480, 73291.919, 0.147, 10743.309, 14926154.656, 423.333, 25230.667, 31580.667
403.470, 127853.163, 0.156, 19903.769, 34389908.072, 1100.667, 17272.000, 22775.333
525.243, 216675.864, 0.134, 29141.206, 75871663.498, 455.944, 27770.667, 5926.667
304.508, 72826.075, 0.160, 11637.277, 14784074.909, 677.333, 27601.333, 29887.333
227.490, 40645.612, 0.153, 6224.807, 6164307.561, 661.268, 12107.333, 5926.667
822.519, 531350.789, 0.170, 90466.463, 291363935.456, 644.802, 20150.667, 1185.333
338.832, 90169.473, 0.139, 12506.349, 20368221.060, 1103.918, 5588.000, 21336.000
457.188, 164164.665, 0.138, 22697.618, 50036085.858, 1103.918, 14308.667, 33443.333
430.662, 145667.822, 0.145, 21138.812, 41822427.787, 1188.353, 23791.333, 31157.333
239.393, 45010.249, 0.163, 7322.074, 7183414.406, 1365.209, 31326.667, 21505.333
367.877, 106290.487, 0.152, 16129.633, 26067860.855, 5080.000, 22690.667, 15578.667
301.687, 71483.238, 0.139, 9903.829, 14377061.377, 661.268, 6773.333, 7112.000
349.268, 95809.491, 0.146, 13967.833, 22308819.984, 661.268, 11599.333, 6350.000
366.985, 105776.090, 0.146, 15442.443, 25878855.514, 798.744, 30395.333, 26331.333
472.089, 175040.305, 0.143, 25041.981, 55089761.411, 359.210, 6519.333, 11345.333
416.805, 136444.230, 0.142, 19326.093, 37913734.398, 423.333, 32512.000, 20828.000
364.335, 104253.574, 0.149, 15489.348, 25322129.602, 1581.704, 11176.000, 27262.667
255.910, 51435.756, 0.139, 7140.674, 8775290.280, 987.375, 3725.333, 15832.667
399.175, 125145.589, 0.175, 21960.367, 33303288.665, 1378.273, 20235.333, 34798.000
336.754, 89066.831, 0.135, 12066.186, 19995754.586, 1019.522, 5249.333, 15070.667
231.907, 42239.383, 0.164, 6917.880, 6530405.526, 2726.477, 9144.000, 29972.000
390.156, 119554.485, 0.137, 16326.422, 31096578.849, 1103.918, 5164.667, 16171.333
217.621, 37195.693, 0.137, 5106.476, 5396383.125, 1016.000, 13038.667, 3302.000
458.772, 165304.157, 0.134, 22131.475, 50557950.844, 900.019, 3556.000, 12530.667
466.608, 170999.461, 0.145, 24786.871, 53193174.796, 798.744, 31072.667, 25908.000
513.480, 207079.594, 0.133, 27615.887, 70887515.857, 493.687, 15324.667, 32258.000
291.550, 66759.997, 0.150, 10006.733, 12975923.026, 2584.761, 29972.000, 19304.000
