Plate, 1
Well, 3
Count, 168

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
510.155, 204405.991, 0.164, 33559.274, 69519114.360, 682.604, 30564.667, 22182.667
528.613, 219465.090, 0.141, 30926.672, 77341389.933, 1077.631, 14224.000, 23029.333
447.330, 157161.553, 0.172, 27069.792, 46868739.007, 935.174, 3556.000, 24807.333
658.317, 340376.619, 0.147, 49974.036, 149383757.597, 1932.553, 20320.000, 13800.667
442.175, 153559.866, 0.186, 28528.126, 45266861.681, 833.870, 4656.667, 25823.333
519.993, 212366.080, 0.110, 23433.587, 73619273.176, 1019.522, 29125.333, 26246.667
347.902, 95061.227, 0.143, 13611.433, 22047985.822, 1129.594, 9821.333, 23283.333
434.660, 148384.870, 0.128, 18924.933, 42997997.604, 1794.055, 7620.000, 17018.000
351.366, 96963.772, 0.165, 15957.039, 22713185.833, 2158.585, 17610.667, 4995.333
428.168, 143985.430, 0.100, 14419.298, 41099980.935, 698.179, 12192.000, 3979.333
329.198, 85114.456, 0.138, 11742.577, 18679652.555, 965.349, 7789.333, 26077.333
402.157, 127022.840, 0.100, 12755.063, 34055442.543, 846.667, 25484.667, 27432.000
374.959, 110422.536, 0.110, 12190.840, 27602624.526, 567.961, 21928.667, 30226.000
540.895, 229782.293, 0.257, 59064.938, 82858799.678, 803.219, 2878.667, 25484.667
281.631, 62294.725, 0.096, 5973.904, 11696090.106, 478.947, 6519.333, 25992.667
437.536, 150355.094, 0.107, 16129.254, 43857212.156, 1930.697, 11345.333, 28532.667
438.427, 150967.604, 0.104, 15689.837, 44125480.051, 935.174, 9482.667, 17526.000
442.175, 153559.866, 0.097, 14881.484, 45266861.681, 1831.620, 29718.000, 10160.000
332.923, 87051.879, 0.113, 9838.585, 19321063.439, 1135.923, 20658.667, 30903.333
300.225, 70791.799, 0.137, 9700.405, 14168968.232, 1084.262, 8128.000, 24553.333
326.945, 83953.401, 0.104, 8771.233, 18298742.254, 1478.640, 14224.000, 4826.000
350.632, 96559.222, 0.111, 10761.000, 22571188.861, 1325.243, 12784.667, 5164.667
329.198, 85114.456, 0.123, 10434.449, 18679652.555, 1831.620, 30734.000, 11684.000
374.821, 110341.351, 0.094, 10384.104, 27572188.946, 1322.536, 5926.667, 17610.667
422.360, 140105.811, 0.100, 13959.403, 39450092.039, 1500.297, 24045.333, 31072.667
351.366, 96963.772, 0.141, 13657.700, 22713185.833, 1796.051, 5164.667, 14732.000
462.792, 168213.550, 0.082, 13866.545, 51898554.782, 1902.647, 28109.333, 11176.000
362.072, 102962.859, 0.133, 13659.013, 24853335.804, 1338.698, 2455.333, 24045.333
300.229, 70793.989, 0.096, 6774.645, 14169625.688, 846.667, 19812.000, 6434.667
300.229, 70793.989, 0.110, 7756.315, 14169625.688, 1954.682, 9313.333, 15578.667
331.011, 86054.638, 0.109, 9419.320, 18990011.157, 1221.080, 14054.667, 29464.000
344.404, 93159.572, 0.104, 9694.645, 21389716.478, 698.179, 11514.667, 4148.667
281.631, 62294.725, 0.089, 5548.828, 11696090.106, 567.961, 30988.000, 26246.667
355.437, 99223.585, 0.100, 9953.132, 23511815.996, 682.604, 8805.333, 5164.667
347.902, 95061.227, 0.110, 10425.000, 22047985.822, 846.667, 20658.667, 6434.667
347.902, 95061.227, 0.106, 10059.426, 22047985.822, 682.604, 29887.333, 22267.333
307.451, 74240.710, 0.099, 7330.426, 15216927.763, 1761.799, 8805.333, 21844.000
295.089, 68390.714, 0.100, 6808.555, 13454250.515, 1258.660, 18796.000, 17864.667
281.902, 62414.550, 0.084, 5262.850, 11729852.839, 757.282, 31072.667, 21336.000
327.925, 84457.732, 0.097, 8193.361, 18463878.048, 850.889, 10329.333, 18457.333
345.171, 93574.942, 0.106, 9921.519, 21532931.183, 535.479, 18796.000, 2032.000
332.923, 87051.879, 0.099, 8577.659, 19321063.439, 423.333, 8382.000, 29040.667
405.473, 129125.789, 0.086, 11112.768, 34904649.428, 515.007, 12615.333, 2963.333
347.902, 95061.227, 0.095, 9048.881, 22047985.822, 1103.918, 15832.667, 33020.000
412.796, 133832.497, 0.096, 12787.649, 36830377.685, 239.473, 16171.333, 2116.667
