Plate, 3
Well, 1
Count, 225
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Density (OD), Range, frequency
0.005, 0.000 to 0.009, 0
0.014, 0.009 to 0.019, 0
0.023, 0.019 to 0.028, 0
0.032, 0.028 to 0.037, 0
0.042, 0.037 to 0.046, 0
0.051, 0.046 to 0.056, 0
0.060, 0.056 to 0.065, 0
0.069, 0.065 to 0.074, 0
0.079, 0.074 to 0.083, 0
0.088, 0.083 to 0.093, 0
0.097, 0.093 to 0.102, 0
0.106, 0.102 to 0.111, 0
0.116, 0.111 to 0.120, 1
0.125, 0.120 to 0.130, 8
0.134, 0.130 to 0.139, 11
0.143, 0.139 to 0.148, 19
0.153, 0.148 to 0.157, 41
0.162, 0.157 to 0.167, 39
0.171, 0.167 to 0.176, 32
0.180, 0.176 to 0.185, 21
0.190, 0.185 to 0.194, 11
0.199, 0.194 to 0.204, 6
0.208, 0.204 to 0.213, 5
0.217, 0.213 to 0.222, 7
0.227, 0.222 to 0.231, 2
0.236, 0.231 to 0.241, 2
0.245, 0.241 to 0.250, 3
0.254, 0.250 to 0.259, 0
0.264, 0.259 to 0.268, 2
0.273, 0.268 to 0.278, 6
0.282, 0.278 to 0.287, 0
0.291, 0.287 to 0.296, 1
0.301, 0.296 to 0.305, 1
0.310, 0.305 to 0.315, 0
0.319, 0.315 to 0.324, 2
0.328, 0.324 to 0.333, 1
0.338, 0.333 to 0.342, 0
0.347, 0.342 to 0.352, 2
0.356, 0.352 to 0.361, 0
0.365, 0.361 to 0.370, 0
0.375, 0.370 to 0.379, 0
0.384, 0.379 to 0.389, 0
0.393, 0.389 to 0.398, 0
0.403, 0.398 to 0.407, 0
0.412, 0.407 to 0.416, 0
0.421, 0.416 to 0.426, 0
0.430, 0.426 to 0.435, 0
0.440, 0.435 to 0.444, 1
0.449, 0.444 to 0.453, 0
0.458, 0.453 to 0.463, 1


Plate, 3
Well, 2
Count, 230
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.003, 0.000 to 0.006, 0
0.009, 0.006 to 0.012, 0
0.015, 0.012 to 0.018, 0
0.021, 0.018 to 0.024, 0
0.027, 0.024 to 0.030, 0
0.033, 0.030 to 0.036, 0
0.039, 0.036 to 0.042, 0
0.045, 0.042 to 0.048, 0
0.051, 0.048 to 0.054, 0
0.057, 0.054 to 0.060, 0
0.063, 0.060 to 0.065, 0
