Plate, 4
Well, 2
Count, 159

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
1005.794, 794525.089, 0.234, 185713.281, 532752165.503, 871.697, 8212.667, 9144.000
852.034, 570169.677, 0.195, 111315.776, 323869443.680, 1870.348, 5926.667, 15324.667
1925.280, 2911239.235, 0.181, 526450.532, 3736634710.670, 610.540, 2032.000, 13546.667
1124.257, 992706.345, 0.196, 194444.711, 744037794.993, 378.641, 18542.000, 2963.333
1174.895, 1084147.132, 0.198, 215004.608, 849172923.689, 338.667, 18372.667, 3302.000
987.062, 765206.031, 0.212, 162217.141, 503536987.239, 2047.813, 23960.667, 7789.333
558.755, 245207.007, 0.207, 50645.387, 91340443.137, 798.744, 13885.333, 30564.667
933.488, 684395.139, 0.185, 126858.716, 425916215.386, 1745.448, 23029.333, 23622.000
820.792, 529122.750, 0.178, 94291.432, 289533254.715, 455.944, 6858.000, 22013.333
937.230, 689893.608, 0.183, 126033.975, 431059262.597, 2324.867, 19981.333, 27093.333
1325.058, 1378984.546, 0.207, 285031.170, 1218155972.916, 610.540, 2540.000, 13208.000
1011.409, 803422.337, 0.183, 147412.827, 541725966.475, 508.000, 27178.000, 9059.333
711.770, 397895.544, 0.164, 65443.588, 188806705.187, 915.810, 5842.000, 23622.000
559.221, 245615.798, 0.207, 50777.132, 91568952.329, 1023.031, 14224.000, 32004.000
1049.174, 864540.244, 0.200, 173101.994, 604702301.516, 1617.554, 9567.333, 29210.000
784.684, 483592.702, 0.169, 81938.249, 252978379.933, 698.179, 22267.333, 26670.000
1007.316, 796932.850, 0.172, 137222.061, 535175710.046, 911.888, 27770.667, 28278.667
1050.082, 866037.115, 0.164, 142167.380, 606273460.398, 1084.262, 15070.667, 33189.333
554.544, 241524.501, 0.188, 45393.641, 89290568.773, 1388.637, 33358.667, 24214.667
515.839, 208986.398, 0.183, 38344.212, 71868872.486, 1500.297, 8890.000, 24299.333
754.869, 447541.378, 0.155, 69452.798, 225223442.770, 1030.014, 14986.000, 5334.000
608.841, 291137.330, 0.193, 56062.986, 118170926.789, 1969.296, 20658.667, 30649.333
980.166, 754552.239, 0.166, 125482.374, 493057726.361, 610.540, 7450.667, 8720.667
508.325, 202942.149, 0.185, 37575.737, 68773667.270, 1870.348, 4064.000, 15155.333
1230.048, 1188321.656, 0.192, 227984.059, 974461797.432, 1446.785, 18288.000, 1185.333
813.774, 520112.406, 0.176, 91737.980, 282169207.956, 935.174, 13123.333, 28363.333
686.380, 370014.952, 0.174, 64268.385, 169313938.018, 1507.447, 6096.000, 11260.667
870.268, 594833.964, 0.182, 108244.206, 345109915.404, 1197.367, 19896.667, 3132.667
1204.493, 1139457.865, 0.165, 188080.071, 914979167.324, 1197.367, 22013.333, 33782.000
683.483, 366898.410, 0.175, 64376.848, 167179316.262, 1507.447, 7281.333, 10329.333
558.547, 245024.309, 0.182, 44476.370, 91238378.995, 1745.448, 22352.000, 22013.333
476.844, 178583.972, 0.181, 32252.715, 56771127.450, 567.961, 8043.333, 7704.667
1226.005, 1180523.036, 0.228, 269249.639, 964884876.546, 1526.350, 11599.333, 2116.667
1349.462, 1430247.512, 0.163, 233801.996, 1286709779.615, 610.540, 5757.333, 29548.667
854.953, 574082.263, 0.170, 97486.881, 327208814.165, 965.349, 31157.333, 12530.667
905.323, 643720.587, 0.175, 112494.901, 388516885.149, 610.540, 6265.333, 27516.667
268.327, 56548.362, 0.185, 10440.220, 10115651.087, 965.349, 30903.333, 14393.333
983.400, 759538.921, 0.166, 125716.425, 497953570.282, 610.540, 31834.667, 14139.333
821.632, 530205.643, 0.169, 89790.066, 290422539.720, 1317.104, 19812.000, 32427.333
887.306, 618353.369, 0.170, 104896.798, 365779108.905, 682.604, 25738.667, 6773.333
616.179, 298197.516, 0.170, 50736.320, 122495414.736, 1983.803, 23876.000, 20743.333
940.327, 694460.409, 0.175, 121752.177, 435346480.144, 728.330, 6434.667, 25061.333
820.792, 529122.750, 0.180, 95147.262, 289533254.715, 1367.832, 2286.000, 16679.333
903.552, 641204.014, 0.173, 111097.903, 386240800.868, 2694.742, 13716.000, 19981.333
696.492, 380997.892, 0.159, 60757.704, 176908076.296, 4392.887, 27770.667, 18711.333
1114.492, 975537.243, 0.138, 134218.486, 724819020.806, 567.961, 7789.333, 8212.667
1199.527, 1130081.484, 0.178, 201435.493, 903708649.321, 610.540, 5926.667, 28024.667
1111.061, 969539.584, 0.195, 189090.030, 718144961.541, 2235.264, 15748.000, 1185.333
584.850, 268645.226, 0.173, 46566.101, 104744804.772, 2658.587, 16002.000, 24553.333
868.816, 592850.650, 0.157, 93229.942, 343385340.984, 2491.560, 12107.333, 24299.333
746.220, 437344.940, 0.134, 58733.171, 217570474.768, 1030.014, 6688.667, 23029.333
1270.513, 1267793.121, 0.179, 227185.593, 1073832111.609, 1811.946, 33782.000, 11768.667
707.710, 393369.902, 0.133, 52396.258, 185594666.664, 1378.273, 31157.333, 15748.000
467.258, 171475.924, 0.157, 26887.155, 53415651.041, 682.604, 4826.000, 17780.000
485.977, 185490.252, 0.198, 36702.676, 60095981.998, 957.894, 15917.333, 32512.000
526.348, 217588.724, 0.167, 36419.955, 76351641.503, 1250.088, 25484.667, 28363.333
1006.719, 795987.458, 0.161, 128145.431, 534223683.110, 2121.741, 5080.000, 13123.333
478.030, 179473.655, 0.169, 30398.708, 57195895.217, 1292.381, 31580.667, 23960.667
702.410, 387499.168, 0.161, 62328.738, 181455427.240, 1893.204, 8974.667, 31411.333
984.074, 760580.587, 0.170, 129133.103, 498978295.234, 1317.104, 20743.333, 33358.667
882.880, 612199.415, 0.186, 113769.160, 360332276.525, 542.131, 6434.667, 29633.333
583.614, 267511.139, 0.164, 43752.196, 104082233.896, 2047.813, 8636.000, 4572.000
1405.982, 1552564.339, 0.198, 307373.926, 1455252018.371, 338.667, 18711.333, 3302.000
