Plate, 2
Well, 6
Count, 247

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
751.683, 443770.995, 0.295, 130744.905, 222383299.643, 1030.014, 15663.333, 4995.333
587.802, 271364.130, 0.269, 72991.361, 106338972.670, 1203.339, 27686.000, 26162.000
711.724, 397844.791, 0.232, 92201.195, 188770581.689, 798.744, 6434.667, 28786.667
640.459, 322160.275, 0.203, 65498.744, 137553542.963, 1446.785, 10075.333, 16256.000
538.809, 228013.132, 0.239, 54575.897, 81903712.958, 1113.616, 12022.667, 31157.333
490.391, 188875.099, 0.352, 66485.911, 61748421.403, 911.888, 20912.667, 31242.000
543.076, 231639.099, 0.265, 61457.197, 83865164.177, 1100.667, 32766.000, 21082.000
897.340, 632417.690, 0.249, 157500.148, 378329158.384, 946.602, 7366.000, 25146.000
795.261, 496717.632, 0.182, 90502.662, 263346872.169, 833.870, 33189.333, 22098.000
676.531, 359472.083, 0.222, 79778.017, 162129316.995, 1378.273, 9567.333, 19219.333
568.427, 253769.798, 0.269, 68168.581, 96166475.916, 883.946, 18965.333, 32850.667
537.657, 227039.011, 0.316, 71817.281, 81379408.625, 698.179, 23876.000, 31496.000
472.144, 175081.287, 0.217, 37920.386, 55109109.588, 1289.604, 9736.667, 5503.333
667.012, 349427.271, 0.168, 58584.314, 155381387.260, 682.604, 25146.000, 4064.000
783.296, 481882.905, 0.161, 77810.288, 251637916.086, 833.870, 20489.333, 4148.667
527.598, 218623.215, 0.199, 43568.410, 76896790.536, 780.588, 25146.000, 31157.333
430.574, 145608.324, 0.244, 35487.296, 41796807.114, 798.744, 6858.000, 28109.333
626.379, 308151.113, 0.165, 50848.020, 128679513.632, 592.667, 17272.000, 4910.667
529.431, 220145.009, 0.267, 58782.867, 77701081.915, 915.810, 6688.667, 11260.667
735.654, 425046.674, 0.189, 80487.492, 208458080.010, 661.268, 8466.667, 25738.667
558.221, 244738.643, 0.223, 54532.885, 91078867.446, 3146.366, 13970.000, 25484.667
513.564, 207147.262, 0.183, 37827.531, 70922264.838, 682.604, 31580.667, 26077.333
647.960, 329751.314, 0.171, 56514.238, 142443816.612, 766.689, 31580.667, 13208.000
542.791, 231395.482, 0.183, 42242.220, 83732896.009, 965.349, 7874.000, 28871.333
433.352, 147493.136, 0.192, 28390.120, 42610979.337, 1129.594, 9059.333, 15070.667
519.296, 211797.092, 0.242, 51154.679, 73323601.718, 515.007, 31157.333, 26839.333
351.366, 96963.772, 0.240, 23301.624, 22713185.833, 515.007, 7704.667, 13970.000
447.330, 157161.553, 0.183, 28713.508, 46868739.007, 698.179, 9736.667, 26500.667
518.896, 211470.868, 0.186, 39347.787, 73154260.222, 780.588, 24553.333, 3556.000
611.468, 293655.347, 0.164, 48013.275, 119707309.476, 431.717, 7535.333, 26077.333
574.331, 259068.191, 0.187, 48373.951, 99193894.015, 1232.765, 22098.000, 33697.333
743.658, 434346.463, 0.147, 63843.653, 215336789.993, 661.268, 5164.667, 20404.667
367.225, 105914.134, 0.212, 22474.175, 25929532.204, 567.961, 16086.667, 8382.000
662.841, 345070.694, 0.166, 57291.092, 152484575.843, 515.007, 27347.333, 29802.667
458.009, 164755.080, 0.157, 25866.900, 50306258.752, 682.604, 25823.333, 3979.333
502.349, 198198.753, 0.164, 32512.334, 66376626.768, 833.870, 29040.667, 6180.667
651.700, 333569.160, 0.187, 62402.747, 144924775.953, 535.479, 21166.667, 32173.333
347.135, 94642.567, 0.214, 20260.976, 21902493.848, 987.375, 6942.667, 21759.333
423.899, 141128.738, 0.187, 26387.370, 39882923.707, 1033.488, 6265.333, 12869.333
388.829, 118743.013, 0.206, 24476.198, 30780515.958, 1396.358, 18034.000, 30649.333
426.209, 142671.012, 0.170, 24199.981, 40538475.755, 987.375, 32935.333, 14986.000
514.742, 208098.283, 0.136, 28256.365, 71411235.450, 698.179, 24553.333, 31665.333
513.088, 206763.192, 0.171, 35324.134, 70725111.840, 728.330, 1947.333, 22606.000
405.473, 129125.789, 0.182, 23481.749, 34904649.428, 1070.958, 32004.000, 11430.000
326.945, 83953.401, 0.216, 18163.201, 18298742.254, 2777.273, 18796.000, 23876.000
356.171, 99633.674, 0.193, 19226.239, 23657726.974, 987.375, 27093.333, 7789.333
505.459, 200660.727, 0.160, 32026.283, 67617229.593, 493.687, 3217.333, 18711.333
630.422, 312141.856, 0.146, 45584.791, 131187305.784, 915.810, 2709.333, 23114.000
481.103, 181788.135, 0.178, 32338.317, 58305846.089, 1221.080, 9906.000, 12361.333
532.975, 223102.017, 0.148, 33068.681, 79271859.662, 798.744, 5926.667, 23791.333
460.402, 166481.009, 0.171, 28402.068, 51098817.452, 1419.272, 19388.667, 7874.000
647.960, 329751.314, 0.166, 54666.007, 142443816.612, 515.007, 31665.333, 26754.667
573.978, 258750.289, 0.181, 46938.148, 99011369.277, 359.210, 29379.333, 28109.333
848.555, 565522.124, 0.123, 69403.228, 319917648.896, 535.479, 5842.000, 20320.000
715.721, 402325.372, 0.150, 60212.875, 191968482.834, 535.479, 5672.667, 20828.000
430.393, 145486.024, 0.166, 24159.174, 41744158.829, 1019.522, 13546.667, 30649.333
359.688, 101611.189, 0.179, 18153.192, 24365543.271, 254.000, 26246.667, 31326.667
393.489, 121605.877, 0.197, 23907.287, 31900364.425, 838.157, 5334.000, 23198.667
398.284, 124587.973, 0.197, 24533.610, 33080950.660, 2777.273, 20489.333, 26077.333
376.574, 111375.729, 0.217, 24223.622, 27960803.090, 1179.270, 30310.667, 24214.667
466.412, 170855.526, 0.157, 26789.884, 53126027.621, 846.667, 32088.667, 23283.333
498.066, 194833.342, 0.169, 32934.083, 64693212.950, 682.604, 12446.000, 28532.667
698.672, 383386.473, 0.172, 65762.996, 178574309.138, 1197.367, 25654.000, 2794.000
460.929, 166862.406, 0.171, 28524.045, 51274513.783, 803.219, 11176.000, 5757.333
457.617, 164472.634, 0.146, 23973.527, 50176951.255, 698.179, 10498.667, 20235.333
494.156, 191786.436, 0.154, 29487.693, 63181601.736, 349.090, 8382.000, 27008.667
