Plate, 1
Well, 1
Count, 212
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1241.721, 0.000 to 2483.441, 0
3725.162, 2483.441 to 4966.883, 14
6208.603, 4966.883 to 7450.324, 6
8692.045, 7450.324 to 9933.765, 11
11175.486, 9933.765 to 12417.207, 8
13658.927, 12417.207 to 14900.648, 17
16142.369, 14900.648 to 17384.089, 17
18625.810, 17384.089 to 19867.531, 14
21109.251, 19867.531 to 22350.972, 15
23592.693, 22350.972 to 24834.413, 13
26076.134, 24834.413 to 27317.855, 11
28559.575, 27317.855 to 29801.296, 5
31043.017, 29801.296 to 32284.737, 8
33526.458, 32284.737 to 34768.179, 11
36009.899, 34768.179 to 37251.620, 4
38493.341, 37251.620 to 39735.061, 10
40976.782, 39735.061 to 42218.503, 4
43460.223, 42218.503 to 44701.944, 6
45943.665, 44701.944 to 47185.385, 2
48427.106, 47185.385 to 49668.827, 1
50910.547, 49668.827 to 52152.268, 3
53393.989, 52152.268 to 54635.709, 5
55877.430, 54635.709 to 57119.151, 3
58360.871, 57119.151 to 59602.592, 0
60844.313, 59602.592 to 62086.033, 1
63327.754, 62086.033 to 64569.475, 2
65811.195, 64569.475 to 67052.916, 1
68294.637, 67052.916 to 69536.357, 2
70778.078, 69536.357 to 72019.799, 4
73261.519, 72019.799 to 74503.240, 1
75744.961, 74503.240 to 76986.681, 1
78228.402, 76986.681 to 79470.123, 2
80711.843, 79470.123 to 81953.564, 0
83195.285, 81953.564 to 84437.005, 1
85678.726, 84437.005 to 86920.447, 1
88162.167, 86920.447 to 89403.888, 0
90645.609, 89403.888 to 91887.329, 0
93129.050, 91887.329 to 94370.771, 2
95612.491, 94370.771 to 96854.212, 2
98095.933, 96854.212 to 99337.653, 2
100579.374, 99337.653 to 101821.095, 0
103062.815, 101821.095 to 104304.536, 0
105546.257, 104304.536 to 106787.977, 1
108029.698, 106787.977 to 109271.419, 0
110513.139, 109271.419 to 111754.860, 0
112996.581, 111754.860 to 114238.301, 0
115480.022, 114238.301 to 116721.743, 0
117963.463, 116721.743 to 119205.184, 0
120446.905, 119205.184 to 121688.625, 0
122930.346, 121688.625 to 124172.067, 1


Plate, 1
Well, 2
Count, 173
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Volume (OD*um^2), Range, frequency
1275.854, 0.000 to 2551.707, 0
3827.561, 2551.707 to 5103.414, 14
6379.268, 5103.414 to 7655.122, 15
8930.975, 7655.122 to 10206.829, 11
11482.682, 10206.829 to 12758.536, 16
14034.390, 12758.536 to 15310.243, 18
16586.097, 15310.243 to 17861.950, 12
19137.804, 17861.950 to 20413.658, 14
21689.511, 20413.658 to 22965.365, 15
24241.218, 22965.365 to 25517.072, 11
26792.926, 25517.072 to 28068.779, 5
29344.633, 28068.779 to 30620.486, 7
31896.340, 30620.486 to 33172.194, 7
34448.047, 33172.194 to 35723.901, 3
36999.754, 35723.901 to 38275.608, 4
39551.462, 38275.608 to 40827.315, 2
42103.169, 40827.315 to 43379.022, 3
44654.876, 43379.022 to 45930.730, 2
47206.583, 45930.730 to 48482.437, 1
49758.290, 48482.437 to 51034.144, 2
52309.998, 51034.144 to 53585.851, 1
54861.705, 53585.851 to 56137.558, 1
57413.412, 56137.558 to 58689.266, 1
59965.119, 58689.266 to 61240.973, 1
62516.826, 61240.973 to 63792.680, 1
65068.534, 63792.680 to 66344.387, 0
67620.241, 66344.387 to 68896.095, 0
70171.948, 68896.095 to 71447.802, 0
72723.655, 71447.802 to 73999.509, 0
75275.363, 73999.509 to 76551.216, 1
77827.070, 76551.216 to 79102.923, 1
80378.777, 79102.923 to 81654.631, 0
82930.484, 81654.631 to 84206.338, 0
85482.191, 84206.338 to 86758.045, 0
88033.899, 86758.045 to 89309.752, 1
90585.606, 89309.752 to 91861.459, 0
93137.313, 91861.459 to 94413.167, 0
95689.020, 94413.167 to 96964.874, 0
98240.727, 96964.874 to 99516.581, 0
100792.435, 99516.581 to 102068.288, 0
103344.142, 102068.288 to 104619.995, 0
105895.849, 104619.995 to 107171.703, 0
108447.556, 107171.703 to 109723.410, 1
110999.263, 109723.410 to 112275.117, 0
