Plate, 1
Well, 1
Count, 212
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Diameter (um), Range, frequency
9.325, 0.000 to 18.650, 0
27.974, 18.650 to 37.299, 0
46.624, 37.299 to 55.949, 0
65.274, 55.949 to 74.598, 0
83.923, 74.598 to 93.248, 0
102.573, 93.248 to 111.897, 0
121.222, 111.897 to 130.547, 0
139.872, 130.547 to 149.197, 0
158.521, 149.197 to 167.846, 0
177.171, 167.846 to 186.496, 0
195.821, 186.496 to 205.145, 4
214.470, 205.145 to 223.795, 8
233.120, 223.795 to 242.444, 5
251.769, 242.444 to 261.094, 1
270.419, 261.094 to 279.744, 2
289.068, 279.744 to 298.393, 2
307.718, 298.393 to 317.043, 5
326.368, 317.043 to 335.692, 8
345.017, 335.692 to 354.342, 4
363.667, 354.342 to 372.991, 7
382.316, 372.991 to 391.641, 5
400.966, 391.641 to 410.291, 9
419.615, 410.291 to 428.940, 8
438.265, 428.940 to 447.590, 15
456.915, 447.590 to 466.239, 7
475.564, 466.239 to 484.889, 10
494.214, 484.889 to 503.538, 17
512.863, 503.538 to 522.188, 12
531.513, 522.188 to 540.838, 13
550.162, 540.838 to 559.487, 6
568.812, 559.487 to 578.137, 8
587.462, 578.137 to 596.786, 5
606.111, 596.786 to 615.436, 11
624.761, 615.436 to 634.085, 2
643.410, 634.085 to 652.735, 3
662.060, 652.735 to 671.385, 6
680.709, 671.385 to 690.034, 4
699.359, 690.034 to 708.684, 5
718.009, 708.684 to 727.333, 3
736.658, 727.333 to 745.983, 1
755.308, 745.983 to 764.632, 2
773.957, 764.632 to 783.282, 2
792.607, 783.282 to 801.932, 1
811.256, 801.932 to 820.581, 4
829.906, 820.581 to 839.231, 0
848.556, 839.231 to 857.880, 2
867.205, 857.880 to 876.530, 1
885.855, 876.530 to 895.180, 3
904.504, 895.180 to 913.829, 0
923.154, 913.829 to 932.479, 1


Plate, 1
Well, 2
Count, 173
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Diameter (um), Range, frequency
9.444, 0.000 to 18.888, 0
28.332, 18.888 to 37.776, 0
47.220, 37.776 to 56.664, 0
66.108, 56.664 to 75.552, 0
84.996, 75.552 to 94.440, 0
103.884, 94.440 to 113.328, 0
122.772, 113.328 to 132.216, 0
141.660, 132.216 to 151.104, 0
160.548, 151.104 to 169.992, 0
179.436, 169.992 to 188.880, 0
198.324, 188.880 to 207.768, 1
217.212, 207.768 to 226.656, 8
236.100, 226.656 to 245.544, 5
254.988, 245.544 to 264.432, 7
273.876, 264.432 to 283.320, 4
292.764, 283.320 to 302.208, 4
311.652, 302.208 to 321.096, 8
330.540, 321.096 to 339.984, 5
349.428, 339.984 to 358.872, 9
368.316, 358.872 to 377.760, 6
387.204, 377.760 to 396.648, 6
406.092, 396.648 to 415.536, 6
424.980, 415.536 to 434.424, 10
443.868, 434.424 to 453.312, 10
462.755, 453.312 to 472.199, 11
481.643, 472.199 to 491.087, 8
500.531, 491.087 to 509.975, 9
519.419, 509.975 to 528.863, 8
538.307, 528.863 to 547.751, 5
557.195, 547.751 to 566.639, 7
576.083, 566.639 to 585.527, 6
594.971, 585.527 to 604.415, 7
613.859, 604.415 to 623.303, 1
632.747, 623.303 to 642.191, 4
651.635, 642.191 to 661.079, 3
670.523, 661.079 to 679.967, 1
689.411, 679.967 to 698.855, 2
708.299, 698.855 to 717.743, 2
727.187, 717.743 to 736.631, 1
746.075, 736.631 to 755.519, 1
764.963, 755.519 to 774.407, 2
783.851, 774.407 to 793.295, 1
802.739, 793.295 to 812.183, 0
821.627, 812.183 to 831.071, 2
840.515, 831.071 to 849.959, 0
859.403, 849.959 to 868.847, 0
878.291, 868.847 to 887.735, 2
897.179, 887.735 to 906.623, 0
916.067, 906.623 to 925.511, 0
934.955, 925.511 to 944.399, 1


Plate, 1
Well, 3
Count, 146
CHARM Settings 1:		PEO1_300.charm

Type 1 Histograms
Diameter (um), Range, frequency
10.301, 0.000 to 20.601, 0
30.902, 20.601 to 41.203, 0
51.504, 41.203 to 61.804, 0
72.105, 61.804 to 82.406, 0
92.707, 82.406 to 103.007, 0
113.308, 103.007 to 123.609, 0
133.910, 123.609 to 144.210, 0
154.511, 144.210 to 164.812, 0
175.113, 164.812 to 185.413, 0
195.714, 185.413 to 206.015, 1
216.315, 206.015 to 226.616, 13
236.917, 226.616 to 247.218, 4
257.518, 247.218 to 267.819, 8
278.120, 267.819 to 288.421, 1
298.721, 288.421 to 309.022, 6
319.323, 309.022 to 329.624, 9
339.924, 329.624 to 350.225, 5
360.526, 350.225 to 370.827, 6
381.127, 370.827 to 391.428, 9
401.729, 391.428 to 412.029, 9
422.330, 412.029 to 432.631, 11
442.932, 432.631 to 453.232, 18
463.533, 453.232 to 473.834, 6
484.135, 473.834 to 494.435, 4
504.736, 494.435 to 515.037, 7
525.338, 515.037 to 535.638, 6
545.939, 535.638 to 556.240, 2
566.541, 556.240 to 576.841, 4
587.142, 576.841 to 597.443, 2
607.744, 597.443 to 618.044, 5
628.345, 618.044 to 638.646, 3
648.946, 638.646 to 659.247, 2
669.548, 659.247 to 679.849, 1
690.149, 679.849 to 700.450, 1
710.751, 700.450 to 721.052, 0
731.352, 721.052 to 741.653, 0
751.954, 741.653 to 762.255, 0
772.555, 762.255 to 782.856, 1
793.157, 782.856 to 803.458, 0
813.758, 803.458 to 824.059, 0
834.360, 824.059 to 844.660, 0
854.961, 844.660 to 865.262, 1
875.563, 865.262 to 885.863, 0
896.164, 885.863 to 906.465, 0
