Plate, 3
Well, 1
Count, 195
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
16494.489, 0.000 to 32988.979, 0
49483.468, 32988.979 to 65977.958, 8
82472.447, 65977.958 to 98966.937, 16
115461.426, 98966.937 to 131955.916, 10
148450.405, 131955.916 to 164944.895, 10
181439.384, 164944.895 to 197933.873, 18
214428.363, 197933.873 to 230922.852, 21
247417.342, 230922.852 to 263911.831, 13
280406.321, 263911.831 to 296900.810, 6
313395.300, 296900.810 to 329889.789, 11
346384.278, 329889.789 to 362878.768, 11
379373.257, 362878.768 to 395867.747, 9
412362.236, 395867.747 to 428856.726, 5
445351.215, 428856.726 to 461845.705, 7
478340.194, 461845.705 to 494834.684, 5
511329.173, 494834.684 to 527823.662, 5
544318.152, 527823.662 to 560812.641, 7
577307.131, 560812.641 to 593801.620, 3
610296.110, 593801.620 to 626790.599, 4
643285.089, 626790.599 to 659779.578, 2
676274.067, 659779.578 to 692768.557, 4
709263.046, 692768.557 to 725757.536, 4
742252.025, 725757.536 to 758746.515, 2
775241.004, 758746.515 to 791735.494, 2
808229.983, 791735.494 to 824724.473, 2
841218.962, 824724.473 to 857713.451, 2
874207.941, 857713.451 to 890702.430, 0
907196.920, 890702.430 to 923691.409, 0
940185.899, 923691.409 to 956680.388, 0
973174.878, 956680.388 to 989669.367, 1
1006163.856, 989669.367 to 1022658.346, 0
1039152.835, 1022658.346 to 1055647.325, 2
1072141.814, 1055647.325 to 1088636.304, 0
1105130.793, 1088636.304 to 1121625.283, 0
1138119.772, 1121625.283 to 1154614.262, 0
1171108.751, 1154614.262 to 1187603.240, 1
1204097.730, 1187603.240 to 1220592.219, 0
1237086.709, 1220592.219 to 1253581.198, 1
1270075.688, 1253581.198 to 1286570.177, 0
1303064.667, 1286570.177 to 1319559.156, 0
1336053.645, 1319559.156 to 1352548.135, 0
1369042.624, 1352548.135 to 1385537.114, 0
1402031.603, 1385537.114 to 1418526.093, 0
1435020.582, 1418526.093 to 1451515.072, 0
1468009.561, 1451515.072 to 1484504.051, 1
1500998.540, 1484504.051 to 1517493.029, 0
1533987.519, 1517493.029 to 1550482.008, 1
1566976.498, 1550482.008 to 1583470.987, 0
1599965.477, 1583470.987 to 1616459.966, 0
1632954.456, 1616459.966 to 1649448.945, 1


Plate, 3
Well, 2
Count, 199
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
16605.605, 0.000 to 33211.209, 0
49816.814, 33211.209 to 66422.418, 1
83028.023, 66422.418 to 99633.627, 10
116239.232, 99633.627 to 132844.836, 16
149450.441, 132844.836 to 166056.046, 13
182661.650, 166056.046 to 199267.255, 20
215872.859, 199267.255 to 232478.464, 11
249084.068, 232478.464 to 265689.673, 17
282295.278, 265689.673 to 298900.882, 6
315506.487, 298900.882 to 332112.091, 9
348717.696, 332112.091 to 365323.300, 10
