Plate, 3
Well, 1
Count, 195
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
36.021, 0.000 to 72.041, 0
108.062, 72.041 to 144.083, 0
180.103, 144.083 to 216.124, 0
252.145, 216.124 to 288.165, 0
324.186, 288.165 to 360.207, 4
396.227, 360.207 to 432.248, 8
468.269, 432.248 to 504.289, 4
540.310, 504.289 to 576.331, 12
612.351, 576.331 to 648.372, 4
684.393, 648.372 to 720.413, 11
756.434, 720.413 to 792.455, 7
828.475, 792.455 to 864.496, 8
900.517, 864.496 to 936.537, 7
972.558, 936.537 to 1008.579, 14
1044.599, 1008.579 to 1080.620, 12
1116.641, 1080.620 to 1152.661, 7
1188.682, 1152.661 to 1224.703, 9
1260.723, 1224.703 to 1296.744, 10
1332.765, 1296.744 to 1368.785, 17
1404.806, 1368.785 to 1440.827, 5
1476.847, 1440.827 to 1512.868, 8
1548.889, 1512.868 to 1584.909, 6
1620.930, 1584.909 to 1656.951, 8
1692.971, 1656.951 to 1728.992, 6
1765.013, 1728.992 to 1801.033, 5
1837.054, 1801.033 to 1873.075, 2
1909.095, 1873.075 to 1945.116, 5
1981.137, 1945.116 to 2017.157, 2
2053.178, 2017.157 to 2089.199, 2
2125.219, 2089.199 to 2161.240, 3
2197.261, 2161.240 to 2233.281, 4
2269.302, 2233.281 to 2305.323, 1
2341.343, 2305.323 to 2377.364, 0
2413.385, 2377.364 to 2449.405, 0
2485.426, 2449.405 to 2521.447, 0
2557.467, 2521.447 to 2593.488, 0
2629.509, 2593.488 to 2665.529, 0
2701.550, 2665.529 to 2737.571, 1
2773.591, 2737.571 to 2809.612, 0
2845.633, 2809.612 to 2881.653, 1
2917.674, 2881.653 to 2953.695, 0
2989.715, 2953.695 to 3025.736, 0
3061.757, 3025.736 to 3097.777, 0
3133.798, 3097.777 to 3169.819, 0
3205.839, 3169.819 to 3241.860, 0
3277.881, 3241.860 to 3313.901, 1
3349.922, 3313.901 to 3385.943, 0
3421.963, 3385.943 to 3457.984, 0
3494.005, 3457.984 to 3530.025, 0
3566.046, 3530.025 to 3602.067, 1


Plate, 3
Well, 2
Count, 199
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
30.291, 0.000 to 60.583, 0
90.874, 60.583 to 121.165, 0
151.456, 121.165 to 181.748, 0
212.039, 181.748 to 242.330, 2
272.621, 242.330 to 302.913, 2
333.204, 302.913 to 363.495, 6
393.786, 363.495 to 424.078, 6
454.369, 424.078 to 484.660, 2
514.952, 484.660 to 545.243, 10
575.534, 545.243 to 605.825, 2
636.117, 605.825 to 666.408, 7
696.699, 666.408 to 726.990, 17
757.282, 726.990 to 787.573, 8
817.864, 787.573 to 848.155, 8
878.447, 848.155 to 908.738, 9
939.029, 908.738 to 969.321, 14
999.612, 969.321 to 1029.903, 3
1060.194, 1029.903 to 1090.486, 7
1120.777, 1090.486 to 1151.068, 11
1181.359, 1151.068 to 1211.651, 12
1241.942, 1211.651 to 1272.233, 16
1302.525, 1272.233 to 1332.816, 5
1363.107, 1332.816 to 1393.398, 5
1423.690, 1393.398 to 1453.981, 10
1484.272, 1453.981 to 1514.563, 7
1544.855, 1514.563 to 1575.146, 3
1605.437, 1575.146 to 1635.728, 0
1666.020, 1635.728 to 1696.311, 1
1726.602, 1696.311 to 1756.894, 4
1787.185, 1756.894 to 1817.476, 1
1847.767, 1817.476 to 1878.059, 1
1908.350, 1878.059 to 1938.641, 4
1968.932, 1938.641 to 1999.224, 2
2029.515, 1999.224 to 2059.806, 0
2090.097, 2059.806 to 2120.389, 2
2150.680, 2120.389 to 2180.971, 3
2211.263, 2180.971 to 2241.554, 2
2271.845, 2241.554 to 2302.136, 2
2332.428, 2302.136 to 2362.719, 0
2393.010, 2362.719 to 2423.301, 0
2453.593, 2423.301 to 2483.884, 0
2514.175, 2483.884 to 2544.466, 1
2574.758, 2544.466 to 2605.049, 0
2635.340, 2605.049 to 2665.632, 1
2695.923, 2665.632 to 2726.214, 0
2756.505, 2726.214 to 2786.797, 1
2817.088, 2786.797 to 2847.379, 0
2877.670, 2847.379 to 2907.962, 1
2938.253, 2907.962 to 2968.544, 0
2998.835, 2968.544 to 3029.127, 1


Plate, 3
Well, 3
Count, 214
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
30.539, 0.000 to 61.077, 0
91.616, 61.077 to 122.155, 0
152.694, 122.155 to 183.232, 0
213.771, 183.232 to 244.310, 0
274.849, 244.310 to 305.387, 2
335.926, 305.387 to 366.465, 0
