Plate, 1
Well, 1
Count, 201
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
7534.185, 0.000 to 15068.370, 0
22602.555, 15068.370 to 30136.740, 3
37670.924, 30136.740 to 45205.109, 5
52739.294, 45205.109 to 60273.479, 4
67807.664, 60273.479 to 75341.849, 11
82876.034, 75341.849 to 90410.219, 17
97944.403, 90410.219 to 105478.588, 42
113012.773, 105478.588 to 120546.958, 16
128081.143, 120546.958 to 135615.328, 10
143149.513, 135615.328 to 150683.698, 12
158217.883, 150683.698 to 165752.067, 14
173286.252, 165752.067 to 180820.437, 9
188354.622, 180820.437 to 195888.807, 8
203422.992, 195888.807 to 210957.177, 14
218491.362, 210957.177 to 226025.547, 7
233559.731, 226025.547 to 241093.916, 2
248628.101, 241093.916 to 256162.286, 4
263696.471, 256162.286 to 271230.656, 1
278764.841, 271230.656 to 286299.026, 1
293833.210, 286299.026 to 301367.395, 2
308901.580, 301367.395 to 316435.765, 0
323969.950, 316435.765 to 331504.135, 0
339038.320, 331504.135 to 346572.505, 1
354106.690, 346572.505 to 361640.874, 1
369175.059, 361640.874 to 376709.244, 3
384243.429, 376709.244 to 391777.614, 1
399311.799, 391777.614 to 406845.984, 1
414380.169, 406845.984 to 421914.354, 0
429448.538, 421914.354 to 436982.723, 1
444516.908, 436982.723 to 452051.093, 1
459585.278, 452051.093 to 467119.463, 1
474653.648, 467119.463 to 482187.833, 0
489722.017, 482187.833 to 497256.202, 0
504790.387, 497256.202 to 512324.572, 2
519858.757, 512324.572 to 527392.942, 2
534927.127, 527392.942 to 542461.312, 1
549995.497, 542461.312 to 557529.681, 0
565063.866, 557529.681 to 572598.051, 0
580132.236, 572598.051 to 587666.421, 0
595200.606, 587666.421 to 602734.791, 0
610268.976, 602734.791 to 617803.161, 0
625337.345, 617803.161 to 632871.530, 1
640405.715, 632871.530 to 647939.900, 1
655474.085, 647939.900 to 663008.270, 1
670542.455, 663008.270 to 678076.640, 0
685610.824, 678076.640 to 693145.009, 0
700679.194, 693145.009 to 708213.379, 0
715747.564, 708213.379 to 723281.749, 0
730815.934, 723281.749 to 738350.119, 0
745884.304, 738350.119 to 753418.488, 1


Plate, 1
Well, 2
Count, 111
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Area (um^2), Range, frequency
5202.191, 0.000 to 10404.383, 0
15606.574, 10404.383 to 20808.765, 0
26010.956, 20808.765 to 31213.148, 1
36415.339, 31213.148 to 41617.530, 9
46819.722, 41617.530 to 52021.913, 5
57224.104, 52021.913 to 62426.295, 4
67628.487, 62426.295 to 72830.678, 4
78032.869, 72830.678 to 83235.061, 6
88437.252, 83235.061 to 93639.443, 24
98841.634, 93639.443 to 104043.826, 16
109246.017, 104043.826 to 114448.208, 7
119650.399, 114448.208 to 124852.591, 6
130054.782, 124852.591 to 135256.973, 0
140459.165, 135256.973 to 145661.356, 1
150863.547, 145661.356 to 156065.738, 2
161267.930, 156065.738 to 166470.121, 2
171672.312, 166470.121 to 176874.504, 0
182076.695, 176874.504 to 187278.886, 6
192481.077, 187278.886 to 197683.269, 0
202885.460, 197683.269 to 208087.651, 4
213289.843, 208087.651 to 218492.034, 3
223694.225, 218492.034 to 228896.416, 0
234098.608, 228896.416 to 239300.799, 1
244502.990, 239300.799 to 249705.182, 3
254907.373, 249705.182 to 260109.564, 1
265311.755, 260109.564 to 270513.947, 1
275716.138, 270513.947 to 280918.329, 0
286120.521, 280918.329 to 291322.712, 1
296524.903, 291322.712 to 301727.094, 0
306929.286, 301727.094 to 312131.477, 0
317333.668, 312131.477 to 322535.859, 0
327738.051, 322535.859 to 332940.242, 0
338142.433, 332940.242 to 343344.625, 0
348546.816, 343344.625 to 353749.007, 0
358951.198, 353749.007 to 364153.390, 1
369355.581, 364153.390 to 374557.772, 1
379759.964, 374557.772 to 384962.155, 1
390164.346, 384962.155 to 395366.537, 0
400568.729, 395366.537 to 405770.920, 0
410973.111, 405770.920 to 416175.303, 0
421377.494, 416175.303 to 426579.685, 0
431781.876, 426579.685 to 436984.068, 0
442186.259, 436984.068 to 447388.450, 0
452590.642, 447388.450 to 457792.833, 0
462995.024, 457792.833 to 468197.215, 0
473399.407, 468197.215 to 478601.598, 0
483803.789, 478601.598 to 489005.981, 0
494208.172, 489005.981 to 499410.363, 0
504612.554, 499410.363 to 509814.746, 0
515016.937, 509814.746 to 520219.128, 1


Plate, 1
