Plate, 1
Well, 1
Count, 245
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
34.558, 0.000 to 69.116, 0
103.674, 69.116 to 138.232, 0
172.791, 138.232 to 207.349, 0
241.907, 207.349 to 276.465, 0
311.023, 276.465 to 345.581, 0
380.139, 345.581 to 414.697, 0
449.255, 414.697 to 483.814, 16
518.372, 483.814 to 552.930, 14
587.488, 552.930 to 622.046, 28
656.604, 622.046 to 691.162, 7
725.720, 691.162 to 760.278, 10
794.836, 760.278 to 829.395, 16
863.953, 829.395 to 898.511, 17
933.069, 898.511 to 967.627, 24
1002.185, 967.627 to 1036.743, 12
1071.301, 1036.743 to 1105.859, 18
1140.418, 1105.859 to 1174.976, 7
1209.534, 1174.976 to 1244.092, 19
1278.650, 1244.092 to 1313.208, 8
1347.766, 1313.208 to 1382.324, 3
1416.882, 1382.324 to 1451.441, 3
1485.999, 1451.441 to 1520.557, 2
1555.115, 1520.557 to 1589.673, 2
1624.231, 1589.673 to 1658.789, 2
1693.347, 1658.789 to 1727.905, 7
1762.464, 1727.905 to 1797.022, 6
1831.580, 1797.022 to 1866.138, 7
1900.696, 1866.138 to 1935.254, 6
1969.812, 1935.254 to 2004.370, 1
2038.928, 2004.370 to 2073.486, 1
2108.045, 2073.486 to 2142.603, 1
2177.161, 2142.603 to 2211.719, 1
2246.277, 2211.719 to 2280.835, 1
2315.393, 2280.835 to 2349.951, 0
2384.509, 2349.951 to 2419.068, 0
2453.626, 2419.068 to 2488.184, 1
2522.742, 2488.184 to 2557.300, 1
2591.858, 2557.300 to 2626.416, 0
2660.974, 2626.416 to 2695.532, 1
2730.091, 2695.532 to 2764.649, 0
2799.207, 2764.649 to 2833.765, 0
2868.323, 2833.765 to 2902.881, 0
2937.439, 2902.881 to 2971.997, 1
3006.555, 2971.997 to 3041.114, 0
3075.672, 3041.114 to 3110.230, 1
3144.788, 3110.230 to 3179.346, 0
3213.904, 3179.346 to 3248.462, 0
3283.020, 3248.462 to 3317.578, 0
3352.136, 3317.578 to 3386.695, 0
3421.253, 3386.695 to 3455.811, 1


Plate, 1
Well, 2
Count, 239
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
29.244, 0.000 to 58.487, 0
87.731, 58.487 to 116.975, 0
146.219, 116.975 to 175.462, 0
204.706, 175.462 to 233.950, 0
263.194, 233.950 to 292.437, 0
321.681, 292.437 to 350.925, 6
380.168, 350.925 to 409.412, 2
438.656, 409.412 to 467.900, 13
497.143, 467.900 to 526.387, 5
555.631, 526.387 to 584.874, 14
614.118, 584.874 to 643.362, 16
672.606, 643.362 to 701.849, 16
731.093, 701.849 to 760.337, 16
789.581, 760.337 to 818.824, 16
848.068, 818.824 to 877.312, 18
906.555, 877.312 to 935.799, 13
965.043, 935.799 to 994.287, 7
1023.530, 994.287 to 1052.774, 6
1082.018, 1052.774 to 1111.262, 6
1140.505, 1111.262 to 1169.749, 6
1198.993, 1169.749 to 1228.236, 8
1257.480, 1228.236 to 1286.724, 17
1315.968, 1286.724 to 1345.211, 7
1374.455, 1345.211 to 1403.699, 5
1432.943, 1403.699 to 1462.186, 8
1491.430, 1462.186 to 1520.674, 2
1549.917, 1520.674 to 1579.161, 1
1608.405, 1579.161 to 1637.649, 5
1666.892, 1637.649 to 1696.136, 0
1725.380, 1696.136 to 1754.623, 3
1783.867, 1754.623 to 1813.111, 7
1842.355, 1813.111 to 1871.598, 3
1900.842, 1871.598 to 1930.086, 1
1959.330, 1930.086 to 1988.573, 0
2017.817, 1988.573 to 2047.061, 3
2076.304, 2047.061 to 2105.548, 0
2134.792, 2105.548 to 2164.036, 4
2193.279, 2164.036 to 2222.523, 0
2251.767, 2222.523 to 2281.011, 0
2310.254, 2281.011 to 2339.498, 0
2368.742, 2339.498 to 2397.985, 1
2427.229, 2397.985 to 2456.473, 0
2485.717, 2456.473 to 2514.960, 0
2544.204, 2514.960 to 2573.448, 1
2602.691, 2573.448 to 2631.935, 0
2661.179, 2631.935 to 2690.423, 1
2719.666, 2690.423 to 2748.910, 0
2778.154, 2748.910 to 2807.398, 0
2836.641, 2807.398 to 2865.885, 0
2895.129, 2865.885 to 2924.372, 2


Plate, 1
Well, 3
Count, 205
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
41.513, 0.000 to 83.025, 0
124.538, 83.025 to 166.050, 0
207.563, 166.050 to 249.075, 0
290.588, 249.075 to 332.101, 2
373.613, 332.101 to 415.126, 2
456.638, 415.126 to 498.151, 8
539.664, 498.151 to 581.176, 15
622.689, 581.176 to 664.201, 16
705.714, 664.201 to 747.226, 11
788.739, 747.226 to 830.252, 14
871.764, 830.252 to 913.277, 5
954.789, 913.277 to 996.302, 12
1037.814, 996.302 to 1079.327, 20
1120.840, 1079.327 to 1162.352, 12
1203.865, 1162.352 to 1245.377, 10
1286.890, 1245.377 to 1328.402, 16
1369.915, 1328.402 to 1411.428, 6
1452.940, 1411.428 to 1494.453, 10
1535.965, 1494.453 to 1577.478, 11
1618.991, 1577.478 to 1660.503, 6
1702.016, 1660.503 to 1743.528, 3
1785.041, 1743.528 to 1826.553, 4
1868.066, 1826.553 to 1909.579, 0
1951.091, 1909.579 to 1992.604, 3
2034.116, 1992.604 to 2075.629, 3
2117.141, 2075.629 to 2158.654, 4
2200.167, 2158.654 to 2241.679, 1
2283.192, 2241.679 to 2324.704, 2
2366.217, 2324.704 to 2407.729, 3
2449.242, 2407.729 to 2490.755, 4
2532.267, 2490.755 to 2573.780, 0
2615.292, 2573.780 to 2656.805, 0
2698.318, 2656.805 to 2739.830, 0
2781.343, 2739.830 to 2822.855, 0
2864.368, 2822.855 to 2905.880, 0
2947.393, 2905.880 to 2988.906, 0
3030.418, 2988.906 to 3071.931, 0
3113.443, 3071.931 to 3154.956, 0
3196.468, 3154.956 to 3237.981, 0
3279.494, 3237.981 to 3321.006, 0
3362.519, 3321.006 to 3404.031, 1
3445.544, 3404.031 to 3487.056, 0
3528.569, 3487.056 to 3570.082, 0
3611.594, 3570.082 to 3653.107, 0
3694.619, 3653.107 to 3736.132, 0
3777.645, 3736.132 to 3819.157, 0
3860.670, 3819.157 to 3902.182, 0
3943.695, 3902.182 to 3985.207, 0
4026.720, 3985.207 to 4068.233, 0
4109.745, 4068.233 to 4151.258, 1


Plate, 1
Well, 4
Count, 211
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Nearest Neighbour (um), Range, frequency
36.446, 0.000 to 72.892, 0
109.338, 72.892 to 145.784, 0
182.230, 145.784 to 218.676, 2
255.122, 218.676 to 291.568, 0
328.014, 291.568 to 364.460, 4
400.906, 364.460 to 437.352, 8
473.798, 437.352 to 510.244, 9
546.690, 510.244 to 583.136, 6
619.582, 583.136 to 656.028, 10
692.474, 656.028 to 728.921, 25
765.367, 728.921 to 801.813, 12
838.259, 801.813 to 874.705, 26
911.151, 874.705 to 947.597, 6
984.043, 947.597 to 1020.489, 13
1056.935, 1020.489 to 1093.381, 3
1129.827, 1093.381 to 1166.273, 9
1202.719, 1166.273 to 1239.165, 13
1275.611, 1239.165 to 1312.057, 9
1348.503, 1312.057 to 1384.949, 7
1421.395, 1384.949 to 1457.841, 9
1494.287, 1457.841 to 1530.733, 3
1567.179, 1530.733 to 1603.625, 7
1640.071, 1603.625 to 1676.517, 5
1712.963, 1676.517 to 1749.409, 1
1785.855, 1749.409 to 1822.301, 0
1858.747, 1822.301 to 1895.193, 1
1931.639, 1895.193 to 1968.085, 1
2004.531, 1968.085 to 2040.977, 0
2077.423, 2040.977 to 2113.869, 4
2150.315, 2113.869 to 2186.762, 0
2223.208, 2186.762 to 2259.654, 4
2296.100, 2259.654 to 2332.546, 1
2368.992, 2332.546 to 2405.438, 2
2441.884, 2405.438 to 2478.330, 3
2514.776, 2478.330 to 2551.222, 2
2587.668, 2551.222 to 2624.114, 0
2660.560, 2624.114 to 2697.006, 0
2733.452, 2697.006 to 2769.898, 1
2806.344, 2769.898 to 2842.790, 1
