Plate, 1
Well, 3
Count, 205

Type 1 Statistics
Diameter (um), Area (um^2), Density (OD), Volume (OD*um^2), Volume 2 (4/3PIr^3), Nearest Neighbour (um), X coordinate, Y coordinate
679.409, 362537.448, 0.248, 89926.164, 164207545.656, 1129.594, 30649.333, 25146.000
568.427, 253769.798, 0.291, 73819.782, 96166475.916, 1314.380, 28448.000, 26924.000
573.978, 258750.289, 0.336, 86847.135, 99011369.277, 1686.971, 15663.333, 29887.333
912.042, 653310.703, 0.230, 150554.747, 397231298.699, 1212.242, 17102.667, 14816.667
520.707, 212949.503, 0.248, 52849.315, 73922857.608, 803.219, 22606.000, 4064.000
680.798, 364021.206, 0.269, 97965.724, 165216655.783, 911.888, 3132.667, 15240.000
448.327, 157862.841, 0.355, 56094.267, 47182795.782, 567.961, 9398.000, 30226.000
559.077, 245489.450, 0.254, 62232.769, 91498305.321, 780.588, 29379.333, 14732.000
502.335, 198187.781, 0.301, 59676.538, 66371115.012, 2468.436, 19642.667, 27516.667
658.317, 340376.619, 0.203, 68966.053, 149383757.597, 682.604, 7366.000, 19896.667
457.112, 164110.181, 0.331, 54285.140, 50011178.493, 1185.333, 4318.000, 26500.667
770.835, 466672.904, 0.153, 71348.844, 239818497.867, 1357.310, 33020.000, 23029.333
692.619, 376771.863, 0.240, 90277.689, 173972856.364, 780.588, 23368.000, 4318.000
532.975, 223102.017, 0.247, 55174.752, 79271859.662, 567.961, 13123.333, 4402.667
350.632, 96559.222, 0.465, 44911.955, 22571188.861, 1378.273, 2455.333, 21420.667
568.929, 254217.575, 0.258, 65589.672, 96421116.728, 1507.447, 14562.667, 5842.000
845.580, 561564.436, 0.247, 138775.724, 316565216.941, 780.588, 3386.667, 12276.667
427.616, 143614.122, 0.312, 44781.692, 40941101.465, 965.349, 1862.667, 16764.000
350.632, 96559.222, 0.351, 33865.747, 22571188.861, 863.434, 30056.667, 27093.333
759.861, 453480.366, 0.185, 83753.932, 229721441.632, 965.349, 1524.000, 19558.000
621.091, 302970.149, 0.180, 54586.958, 125447948.055, 1129.594, 12530.667, 18372.667
639.025, 320719.159, 0.177, 56913.511, 136631600.580, 1023.031, 18203.333, 29802.667
569.584, 254803.432, 0.250, 63750.034, 96754619.473, 1016.000, 10498.667, 10329.333
380.266, 113570.577, 0.207, 23497.149, 28791384.616, 1910.167, 18372.667, 2455.333
356.171, 99633.674, 0.287, 28636.344, 23657726.974, 535.479, 10329.333, 5164.667
428.206, 144010.646, 0.254, 36650.695, 41110778.321, 931.333, 6773.333, 29802.667
396.234, 123308.826, 0.270, 33271.140, 32572796.353, 2096.248, 24807.333, 26924.000
537.076, 226548.328, 0.238, 53987.525, 81115731.836, 2421.526, 16764.000, 26839.333
759.136, 452615.347, 0.155, 70055.964, 229064461.080, 780.588, 13377.333, 3386.667
530.794, 221279.818, 0.227, 50340.682, 78302658.701, 863.434, 30226.000, 27940.000
490.531, 188983.305, 0.223, 42085.348, 61801492.139, 1597.487, 7874.000, 10329.333
503.615, 199199.062, 0.171, 34155.702, 66879764.143, 1419.272, 25061.333, 13631.333
502.725, 198495.561, 0.271, 53697.934, 66525783.570, 616.383, 22436.667, 33782.000
581.188, 265291.465, 0.248, 65679.516, 102789491.594, 728.330, 6434.667, 18880.667
350.632, 96559.222, 0.307, 29611.075, 22571188.861, 957.894, 3048.000, 19727.333
500.904, 197060.545, 0.198, 39054.641, 65805670.801, 1737.215, 20574.000, 25230.667
680.339, 363530.202, 0.177, 64301.556, 164882493.806, 723.392, 10668.000, 8128.000
593.210, 276380.439, 0.198, 54621.773, 109301155.708, 1030.014, 11768.667, 3725.333
451.561, 160148.681, 0.168, 26929.792, 48211300.833, 1197.367, 24638.000, 4995.333
342.603, 92187.569, 0.353, 32534.197, 21055828.978, 780.588, 3556.000, 11514.667
687.243, 370945.831, 0.249, 92303.869, 169953276.650, 1047.269, 7027.333, 30818.667
369.782, 107394.108, 0.228, 24525.516, 26474909.511, 1446.785, 9144.000, 6180.667
590.838, 274174.426, 0.153, 41974.032, 107995140.734, 478.947, 23876.000, 3725.333
367.225, 105914.134, 0.255, 27023.436, 25929532.204, 1643.929, 31157.333, 15155.333
485.747, 185314.739, 0.194, 35976.371, 60010707.028, 2303.182, 20235.333, 31326.667
367.225, 105914.134, 0.233, 24666.109, 25929532.204, 1322.536, 18711.333, 4487.333
513.500, 207095.281, 0.172, 35601.841, 70895570.889, 1023.031, 25654.000, 31072.667
315.733, 78294.084, 0.191, 14979.087, 16480000.609, 1556.578, 22098.000, 5926.667
430.662, 145667.822, 0.190, 27705.428, 41822427.787, 1103.918, 6011.333, 27940.000
466.369, 170824.082, 0.158, 26962.547, 53111362.645, 455.944, 13800.667, 33443.333
472.919, 175655.917, 0.202, 35406.604, 55380640.764, 1023.031, 23368.000, 33358.667
390.345, 119670.806, 0.207, 24772.381, 31141973.103, 478.947, 24214.667, 3386.667
451.796, 160315.502, 0.185, 29616.426, 48286650.548, 493.687, 10922.000, 20743.333
475.601, 177654.176, 0.174, 30879.622, 56328337.271, 3354.766, 26924.000, 9736.667
427.885, 143794.747, 0.166, 23858.658, 41018363.685, 957.894, 3725.333, 20404.667
502.349, 198198.753, 0.163, 32373.134, 66376626.768, 1077.631, 12615.333, 32850.667
435.726, 149113.336, 0.185, 27515.454, 43315021.044, 1077.631, 9906.000, 8890.000
532.975, 223102.017, 0.158, 35157.876, 79271859.662, 535.479, 11006.667, 5503.333
348.134, 95188.272, 0.179, 17075.666, 22092199.793, 1954.682, 20320.000, 7196.667
780.297, 478200.381, 0.150, 71701.997, 248758928.433, 911.888, 3979.333, 14901.333
393.489, 121605.877, 0.190, 23157.049, 31900364.425, 1419.272, 26416.000, 14054.667
799.830, 502440.878, 0.282, 141923.704, 267911433.819, 803.219, 5842.000, 29802.667
403.685, 127989.657, 0.167, 21385.862, 34444993.918, 718.420, 11430.000, 32512.000
476.688, 178467.075, 0.186, 33120.714, 56715394.672, 2310.950, 16340.667, 11260.667
525.225, 216660.660, 0.151, 32678.754, 75863677.824, 723.392, 18372.667, 12361.333
664.469, 346768.325, 0.146, 50515.171, 153611217.741, 1060.870, 12446.000, 2878.667
446.610, 156656.100, 0.181, 28423.771, 46642816.156, 1526.350, 8297.333, 15070.667
412.796, 133832.497, 0.210, 28049.687, 36830377.685, 1151.591, 14732.000, 4318.000
568.427, 253769.798, 0.196, 49863.060, 96166475.916, 1378.273, 3386.667, 22436.667
288.246, 65255.414, 0.172, 11238.010, 12539742.535, 762.000, 32766.000, 13292.667
408.788, 131246.002, 0.179, 23501.545, 35767857.478, 762.000, 13377.333, 27855.333
411.863, 133227.732, 0.162, 21519.122, 36581014.890, 780.588, 29548.667, 15494.000
395.358, 122763.718, 0.194, 23820.210, 32357044.907, 965.349, 12784.667, 27093.333
355.637, 99335.510, 0.205, 20367.136, 23551609.251, 1703.884, 14308.667, 31665.333
530.358, 220916.241, 0.170, 37613.575, 78109753.637, 1033.488, 12784.667, 17272.000
426.209, 142671.012, 0.145, 20617.828, 40538475.755, 1817.870, 32088.667, 10922.000
463.245, 168543.160, 0.220, 37009.354, 52051170.378, 1446.785, 31326.667, 7620.000
439.156, 151470.198, 0.150, 22794.124, 44346013.900, 1100.667, 20235.333, 2878.667
412.796, 133832.497, 0.205, 27381.744, 36830377.685, 2324.867, 6011.333, 24130.000
570.948, 256025.667, 0.159, 40787.270, 97451618.986, 610.540, 8212.667, 8636.000
686.905, 370580.988, 0.136, 50391.406, 169702602.378, 965.349, 2116.667, 17695.333
561.379, 247515.772, 0.144, 35664.323, 92633509.313, 1019.522, 7366.000, 28448.000
620.608, 302499.193, 0.132, 39828.069, 125155555.214, 567.961, 13631.333, 4656.667
476.873, 178605.440, 0.138, 24609.175, 56781364.289, 1497.906, 29379.333, 24045.333
437.805, 150539.908, 0.174, 26145.975, 43938099.764, 349.090, 7789.333, 29633.333
529.116, 219882.732, 0.136, 29799.635, 77562265.649, 915.810, 13885.333, 2624.667
458.373, 165016.901, 0.165, 27235.637, 50426223.262, 1367.832, 26331.333, 6434.667
423.293, 140725.300, 0.189, 26646.166, 39712028.687, 598.684, 14393.333, 33528.000
527.725, 218728.472, 0.132, 28787.502, 76952330.729, 1197.367, 25823.333, 5164.667
